time_5min,approach,movement,total_vph
00:00,Eastbound,Thru,395.7
00:05,Eastbound,Thru,289.8
00:10,Eastbound,Thru,256.9
00:15,Eastbound,Thru,313.7
00:20,Eastbound,Thru,253.0
00:25,Eastbound,Thru,206.1
00:30,Eastbound,Thru,200.8
00:35,Eastbound,Thru,275.9
00:40,Eastbound,Thru,269.9
00:45,Eastbound,Thru,248.0
00:50,Eastbound,Thru,199.2
00:55,Eastbound,Thru,147.4
01:00,Eastbound,Thru,189.2
01:05,Eastbound,Thru,216.7
01:10,Eastbound,Thru,236.0
01:15,Eastbound,Thru,205.2
01:20,Eastbound,Thru,147.4
01:25,Eastbound,Thru,140.4
01:30,Eastbound,Thru,129.5
01:35,Eastbound,Thru,128.5
01:40,Eastbound,Thru,153.0
01:45,Eastbound,Thru,160.3
01:50,Eastbound,Thru,143.4
01:55,Eastbound,Thru,181.9
02:00,Eastbound,Thru,179.3
02:05,Eastbound,Thru,103.6
02:10,Eastbound,Thru,115.5
02:15,Eastbound,Thru,156.2
02:20,Eastbound,Thru,118.5
02:25,Eastbound,Thru,108.6
02:30,Eastbound,Thru,137.4
02:35,Eastbound,Thru,146.4
02:40,Eastbound,Thru,108.6
02:45,Eastbound,Thru,76.7
02:50,Eastbound,Thru,101.2
02:55,Eastbound,Thru,147.4
03:00,Eastbound,Thru,122.5
03:05,Eastbound,Thru,78.7
03:10,Eastbound,Thru,81.7
03:15,Eastbound,Thru,86.6
03:20,Eastbound,Thru,113.5
03:25,Eastbound,Thru,105.2
03:30,Eastbound,Thru,61.7
03:35,Eastbound,Thru,49.8
03:40,Eastbound,Thru,43.8
03:45,Eastbound,Thru,33.9
03:50,Eastbound,Thru,72.7
03:55,Eastbound,Thru,114.5
04:00,Eastbound,Thru,77.7
04:05,Eastbound,Thru,63.7
04:10,Eastbound,Thru,66.7
04:15,Eastbound,Thru,51.8
04:20,Eastbound,Thru,62.7
04:25,Eastbound,Thru,73.7
04:30,Eastbound,Thru,77.3
04:35,Eastbound,Thru,81.7
04:40,Eastbound,Thru,66.7
04:45,Eastbound,Thru,90.6
04:50,Eastbound,Thru,99.6
04:55,Eastbound,Thru,107.6
05:00,Eastbound,Thru,101.6
05:05,Eastbound,Thru,92.4
05:10,Eastbound,Thru,85.6
05:15,Eastbound,Thru,56.8
05:20,Eastbound,Thru,97.6
05:25,Eastbound,Thru,107.6
05:30,Eastbound,Thru,60.7
05:35,Eastbound,Thru,15.9
05:40,Eastbound,Thru,102.8
05:45,Eastbound,Thru,162.3
05:50,Eastbound,Thru,135.4
05:55,Eastbound,Thru,100.9
06:00,Eastbound,Thru,98.6
06:05,Eastbound,Thru,107.6
06:10,Eastbound,Thru,114.5
06:15,Eastbound,Thru,744.9
06:20,Eastbound,Thru,216.1
06:25,Eastbound,Thru,199.2
06:30,Eastbound,Thru,211.1
06:35,Eastbound,Thru,226.1
06:40,Eastbound,Thru,255.9
06:45,Eastbound,Thru,315.7
06:50,Eastbound,Thru,317.9
06:55,Eastbound,Thru,374.5
07:00,Eastbound,Thru,420.3
07:05,Eastbound,Thru,485.0
07:10,Eastbound,Thru,442.2
07:15,Eastbound,Thru,399.3
07:20,Eastbound,Thru,514.9
07:25,Eastbound,Thru,505.1
07:30,Eastbound,Thru,624.4
07:35,Eastbound,Thru,761.8
07:40,Eastbound,Thru,791.7
07:45,Eastbound,Thru,925.2
07:50,Eastbound,Thru,952.1
07:55,Eastbound,Thru,779.8
08:00,Eastbound,Thru,730.0
08:05,Eastbound,Thru,726.0
08:10,Eastbound,Thru,653.3
08:15,Eastbound,Thru,654.3
08:20,Eastbound,Thru,696.1
08:25,Eastbound,Thru,711.1
08:30,Eastbound,Thru,742.5
08:35,Eastbound,Thru,689.1
08:40,Eastbound,Thru,770.8
08:45,Eastbound,Thru,750.9
08:50,Eastbound,Thru,618.4
08:55,Eastbound,Thru,640.0
09:00,Eastbound,Thru,822.6
09:05,Eastbound,Thru,821.4
09:10,Eastbound,Thru,751.9
09:15,Eastbound,Thru,646.3
09:20,Eastbound,Thru,649.3
09:25,Eastbound,Thru,661.3
09:30,Eastbound,Thru,690.1
09:35,Eastbound,Thru,850.5
09:40,Eastbound,Thru,856.5
09:45,Eastbound,Thru,760.9
09:50,Eastbound,Thru,720.0
09:55,Eastbound,Thru,621.4
10:00,Eastbound,Thru,582.6
10:05,Eastbound,Thru,603.5
10:10,Eastbound,Thru,569.6
10:15,Eastbound,Thru,680.4
10:20,Eastbound,Thru,693.1
10:25,Eastbound,Thru,599.5
10:30,Eastbound,Thru,656.3
10:35,Eastbound,Thru,636.4
10:40,Eastbound,Thru,639.4
10:45,Eastbound,Thru,733.0
10:50,Eastbound,Thru,673.2
10:55,Eastbound,Thru,731.6
11:00,Eastbound,Thru,769.8
11:05,Eastbound,Thru,776.8
11:10,Eastbound,Thru,747.9
11:15,Eastbound,Thru,816.6
11:20,Eastbound,Thru,820.6
11:25,Eastbound,Thru,834.9
11:30,Eastbound,Thru,813.6
11:35,Eastbound,Thru,754.9
11:40,Eastbound,Thru,881.4
11:45,Eastbound,Thru,978.0
11:50,Eastbound,Thru,894.3
11:55,Eastbound,Thru,836.5
12:00,Eastbound,Thru,846.5
12:05,Eastbound,Thru,895.3
12:10,Eastbound,Thru,884.3
12:15,Eastbound,Thru,998.9
12:20,Eastbound,Thru,996.9
12:25,Eastbound,Thru,919.2
12:30,Eastbound,Thru,948.1
12:35,Eastbound,Thru,876.4
12:40,Eastbound,Thru,919.2
12:45,Eastbound,Thru,945.1
12:50,Eastbound,Thru,889.3
12:55,Eastbound,Thru,906.2
13:00,Eastbound,Thru,989.2
13:05,Eastbound,Thru,1032.5
13:10,Eastbound,Thru,965.0
13:15,Eastbound,Thru,833.5
13:20,Eastbound,Thru,747.9
13:25,Eastbound,Thru,863.4
13:30,Eastbound,Thru,1004.8
13:35,Eastbound,Thru,1065.6
13:40,Eastbound,Thru,1100.2
13:45,Eastbound,Thru,1115.4
13:50,Eastbound,Thru,1101.4
13:55,Eastbound,Thru,1006.5
14:00,Eastbound,Thru,918.2
14:05,Eastbound,Thru,944.1
14:10,Eastbound,Thru,954.1
14:15,Eastbound,Thru,1055.6
14:20,Eastbound,Thru,1270.7
14:25,Eastbound,Thru,1164.2
14:30,Eastbound,Thru,1034.7
14:35,Eastbound,Thru,1123.4
14:40,Eastbound,Thru,1112.4
14:45,Eastbound,Thru,1029.7
14:50,Eastbound,Thru,1006.2
14:55,Eastbound,Thru,1025.1
15:00,Eastbound,Thru,1134.3
15:05,Eastbound,Thru,1381.3
15:10,Eastbound,Thru,2092.3
15:15,Eastbound,Thru,2468.8
15:20,Eastbound,Thru,2467.8
15:25,Eastbound,Thru,2536.7
15:30,Eastbound,Thru,2665.0
15:35,Eastbound,Thru,2790.5
15:40,Eastbound,Thru,1932.0
15:45,Eastbound,Thru,1015.8
15:50,Eastbound,Thru,1193.1
15:55,Eastbound,Thru,1645.2
16:00,Eastbound,Thru,2075.4
16:05,Eastbound,Thru,2047.5
16:10,Eastbound,Thru,1566.5
16:15,Eastbound,Thru,1800.5
16:20,Eastbound,Thru,1919.1
16:25,Eastbound,Thru,1934.0
16:30,Eastbound,Thru,1936.8
16:35,Eastbound,Thru,1921.0
16:40,Eastbound,Thru,1509.8
16:45,Eastbound,Thru,953.1
16:50,Eastbound,Thru,701.1
16:55,Eastbound,Thru,1505.8
17:00,Eastbound,Thru,2241.4
17:05,Eastbound,Thru,2284.1
17:10,Eastbound,Thru,1582.5
17:15,Eastbound,Thru,1283.7
17:20,Eastbound,Thru,1271.7
17:25,Eastbound,Thru,977.0
17:30,Eastbound,Thru,871.4
17:35,Eastbound,Thru,945.1
17:40,Eastbound,Thru,844.5
17:45,Eastbound,Thru,707.1
17:50,Eastbound,Thru,796.7
17:55,Eastbound,Thru,843.2
18:00,Eastbound,Thru,854.5
18:05,Eastbound,Thru,975.0
18:10,Eastbound,Thru,959.0
18:15,Eastbound,Thru,956.8
18:20,Eastbound,Thru,1026.8
18:25,Eastbound,Thru,943.1
18:30,Eastbound,Thru,1302.6
18:35,Eastbound,Thru,1383.3
18:40,Eastbound,Thru,1417.1
18:45,Eastbound,Thru,1019.8
18:50,Eastbound,Thru,1026.9
18:55,Eastbound,Thru,946.7
19:00,Eastbound,Thru,803.7
19:05,Eastbound,Thru,815.6
19:10,Eastbound,Thru,815.6
19:15,Eastbound,Thru,838.5
19:20,Eastbound,Thru,830.6
19:25,Eastbound,Thru,744.9
19:30,Eastbound,Thru,813.6
19:35,Eastbound,Thru,790.7
19:40,Eastbound,Thru,735.0
19:45,Eastbound,Thru,853.5
19:50,Eastbound,Thru,774.8
19:55,Eastbound,Thru,699.1
20:00,Eastbound,Thru,971.0
20:05,Eastbound,Thru,822.6
20:10,Eastbound,Thru,728.0
20:15,Eastbound,Thru,747.9
20:20,Eastbound,Thru,752.9
20:25,Eastbound,Thru,743.9
20:30,Eastbound,Thru,686.8
20:35,Eastbound,Thru,644.3
20:40,Eastbound,Thru,658.3
20:45,Eastbound,Thru,642.3
20:50,Eastbound,Thru,646.3
20:55,Eastbound,Thru,667.2
21:00,Eastbound,Thru,642.7
21:05,Eastbound,Thru,716.2
21:10,Eastbound,Thru,649.3
