date,time_5min,approach,movement,total_vph
0507,01:05,Southbound,Thru,61.0
0507,01:10,Southbound,Thru,38.4
0507,01:15,Southbound,Thru,74.9
0507,01:20,Southbound,Thru,55.7
0507,01:25,Southbound,Thru,33.8
0507,01:30,Southbound,Thru,44.4
0507,01:35,Southbound,Thru,40.4
0507,01:40,Southbound,Thru,36.0
0507,01:45,Southbound,Thru,57.0
0507,01:50,Southbound,Thru,55.7
0507,01:55,Southbound,Thru,35.3
0507,02:00,Southbound,Thru,27.8
0507,02:05,Southbound,Thru,23.2
0507,02:10,Southbound,Thru,15.9
0507,02:15,Southbound,Thru,36.6
0507,02:20,Southbound,Thru,35.1
0507,02:25,Southbound,Thru,29.2
0507,02:30,Southbound,Thru,26.5
0507,02:35,Southbound,Thru,27.8
0507,02:40,Southbound,Thru,18.6
0507,02:45,Southbound,Thru,
0507,02:50,Southbound,Thru,44.5
0507,02:55,Southbound,Thru,50.4
0507,03:00,Southbound,Thru,20.5
0507,03:05,Southbound,Thru,11.9
0507,03:10,Southbound,Thru,30.5
0507,03:15,Southbound,Thru,27.2
0507,03:20,Southbound,Thru,
0507,03:25,Southbound,Thru,13.3
0507,03:30,Southbound,Thru,18.6
0507,03:35,Southbound,Thru,23.9
0507,03:40,Southbound,Thru,29.8
0507,03:45,Southbound,Thru,35.1
0507,03:50,Southbound,Thru,29.2
0507,03:55,Southbound,Thru,
0507,04:00,Southbound,Thru,39.1
0507,04:05,Southbound,Thru,34.5
0507,04:10,Southbound,Thru,35.1
0507,04:15,Southbound,Thru,29.8
0507,04:20,Southbound,Thru,10.6
0507,04:25,Southbound,Thru,26.5
0507,04:30,Southbound,Thru,34.5
0507,04:35,Southbound,Thru,42.4
0507,04:40,Southbound,Thru,60.3
0507,04:45,Southbound,Thru,76.2
0507,04:50,Southbound,Thru,68.3
0507,04:55,Southbound,Thru,716.6
0507,05:00,Southbound,Thru,535.4
0507,05:05,Southbound,Thru,81.6
0507,05:10,Southbound,Thru,98.7
0507,05:15,Southbound,Thru,96.1
0507,05:20,Southbound,Thru,144.5
0507,05:25,Southbound,Thru,143.8
0507,05:30,Southbound,Thru,120.6
0507,05:35,Southbound,Thru,122.6
0507,05:40,Southbound,Thru,103.4
0507,05:45,Southbound,Thru,115.3
0507,05:50,Southbound,Thru,163.7
0507,05:55,Southbound,Thru,167.0
0507,06:00,Southbound,Thru,215.4
0507,06:05,Southbound,Thru,229.9
0507,06:10,Southbound,Thru,160.4
0507,06:15,Southbound,Thru,198.8
0507,06:20,Southbound,Thru,224.6
0507,06:25,Southbound,Thru,186.2
0507,06:30,Southbound,Thru,249.2
0507,06:35,Southbound,Thru,272.4
0507,06:40,Southbound,Thru,346.6
0507,06:45,Southbound,Thru,428.1
0507,06:50,Southbound,Thru,425.2
0507,06:55,Southbound,Thru,445.3
0507,07:00,Southbound,Thru,465.8
0507,07:05,Southbound,Thru,432.7
0507,07:10,Southbound,Thru,372.4
0507,07:15,Southbound,Thru,343.9
0507,07:20,Southbound,Thru,336.6
0507,07:25,Southbound,Thru,423.0
0507,07:30,Southbound,Thru,490.4
0507,07:35,Southbound,Thru,484.4
0507,07:40,Southbound,Thru,530.8
0507,07:45,Southbound,Thru,471.8
0507,07:50,Southbound,Thru,463.9
0507,07:55,Southbound,Thru,512.2
0507,08:00,Southbound,Thru,518.9
0507,08:05,Southbound,Thru,677.9
0507,08:10,Southbound,Thru,668.6
0507,08:15,Southbound,Thru,493.0
0507,08:20,Southbound,Thru,505.6
0507,08:25,Southbound,Thru,604.3
0507,08:30,Southbound,Thru,571.5
0507,08:35,Southbound,Thru,478.4
0507,08:40,Southbound,Thru,422.8
0507,08:45,Southbound,Thru,469.2
0507,08:50,Southbound,Thru,455.2
0507,08:55,Southbound,Thru,530.1
0507,09:00,Southbound,Thru,709.7
0507,09:05,Southbound,Thru,662.7
0507,09:10,Southbound,Thru,558.6
0507,09:15,Southbound,Thru,529.5
0507,09:20,Southbound,Thru,588.4
0507,09:25,Southbound,Thru,598.4
0507,09:30,Southbound,Thru,553.3
0507,09:35,Southbound,Thru,482.4
0507,09:40,Southbound,Thru,630.3
0507,09:45,Southbound,Thru,592.4
0507,09:50,Southbound,Thru,506.3
0507,09:55,Southbound,Thru,506.3
0507,10:00,Southbound,Thru,584.5
0507,10:05,Southbound,Thru,608.3
0507,10:10,Southbound,Thru,553.3
0507,10:15,Southbound,Thru,617.6
0507,10:20,Southbound,Thru,709.0
0507,10:25,Southbound,Thru,619.6
0507,10:30,Southbound,Thru,446.0
0507,10:35,Southbound,Thru,404.9
0507,10:40,Southbound,Thru,529.5
0507,10:45,Southbound,Thru,575.2
0507,10:50,Southbound,Thru,513.7
0507,10:55,Southbound,Thru,509.8
0507,11:00,Southbound,Thru,550.7
0507,11:05,Southbound,Thru,534.1
0507,11:10,Southbound,Thru,473.1
0507,11:15,Southbound,Thru,440.7
0507,11:20,Southbound,Thru,486.4
0507,11:25,Southbound,Thru,550.8
0507,11:30,Southbound,Thru,546.7
0507,11:35,Southbound,Thru,537.4
0507,11:40,Southbound,Thru,554.6
0507,11:45,Southbound,Thru,569.9
0507,11:50,Southbound,Thru,576.5
0507,11:55,Southbound,Thru,569.9
0507,12:00,Southbound,Thru,504.3
0507,12:05,Southbound,Thru,533.4
0507,12:10,Southbound,Thru,512.9
0507,12:15,Southbound,Thru,554.6
0507,12:20,Southbound,Thru,652.1
0507,12:25,Southbound,Thru,565.2
0507,12:30,Southbound,Thru,438.9
0507,12:35,Southbound,Thru,393.0
0507,12:40,Southbound,Thru,415.5
0507,12:45,Southbound,Thru,404.9
0507,12:50,Southbound,Thru,422.1
0507,12:55,Southbound,Thru,503.6
0507,13:00,Southbound,Thru,570.8
0507,13:05,Southbound,Thru,616.5
0507,13:10,Southbound,Thru,499.0
0507,13:15,Southbound,Thru,446.0
0507,13:20,Southbound,Thru,519.5
0507,13:25,Southbound,Thru,675.9
0507,13:30,Southbound,Thru,722.3
0507,13:35,Southbound,Thru,793.9
0507,13:40,Southbound,Thru,828.6
0507,13:45,Southbound,Thru,707.7
0507,13:50,Southbound,Thru,608.3
0507,13:55,Southbound,Thru,462.1
0507,14:00,Southbound,Thru,528.8
0507,14:05,Southbound,Thru,706.4
0507,14:10,Southbound,Thru,754.8
0507,14:15,Southbound,Thru,683.3
0507,14:20,Southbound,Thru,653.4
0507,14:25,Southbound,Thru,548.0
0507,14:30,Southbound,Thru,523.5
0507,14:35,Southbound,Thru,480.4
0507,14:40,Southbound,Thru,554.0
0507,14:45,Southbound,Thru,703.7
0507,14:50,Southbound,Thru,678.6
0507,14:55,Southbound,Thru,677.7
0507,15:00,Southbound,Thru,544.7
0507,15:05,Southbound,Thru,536.8
0507,15:10,Southbound,Thru,583.8
0507,15:15,Southbound,Thru,601.0
0507,15:20,Southbound,Thru,659.3
0507,15:25,Southbound,Thru,670.1
0507,15:30,Southbound,Thru,767.4
0507,15:35,Southbound,Thru,625.5
0507,15:40,Southbound,Thru,508.9
0507,15:45,Southbound,Thru,656.0
0507,15:50,Southbound,Thru,650.7
0507,15:55,Southbound,Thru,494.3
0507,16:00,Southbound,Thru,670.6
0507,16:05,Southbound,Thru,609.0
0507,16:10,Southbound,Thru,556.0
0507,16:15,Southbound,Thru,805.1
0507,16:20,Southbound,Thru,833.0
0507,16:25,Southbound,Thru,700.4
0507,16:30,Southbound,Thru,736.3
0507,16:35,Southbound,Thru,668.6
0507,16:40,Southbound,Thru,609.6
0507,16:45,Southbound,Thru,697.1
0507,16:50,Southbound,Thru,678.6
0507,16:55,Southbound,Thru,565.9
0507,17:00,Southbound,Thru,1060.2
0507,17:05,Southbound,Thru,1303.0
0507,17:10,Southbound,Thru,1011.2
0507,17:15,Southbound,Thru,1341.2
0507,17:20,Southbound,Thru,1341.2
0507,17:25,Southbound,Thru,1123.9
0507,17:30,Southbound,Thru,1229.9
0507,17:35,Southbound,Thru,1276.9
0507,17:40,Southbound,Thru,1145.1
0507,17:45,Southbound,Thru,943.0
0507,17:50,Southbound,Thru,732.2
0507,17:55,Southbound,Thru,558.4
0507,18:00,Southbound,Thru,551.3
0507,18:05,Southbound,Thru,593.1
0507,18:10,Southbound,Thru,693.1
0507,18:15,Southbound,Thru,888.0
0507,18:20,Southbound,Thru,686.5
0507,18:25,Southbound,Thru,503.0
0507,18:30,Southbound,Thru,604.3
0507,18:35,Southbound,Thru,590.4
0507,18:40,Southbound,Thru,489.7
0507,18:45,Southbound,Thru,538.7
0507,18:50,Southbound,Thru,598.5
0507,18:55,Southbound,Thru,675.9
0507,19:00,Southbound,Thru,726.3
0507,19:05,Southbound,Thru,673.9
0507,19:10,Southbound,Thru,622.9
0507,19:15,Southbound,Thru,493.7
0507,19:20,Southbound,Thru,475.1
0507,19:25,Southbound,Thru,511.6
0507,19:30,Southbound,Thru,642.1
0507,19:35,Southbound,Thru,630.2
0507,19:40,Southbound,Thru,494.3
0507,19:45,Southbound,Thru,546.7
0507,19:50,Southbound,Thru,529.5
0507,19:55,Southbound,Thru,459.2
0507,20:00,Southbound,Thru,614.9
0507,20:05,Southbound,Thru,556.6
0507,20:10,Southbound,Thru,495.7
0507,20:15,Southbound,Thru,589.1
0507,20:20,Southbound,Thru,613.6
0507,20:25,Southbound,Thru,503.0
0507,20:30,Southbound,Thru,463.9
0507,20:35,Southbound,Thru,485.1
0507,20:40,Southbound,Thru,368.4
0507,20:45,Southbound,Thru,389.6
0507,20:50,Southbound,Thru,513.6
0507,20:55,Southbound,Thru,405.5
0507,21:00,Southbound,Thru,309.2
0507,21:05,Southbound,Thru,489.8
0507,21:10,Southbound,Thru,508.9
0507,21:15,Southbound,Thru,342.6
0507,21:20,Southbound,Thru,377.1
0507,21:25,Southbound,Thru,422.8
0507,21:30,Southbound,Thru,362.5
0507,21:35,Southbound,Thru,356.5
0507,21:40,Southbound,Thru,528.0
0507,21:45,Southbound,Thru,334.6
0507,21:50,Southbound,Thru,344.6
0507,21:55,Southbound,Thru,378.2
0507,22:00,Southbound,Thru,420.1
0507,22:05,Southbound,Thru,424.1
0507,22:10,Southbound,Thru,345.9
0507,22:15,Southbound,Thru,308.0
0507,22:20,Southbound,Thru,377.7
0507,22:25,Southbound,Thru,363.8
0507,22:30,Southbound,Thru,332.0
0507,22:35,Southbound,Thru,366.4
0507,22:40,Southbound,Thru,322.7
0507,22:45,Southbound,Thru,245.8
0507,22:50,Southbound,Thru,271.4
0507,22:55,Southbound,Thru,296.0
0507,23:00,Southbound,Thru,289.6
0507,23:05,Southbound,Thru,243.2
0507,23:10,Southbound,Thru,222.0
0507,23:15,Southbound,Thru,207.4
0507,23:20,Southbound,Thru,153.1
0507,23:25,Southbound,Thru,176.0
0507,23:30,Southbound,Thru,222.0
0507,23:35,Southbound,Thru,216.0
0507,23:40,Southbound,Thru,188.9
0507,23:45,Southbound,Thru,183.6
0507,23:50,Southbound,Thru,179.6
0507,23:55,Southbound,Thru,188.2
0507,00:00,Westbound,Left,15.7
0507,00:05,Westbound,Left,24.0
0507,00:10,Westbound,Left,28.3
0507,00:15,Westbound,Left,24.1
0507,00:20,Westbound,Left,27.8
0507,00:25,Westbound,Left,30.2
0507,00:30,Westbound,Left,25.2
0507,00:35,Westbound,Left,38.7
0507,00:40,Westbound,Left,35.7
0507,00:45,Westbound,Left,27.7
0507,00:50,Westbound,Left,34.6
0507,00:55,Westbound,Left,22.5
0507,01:00,Westbound,Left,12.2
0507,01:05,Westbound,Left,19.6
0507,01:10,Westbound,Left,13.0
0507,01:15,Westbound,Left,19.3
0507,01:20,Westbound,Left,46.7
0507,01:25,Westbound,Left,51.1
0507,01:30,Westbound,Left,36.2
0507,01:35,Westbound,Left,26.1
0507,01:40,Westbound,Left,17.6
0507,01:45,Westbound,Left,18.0
0507,01:50,Westbound,Left,17.5
0507,01:55,Westbound,Left,12.1
0507,02:00,Westbound,Left,6.7
0507,02:05,Westbound,Left,6.0
0507,02:10,Westbound,Left,5.5
0507,02:15,Westbound,Left,6.6
0507,02:20,Westbound,Left,16.4
0507,02:25,Westbound,Left,13.1
0507,02:30,Westbound,Left,12.0
0507,02:35,Westbound,Left,16.4
0507,02:40,Westbound,Left,7.5
0507,02:45,Westbound,Left,7.3
0507,02:50,Westbound,Left,6.1
0507,02:55,Westbound,Left,11.0
0507,03:00,Westbound,Left,6.7
0507,03:05,Westbound,Left,18.8
0507,03:10,Westbound,Left,28.0
0507,03:15,Westbound,Left,14.2
0507,03:20,Westbound,Left,8.8
0507,03:25,Westbound,Left,7.4
0507,03:30,Westbound,Left,6.5
0507,03:35,Westbound,Left,3.8
0507,03:40,Westbound,Left,1.9
0507,03:45,Westbound,Left,3.8
0507,03:50,Westbound,Left,6.4
0507,03:55,Westbound,Left,5.9
0507,04:00,Westbound,Left,5.9
0507,04:05,Westbound,Left,6.4
0507,04:10,Westbound,Left,6.0
0507,04:15,Westbound,Left,6.0
0507,04:20,Westbound,Left,4.8
0507,04:25,Westbound,Left,5.5
0507,04:30,Westbound,Left,
0507,04:35,Westbound,Left,
0507,04:40,Westbound,Left,
0507,04:45,Westbound,Left,37.6
0507,04:50,Westbound,Left,7.5
0507,04:55,Westbound,Left,6.2
0507,05:00,Westbound,Left,14.0
0507,05:05,Westbound,Left,20.5
0507,05:10,Westbound,Left,13.1
0507,05:15,Westbound,Left,12.3
0507,05:20,Westbound,Left,12.3
0507,05:25,Westbound,Left,18.0
0507,05:30,Westbound,Left,21.7
0507,05:35,Westbound,Left,17.6
0507,05:40,Westbound,Left,14.0
0507,05:45,Westbound,Left,16.6
0507,05:50,Westbound,Left,17.4
0507,05:55,Westbound,Left,17.8
0507,06:00,Westbound,Left,20.1
0507,06:05,Westbound,Left,21.6
0507,06:10,Westbound,Left,41.0
0507,06:15,Westbound,Left,64.1
0507,06:20,Westbound,Left,39.4
0507,06:25,Westbound,Left,24.3
0507,06:30,Westbound,Left,23.8
0507,06:35,Westbound,Left,34.1
0507,06:40,Westbound,Left,47.5
0507,06:45,Westbound,Left,54.3
0507,06:50,Westbound,Left,59.3
0507,06:55,Westbound,Left,53.7
0507,07:00,Westbound,Left,53.2
0507,07:05,Westbound,Left,59.1
0507,07:10,Westbound,Left,52.9
0507,07:15,Westbound,Left,60.4
0507,07:20,Westbound,Left,48.2
0507,07:25,Westbound,Left,40.8
0507,07:30,Westbound,Left,59.8
0507,07:35,Westbound,Left,66.6
0507,07:40,Westbound,Left,77.2
0507,07:45,Westbound,Left,71.5
0507,07:50,Westbound,Left,54.9
0507,07:55,Westbound,Left,57.8
0507,08:00,Westbound,Left,70.1
0507,08:05,Westbound,Left,52.4
0507,08:10,Westbound,Left,48.0
0507,08:15,Westbound,Left,53.8
0507,08:20,Westbound,Left,53.3
0507,08:25,Westbound,Left,59.2
0507,08:30,Westbound,Left,53.8
0507,08:35,Westbound,Left,48.2
0507,08:40,Westbound,Left,53.1
0507,08:45,Westbound,Left,44.4
0507,08:50,Westbound,Left,47.4
0507,08:55,Westbound,Left,52.5
0507,09:00,Westbound,Left,47.9
0507,09:05,Westbound,Left,48.2
0507,09:10,Westbound,Left,46.8
0507,09:15,Westbound,Left,65.4
0507,09:20,Westbound,Left,83.3
0507,09:25,Westbound,Left,66.1
0507,09:30,Westbound,Left,47.9
0507,09:35,Westbound,Left,54.3
0507,09:40,Westbound,Left,70.1
0507,09:45,Westbound,Left,63.1
0507,09:50,Westbound,Left,65.9
0507,09:55,Westbound,Left,67.8
0507,10:00,Westbound,Left,73.9
0507,10:05,Westbound,Left,105.7
0507,10:10,Westbound,Left,70.2
0507,10:15,Westbound,Left,66.0
0507,10:20,Westbound,Left,61.2
0507,10:25,Westbound,Left,41.8
0507,10:30,Westbound,Left,41.6
0507,10:35,Westbound,Left,54.3
0507,10:40,Westbound,Left,65.8
0507,10:45,Westbound,Left,49.2
0507,10:50,Westbound,Left,36.1
0507,10:55,Westbound,Left,36.0
0507,11:00,Westbound,Left,37.6
0507,11:05,Westbound,Left,60.6
0507,11:10,Westbound,Left,66.8
0507,11:15,Westbound,Left,39.3
0507,11:20,Westbound,Left,42.0
0507,11:25,Westbound,Left,72.7
0507,11:30,Westbound,Left,71.5
0507,11:35,Westbound,Left,60.2
0507,11:40,Westbound,Left,55.3
0507,11:45,Westbound,Left,77.4
0507,11:50,Westbound,Left,87.5
0507,11:55,Westbound,Left,78.0
0507,12:00,Westbound,Left,66.7
0507,12:05,Westbound,Left,49.1
0507,12:10,Westbound,Left,41.2
0507,12:15,Westbound,Left,29.0
0507,12:20,Westbound,Left,30.2
0507,12:25,Westbound,Left,52.8
0507,12:30,Westbound,Left,87.3
0507,12:35,Westbound,Left,87.9
0507,12:40,Westbound,Left,65.8
0507,12:45,Westbound,Left,71.1
0507,12:50,Westbound,Left,56.0
0507,12:55,Westbound,Left,31.4
0507,13:00,Westbound,Left,71.0
0507,13:05,Westbound,Left,74.4
0507,13:10,Westbound,Left,54.1
0507,13:15,Westbound,Left,54.0
0507,13:20,Westbound,Left,53.1
0507,13:25,Westbound,Left,62.0
0507,13:30,Westbound,Left,53.6
0507,13:35,Westbound,Left,53.8
0507,13:40,Westbound,Left,55.5
0507,13:45,Westbound,Left,56.7
0507,13:50,Westbound,Left,61.3
0507,13:55,Westbound,Left,82.5
0507,14:00,Westbound,Left,76.9
0507,14:05,Westbound,Left,56.1
0507,14:10,Westbound,Left,46.5
0507,14:15,Westbound,Left,44.8
0507,14:20,Westbound,Left,48.8
0507,14:25,Westbound,Left,53.5
0507,14:30,Westbound,Left,47.6
0507,14:35,Westbound,Left,39.2
0507,14:40,Westbound,Left,30.1
0507,14:45,Westbound,Left,22.5
0507,14:50,Westbound,Left,23.9
0507,14:55,Westbound,Left,33.0
0507,15:00,Westbound,Left,23.4
0507,15:05,Westbound,Left,23.6
0507,15:10,Westbound,Left,16.9
0507,15:15,Westbound,Left,36.7
0507,15:20,Westbound,Left,64.5
0507,15:25,Westbound,Left,49.2
0507,15:30,Westbound,Left,40.4
0507,15:35,Westbound,Left,42.7
0507,15:40,Westbound,Left,60.6
0507,15:45,Westbound,Left,48.7
0507,15:50,Westbound,Left,56.5
0507,15:55,Westbound,Left,80.5
0507,16:00,Westbound,Left,54.5
0507,16:05,Westbound,Left,47.3
0507,16:10,Westbound,Left,40.3
0507,16:15,Westbound,Left,19.3
0507,16:20,Westbound,Left,29.6
0507,16:25,Westbound,Left,46.9
0507,16:30,Westbound,Left,17.5
0507,16:35,Westbound,Left,18.0
0507,16:40,Westbound,Left,39.3
0507,16:45,Westbound,Left,63.5
0507,16:50,Westbound,Left,48.9
0507,16:55,Westbound,Left,30.1
0507,17:00,Westbound,Left,23.5
0507,17:05,Westbound,Left,18.9
0507,17:10,Westbound,Left,44.3
0507,17:15,Westbound,Left,48.9
0507,17:20,Westbound,Left,48.1
0507,17:25,Westbound,Left,71.0
0507,17:30,Westbound,Left,55.3
0507,17:35,Westbound,Left,40.8
0507,17:40,Westbound,Left,46.3
0507,17:45,Westbound,Left,34.7
0507,17:50,Westbound,Left,35.3
0507,17:55,Westbound,Left,41.8
0507,18:00,Westbound,Left,20.5
0507,18:05,Westbound,Left,28.9
0507,18:10,Westbound,Left,53.0
0507,18:15,Westbound,Left,48.0
0507,18:20,Westbound,Left,53.2
0507,18:25,Westbound,Left,44.7
0507,18:30,Westbound,Left,26.4
0507,18:35,Westbound,Left,49.8
0507,18:40,Westbound,Left,64.6
0507,18:45,Westbound,Left,49.3
0507,18:50,Westbound,Left,36.8
0507,18:55,Westbound,Left,41.2
0507,19:00,Westbound,Left,52.4
0507,19:05,Westbound,Left,53.0
0507,19:10,Westbound,Left,48.5
0507,19:15,Westbound,Left,51.5
0507,19:20,Westbound,Left,66.0
0507,19:25,Westbound,Left,66.3
0507,19:30,Westbound,Left,62.6
0507,19:35,Westbound,Left,48.9
0507,19:40,Westbound,Left,37.3
0507,19:45,Westbound,Left,64.2
0507,19:50,Westbound,Left,75.4
0507,19:55,Westbound,Left,42.4
0507,20:00,Westbound,Left,29.6
0507,20:05,Westbound,Left,51.1
0507,20:10,Westbound,Left,69.2
0507,20:15,Westbound,Left,45.4
0507,20:20,Westbound,Left,48.0
0507,20:25,Westbound,Left,64.7
0507,20:30,Westbound,Left,48.7
0507,20:35,Westbound,Left,42.0
0507,20:40,Westbound,Left,54.3
0507,20:45,Westbound,Left,59.4
0507,20:50,Westbound,Left,48.1
0507,20:55,Westbound,Left,46.5
0507,21:00,Westbound,Left,64.2
0507,21:05,Westbound,Left,51.6
0507,21:10,Westbound,Left,30.9
0507,21:15,Westbound,Left,40.9
0507,21:20,Westbound,Left,53.4
0507,21:25,Westbound,Left,54.0
0507,21:30,Westbound,Left,59.3
0507,21:35,Westbound,Left,53.9
0507,21:40,Westbound,Left,37.6
0507,21:45,Westbound,Left,45.4
0507,21:50,Westbound,Left,53.0
0507,21:55,Westbound,Left,29.8
0507,22:00,Westbound,Left,28.7
0507,22:05,Westbound,Left,18.5
0507,22:10,Westbound,Left,8.9
0507,22:15,Westbound,Left,13.2
0507,22:20,Westbound,Left,11.5
0507,22:25,Westbound,Left,8.7
0507,22:30,Westbound,Left,17.9
0507,22:35,Westbound,Left,19.6
0507,22:40,Westbound,Left,10.2
0507,22:45,Westbound,Left,23.8
0507,22:50,Westbound,Left,23.9
0507,22:55,Westbound,Left,40.1
0507,23:00,Westbound,Left,58.7
0507,23:05,Westbound,Left,45.2
0507,23:10,Westbound,Left,43.5
0507,23:15,Westbound,Left,28.4
0507,23:20,Westbound,Left,24.4
0507,23:25,Westbound,Left,32.5
0507,23:30,Westbound,Left,41.0
0507,23:35,Westbound,Left,52.9
0507,23:40,Westbound,Left,50.7
0507,23:45,Westbound,Left,37.0
0507,23:50,Westbound,Left,26.4
0507,23:55,Westbound,Left,23.2
0507,00:00,Westbound,Thru,184.8
0507,00:05,Westbound,Thru,223.1
0507,00:10,Westbound,Thru,215.5
0507,00:15,Westbound,Thru,170.5
0507,00:20,Westbound,Thru,154.2
0507,00:25,Westbound,Thru,176.9
0507,00:30,Westbound,Thru,216.7
0507,00:35,Westbound,Thru,257.4
0507,00:40,Westbound,Thru,317.1
0507,00:45,Westbound,Thru,216.3
0507,00:50,Westbound,Thru,137.8
0507,00:55,Westbound,Thru,55.8
0507,01:00,Westbound,Thru,88.8
0507,01:05,Westbound,Thru,112.5
0507,01:10,Westbound,Thru,61.6
0507,01:15,Westbound,Thru,92.4
0507,01:20,Westbound,Thru,94.4
0507,01:25,Westbound,Thru,71.7
0507,01:30,Westbound,Thru,71.3
0507,01:35,Westbound,Thru,95.6
0507,01:40,Westbound,Thru,72.0
0507,01:45,Westbound,Thru,61.7
0507,01:50,Westbound,Thru,66.9
0507,01:55,Westbound,Thru,59.5
0507,02:00,Westbound,Thru,53.8
0507,02:05,Westbound,Thru,53.0
0507,02:10,Westbound,Thru,37.0
0507,02:15,Westbound,Thru,26.5
0507,02:20,Westbound,Thru,43.0
0507,02:25,Westbound,Thru,82.9
0507,02:30,Westbound,Thru,78.1
0507,02:35,Westbound,Thru,41.4
0507,02:40,Westbound,Thru,40.2
0507,02:45,Westbound,Thru,29.5
0507,02:50,Westbound,Thru,
0507,02:55,Westbound,Thru,31.9
0507,03:00,Westbound,Thru,32.4
0507,03:05,Westbound,Thru,15.9
0507,03:10,Westbound,Thru,
0507,03:15,Westbound,Thru,23.5
0507,03:20,Westbound,Thru,22.7
0507,03:25,Westbound,Thru,14.3
0507,03:30,Westbound,Thru,
0507,03:35,Westbound,Thru,22.3
0507,03:40,Westbound,Thru,16.3
0507,03:45,Westbound,Thru,12.0
0507,03:50,Westbound,Thru,12.0
0507,03:55,Westbound,Thru,
0507,04:00,Westbound,Thru,25.5
0507,04:05,Westbound,Thru,
0507,04:10,Westbound,Thru,22.3
0507,04:15,Westbound,Thru,23.1
0507,04:20,Westbound,Thru,19.1
0507,04:25,Westbound,Thru,29.7
0507,04:30,Westbound,Thru,29.9
0507,04:35,Westbound,Thru,43.0
0507,04:40,Westbound,Thru,35.5
0507,04:45,Westbound,Thru,27.9
0507,04:50,Westbound,Thru,31.9
0507,04:55,Westbound,Thru,426.0
0507,05:00,Westbound,Thru,426.0
0507,05:05,Westbound,Thru,40.4
0507,05:10,Westbound,Thru,37.2
0507,05:15,Westbound,Thru,
0507,05:20,Westbound,Thru,27.1
0507,05:25,Westbound,Thru,35.9
0507,05:30,Westbound,Thru,53.8
0507,05:35,Westbound,Thru,71.3
0507,05:40,Westbound,Thru,88.9
0507,05:45,Westbound,Thru,106.8
0507,05:50,Westbound,Thru,111.9
0507,05:55,Westbound,Thru,96.7
0507,06:00,Westbound,Thru,65.7
0507,06:05,Westbound,Thru,93.6
0507,06:10,Westbound,Thru,112.7
0507,06:15,Westbound,Thru,126.8
0507,06:20,Westbound,Thru,184.4
0507,06:25,Westbound,Thru,153.0
0507,06:30,Westbound,Thru,163.7
0507,06:35,Westbound,Thru,193.6
0507,06:40,Westbound,Thru,172.1
0507,06:45,Westbound,Thru,204.8
0507,06:50,Westbound,Thru,260.4
0507,06:55,Westbound,Thru,267.7
0507,07:00,Westbound,Thru,270.5
0507,07:05,Westbound,Thru,206.8
0507,07:10,Westbound,Thru,301.2
0507,07:15,Westbound,Thru,341.4
0507,07:20,Westbound,Thru,423.1
0507,07:25,Westbound,Thru,360.1
0507,07:30,Westbound,Thru,380.4
0507,07:35,Westbound,Thru,510.7
0507,07:40,Westbound,Thru,565.7
0507,07:45,Westbound,Thru,580.0
0507,07:50,Westbound,Thru,642.6
0507,07:55,Westbound,Thru,705.5
0507,08:00,Westbound,Thru,699.5
0507,08:05,Westbound,Thru,646.6
0507,08:10,Westbound,Thru,604.3
0507,08:15,Westbound,Thru,706.7
0507,08:20,Westbound,Thru,680.4
0507,08:25,Westbound,Thru,601.9
0507,08:30,Westbound,Thru,618.0
0507,08:35,Westbound,Thru,650.5
0507,08:40,Westbound,Thru,602.3
0507,08:45,Westbound,Thru,500.8
0507,08:50,Westbound,Thru,597.2
0507,08:55,Westbound,Thru,664.5
0507,09:00,Westbound,Thru,531.8
0507,09:05,Westbound,Thru,510.6
0507,09:10,Westbound,Thru,583.6
0507,09:15,Westbound,Thru,470.5
0507,09:20,Westbound,Thru,376.1
0507,09:25,Westbound,Thru,431.4
0507,09:30,Westbound,Thru,509.9
0507,09:35,Westbound,Thru,472.5
0507,09:40,Westbound,Thru,461.2
0507,09:45,Westbound,Thru,392.0
0507,09:50,Westbound,Thru,288.0
0507,09:55,Westbound,Thru,268.2
0507,10:00,Westbound,Thru,292.8
0507,10:05,Westbound,Thru,324.7
0507,10:10,Westbound,Thru,327.5
0507,10:15,Westbound,Thru,352.2
0507,10:20,Westbound,Thru,348.6
0507,10:25,Westbound,Thru,268.5
0507,10:30,Westbound,Thru,345.4
0507,10:35,Westbound,Thru,375.7
0507,10:40,Westbound,Thru,367.3
0507,10:45,Westbound,Thru,453.0
0507,10:50,Westbound,Thru,363.6
0507,10:55,Westbound,Thru,298.5
0507,11:00,Westbound,Thru,404.7
0507,11:05,Westbound,Thru,380.4
0507,11:10,Westbound,Thru,344.2
0507,11:15,Westbound,Thru,384.4
0507,11:20,Westbound,Thru,343.4
0507,11:25,Westbound,Thru,298.0
0507,11:30,Westbound,Thru,416.3
0507,11:35,Westbound,Thru,468.5
0507,11:40,Westbound,Thru,433.8
0507,11:45,Westbound,Thru,439.4
0507,11:50,Westbound,Thru,497.2
0507,11:55,Westbound,Thru,492.4
0507,12:00,Westbound,Thru,472.9
0507,12:05,Westbound,Thru,431.8
0507,12:10,Westbound,Thru,470.1
0507,12:15,Westbound,Thru,510.3
0507,12:20,Westbound,Thru,488.0
0507,12:25,Westbound,Thru,501.2
0507,12:30,Westbound,Thru,552.3
