time_5min,approach,movement,total_vph
00:00,Southbound,Left,51.3
00:05,Southbound,Left,58.2
00:10,Southbound,Left,52.4
00:15,Southbound,Left,60.3
00:20,Southbound,Left,109.4
00:25,Southbound,Left,106.2
00:30,Southbound,Left,58.4
00:35,Southbound,Left,29.3
00:40,Southbound,Left,34.8
00:45,Southbound,Left,30.3
00:50,Southbound,Left,34.9
00:55,Southbound,Left,57.9
01:00,Southbound,Left,82.6
01:05,Southbound,Left,67.5
01:10,Southbound,Left,26.9
01:15,Southbound,Left,23.9
01:20,Southbound,Left,35.1
01:25,Southbound,Left,40.9
01:30,Southbound,Left,36.0
01:35,Southbound,Left,28.3
01:40,Southbound,Left,52.7
01:45,Southbound,Left,63.8
01:50,Southbound,Left,33.2
01:55,Southbound,Left,
02:00,Southbound,Left,33.4
02:05,Southbound,Left,35.1
02:10,Southbound,Left,17.1
02:15,Southbound,Left,37.3
02:20,Southbound,Left,37.3
02:25,Southbound,Left,17.4
02:30,Southbound,Left,17.2
02:35,Southbound,Left,
02:40,Southbound,Left,21.4
02:45,Southbound,Left,29.3
02:50,Southbound,Left,18.4
02:55,Southbound,Left,26.7
03:00,Southbound,Left,24.0
03:05,Southbound,Left,13.3
03:10,Southbound,Left,28.8
03:15,Southbound,Left,24.5
03:20,Southbound,Left,11.5
03:25,Southbound,Left,5.6
03:30,Southbound,Left,12.9
03:35,Southbound,Left,13.3
03:40,Southbound,Left,11.6
03:45,Southbound,Left,12.9
03:50,Southbound,Left,14.1
03:55,Southbound,Left,23.2
04:00,Southbound,Left,12.9
04:05,Southbound,Left,18.7
04:10,Southbound,Left,19.4
04:15,Southbound,Left,
04:20,Southbound,Left,
04:25,Southbound,Left,12.3
04:30,Southbound,Left,13.9
04:35,Southbound,Left,6.9
04:40,Southbound,Left,11.5
04:45,Southbound,Left,10.6
04:50,Southbound,Left,44.1
04:55,Southbound,Left,60.0
05:00,Southbound,Left,33.5
05:05,Southbound,Left,17.1
05:10,Southbound,Left,30.8
05:15,Southbound,Left,26.5
05:20,Southbound,Left,19.4
05:25,Southbound,Left,32.4
05:30,Southbound,Left,48.1
05:35,Southbound,Left,36.5
05:40,Southbound,Left,37.0
05:45,Southbound,Left,73.9
05:50,Southbound,Left,87.1
05:55,Southbound,Left,61.0
06:00,Southbound,Left,53.9
06:05,Southbound,Left,76.1
06:10,Southbound,Left,77.1
06:15,Southbound,Left,64.7
06:20,Southbound,Left,51.6
06:25,Southbound,Left,52.9
06:30,Southbound,Left,76.4
06:35,Southbound,Left,84.2
06:40,Southbound,Left,83.2
06:45,Southbound,Left,107.1
06:50,Southbound,Left,112.2
06:55,Southbound,Left,118.4
07:00,Southbound,Left,124.0
07:05,Southbound,Left,117.4
07:10,Southbound,Left,96.3
07:15,Southbound,Left,82.7
07:20,Southbound,Left,94.0
07:25,Southbound,Left,127.8
07:30,Southbound,Left,128.8
07:35,Southbound,Left,107.8
07:40,Southbound,Left,138.3
07:45,Southbound,Left,141.4
07:50,Southbound,Left,114.1
07:55,Southbound,Left,101.8
08:00,Southbound,Left,152.8
08:05,Southbound,Left,241.2
08:10,Southbound,Left,201.3
08:15,Southbound,Left,104.1
08:20,Southbound,Left,99.5
08:25,Southbound,Left,126.5
08:30,Southbound,Left,101.5
08:35,Southbound,Left,71.0
08:40,Southbound,Left,102.9
08:45,Southbound,Left,129.1
08:50,Southbound,Left,113.3
08:55,Southbound,Left,116.3
09:00,Southbound,Left,153.7
09:05,Southbound,Left,138.1
09:10,Southbound,Left,80.9
09:15,Southbound,Left,87.4
09:20,Southbound,Left,136.6
09:25,Southbound,Left,140.9
09:30,Southbound,Left,102.4
09:35,Southbound,Left,89.9
09:40,Southbound,Left,116.8
09:45,Southbound,Left,119.5
09:50,Southbound,Left,106.8
09:55,Southbound,Left,71.9
10:00,Southbound,Left,90.8
10:05,Southbound,Left,106.8
10:10,Southbound,Left,101.6
10:15,Southbound,Left,118.9
10:20,Southbound,Left,163.5
10:25,Southbound,Left,155.5
10:30,Southbound,Left,113.9
10:35,Southbound,Left,104.6
10:40,Southbound,Left,148.2
10:45,Southbound,Left,155.0
10:50,Southbound,Left,111.1
10:55,Southbound,Left,133.9
11:00,Southbound,Left,107.1
11:05,Southbound,Left,160.6
11:10,Southbound,Left,118.0
11:15,Southbound,Left,101.5
11:20,Southbound,Left,140.4
11:25,Southbound,Left,135.8
11:30,Southbound,Left,148.4
11:35,Southbound,Left,182.9
11:40,Southbound,Left,184.5
11:45,Southbound,Left,120.6
11:50,Southbound,Left,85.5
11:55,Southbound,Left,89.7
12:00,Southbound,Left,117.7
12:05,Southbound,Left,80.9
12:10,Southbound,Left,142.0
12:15,Southbound,Left,119.4
12:20,Southbound,Left,89.0
12:25,Southbound,Left,105.1
12:30,Southbound,Left,117.7
12:35,Southbound,Left,123.5
12:40,Southbound,Left,117.4
12:45,Southbound,Left,131.5
12:50,Southbound,Left,143.2
12:55,Southbound,Left,145.6
13:00,Southbound,Left,137.9
13:05,Southbound,Left,118.4
13:10,Southbound,Left,100.1
13:15,Southbound,Left,104.3
13:20,Southbound,Left,134.8
13:25,Southbound,Left,112.6
13:30,Southbound,Left,154.3
13:35,Southbound,Left,203.2
13:40,Southbound,Left,184.0
13:45,Southbound,Left,139.6
13:50,Southbound,Left,83.7
13:55,Southbound,Left,69.4
14:00,Southbound,Left,187.0
14:05,Southbound,Left,200.6
14:10,Southbound,Left,144.2
14:15,Southbound,Left,131.2
14:20,Southbound,Left,151.2
14:25,Southbound,Left,117.7
14:30,Southbound,Left,99.6
14:35,Southbound,Left,116.0
14:40,Southbound,Left,101.6
14:45,Southbound,Left,126.0
14:50,Southbound,Left,155.5
14:55,Southbound,Left,161.3
15:00,Southbound,Left,123.3
15:05,Southbound,Left,131.3
15:10,Southbound,Left,141.2
15:15,Southbound,Left,130.6
15:20,Southbound,Left,124.7
15:25,Southbound,Left,113.6
15:30,Southbound,Left,134.7
15:35,Southbound,Left,152.2
15:40,Southbound,Left,161.6
15:45,Southbound,Left,139.3
15:50,Southbound,Left,149.0
15:55,Southbound,Left,129.0
16:00,Southbound,Left,126.8
16:05,Southbound,Left,86.0
16:10,Southbound,Left,70.6
16:15,Southbound,Left,115.0
16:20,Southbound,Left,124.7
16:25,Southbound,Left,99.6
16:30,Southbound,Left,106.3
16:35,Southbound,Left,87.0
16:40,Southbound,Left,65.3
16:45,Southbound,Left,81.9
16:50,Southbound,Left,127.4
16:55,Southbound,Left,126.7
17:00,Southbound,Left,170.4
17:05,Southbound,Left,229.6
17:10,Southbound,Left,194.6
17:15,Southbound,Left,194.7
17:20,Southbound,Left,217.0
17:25,Southbound,Left,327.4
17:30,Southbound,Left,408.8
17:35,Southbound,Left,320.6
17:40,Southbound,Left,195.4
17:45,Southbound,Left,168.1
17:50,Southbound,Left,159.6
17:55,Southbound,Left,120.0
18:00,Southbound,Left,119.4
18:05,Southbound,Left,141.1
18:10,Southbound,Left,161.3
18:15,Southbound,Left,188.0
18:20,Southbound,Left,207.4
18:25,Southbound,Left,185.5
18:30,Southbound,Left,199.2
18:35,Southbound,Left,186.7
18:40,Southbound,Left,211.5
18:45,Southbound,Left,173.1
18:50,Southbound,Left,149.7
18:55,Southbound,Left,160.6
19:00,Southbound,Left,158.5
19:05,Southbound,Left,137.6
19:10,Southbound,Left,181.9
19:15,Southbound,Left,175.7
19:20,Southbound,Left,126.4
19:25,Southbound,Left,128.3
19:30,Southbound,Left,160.1
19:35,Southbound,Left,137.8
19:40,Southbound,Left,110.6
19:45,Southbound,Left,128.9
19:50,Southbound,Left,99.1
19:55,Southbound,Left,124.0
20:00,Southbound,Left,176.6
20:05,Southbound,Left,112.6
20:10,Southbound,Left,71.7
20:15,Southbound,Left,115.4
20:20,Southbound,Left,147.0
20:25,Southbound,Left,137.1
20:30,Southbound,Left,142.2
20:35,Southbound,Left,140.2
20:40,Southbound,Left,106.4
20:45,Southbound,Left,112.4
20:50,Southbound,Left,130.0
20:55,Southbound,Left,127.0
21:00,Southbound,Left,86.0
21:05,Southbound,Left,91.0
21:10,Southbound,Left,117.7
21:15,Southbound,Left,118.7
21:20,Southbound,Left,122.0
21:25,Southbound,Left,107.4
21:30,Southbound,Left,91.2
21:35,Southbound,Left,131.1
21:40,Southbound,Left,121.0
21:45,Southbound,Left,79.7
21:50,Southbound,Left,70.7
21:55,Southbound,Left,71.0
22:00,Southbound,Left,89.9
22:05,Southbound,Left,112.4
22:10,Southbound,Left,102.9
22:15,Southbound,Left,100.5
22:20,Southbound,Left,125.2
22:25,Southbound,Left,123.5
22:30,Southbound,Left,84.7
22:35,Southbound,Left,72.4
22:40,Southbound,Left,76.1
22:45,Southbound,Left,48.1
22:50,Southbound,Left,71.9
22:55,Southbound,Left,77.7
23:00,Southbound,Left,84.9
23:05,Southbound,Left,76.0
23:10,Southbound,Left,67.1
23:15,Southbound,Left,88.9
23:20,Southbound,Left,88.9
23:25,Southbound,Left,93.8
23:30,Southbound,Left,94.6
23:35,Southbound,Left,95.5
23:40,Southbound,Left,75.8
23:45,Southbound,Left,64.3
23:50,Southbound,Left,77.7
23:55,Southbound,Left,71.6
