time_5min,approach,movement,total_vph
00:00,Westbound,Thru,134.4
00:05,Westbound,Thru,165.3
00:10,Westbound,Thru,149.0
00:15,Westbound,Thru,129.9
00:20,Westbound,Thru,129.1
00:25,Westbound,Thru,136.6
00:30,Westbound,Thru,139.3
00:35,Westbound,Thru,143.4
00:40,Westbound,Thru,82.5
00:45,Westbound,Thru,100.0
00:50,Westbound,Thru,104.8
00:55,Westbound,Thru,70.6
01:00,Westbound,Thru,64.5
01:05,Westbound,Thru,66.6
01:10,Westbound,Thru,110.4
01:15,Westbound,Thru,113.9
01:20,Westbound,Thru,74.9
01:25,Westbound,Thru,79.1
01:30,Westbound,Thru,101.6
01:35,Westbound,Thru,98.0
01:40,Westbound,Thru,88.8
01:45,Westbound,Thru,62.1
01:50,Westbound,Thru,79.3
01:55,Westbound,Thru,80.2
02:00,Westbound,Thru,62.1
02:05,Westbound,Thru,107.6
02:10,Westbound,Thru,112.7
02:15,Westbound,Thru,58.3
02:20,Westbound,Thru,36.7
02:25,Westbound,Thru,62.1
02:30,Westbound,Thru,51.0
02:35,Westbound,Thru,42.6
02:40,Westbound,Thru,58.2
02:45,Westbound,Thru,76.1
02:50,Westbound,Thru,93.7
02:55,Westbound,Thru,100.9
03:00,Westbound,Thru,93.2
03:05,Westbound,Thru,107.2
03:10,Westbound,Thru,92.8
03:15,Westbound,Thru,52.6
03:20,Westbound,Thru,36.3
03:25,Westbound,Thru,33.5
03:30,Westbound,Thru,31.9
03:35,Westbound,Thru,41.0
03:40,Westbound,Thru,30.7
03:45,Westbound,Thru,37.4
03:50,Westbound,Thru,52.1
03:55,Westbound,Thru,59.8
04:00,Westbound,Thru,40.4
04:05,Westbound,Thru,31.5
04:10,Westbound,Thru,50.5
04:15,Westbound,Thru,41.4
04:20,Westbound,Thru,9.6
04:25,Westbound,Thru,31.5
04:30,Westbound,Thru,40.8
04:35,Westbound,Thru,77.7
04:40,Westbound,Thru,69.1
04:45,Westbound,Thru,
04:50,Westbound,Thru,38.8
04:55,Westbound,Thru,56.3
05:00,Westbound,Thru,65.9
05:05,Westbound,Thru,60.6
05:10,Westbound,Thru,38.2
05:15,Westbound,Thru,14.3
05:20,Westbound,Thru,33.5
05:25,Westbound,Thru,44.6
05:30,Westbound,Thru,44.6
05:35,Westbound,Thru,83.3
05:40,Westbound,Thru,88.3
05:45,Westbound,Thru,92.8
05:50,Westbound,Thru,81.7
05:55,Westbound,Thru,103.6
06:00,Westbound,Thru,147.0
06:05,Westbound,Thru,107.6
06:10,Westbound,Thru,76.5
06:15,Westbound,Thru,140.5
06:20,Westbound,Thru,134.3
06:25,Westbound,Thru,133.9
06:30,Westbound,Thru,165.7
06:35,Westbound,Thru,213.1
06:40,Westbound,Thru,247.8
06:45,Westbound,Thru,206.8
06:50,Westbound,Thru,175.6
06:55,Westbound,Thru,249.6
07:00,Westbound,Thru,224.3
07:05,Westbound,Thru,188.8
07:10,Westbound,Thru,278.5
07:15,Westbound,Thru,346.2
07:20,Westbound,Thru,385.6
07:25,Westbound,Thru,457.3
07:30,Westbound,Thru,372.5
07:35,Westbound,Thru,364.1
07:40,Westbound,Thru,390.0
07:45,Westbound,Thru,454.5
07:50,Westbound,Thru,311.1
07:55,Westbound,Thru,421.1
08:00,Westbound,Thru,437.0
08:05,Westbound,Thru,394.4
08:10,Westbound,Thru,367.7
08:15,Westbound,Thru,427.9
08:20,Westbound,Thru,508.3
08:25,Westbound,Thru,483.2
08:30,Westbound,Thru,548.5
08:35,Westbound,Thru,594.4
08:40,Westbound,Thru,512.3
08:45,Westbound,Thru,372.5
08:50,Westbound,Thru,282.8
08:55,Westbound,Thru,320.3
09:00,Westbound,Thru,401.6
09:05,Westbound,Thru,393.9
09:10,Westbound,Thru,370.5
09:15,Westbound,Thru,434.6
09:20,Westbound,Thru,419.1
09:25,Westbound,Thru,394.4
09:30,Westbound,Thru,387.6
09:35,Westbound,Thru,409.1
09:40,Westbound,Thru,377.3
09:45,Westbound,Thru,378.9
09:50,Westbound,Thru,459.3
09:55,Westbound,Thru,460.5
10:00,Westbound,Thru,374.9
10:05,Westbound,Thru,355.4
10:10,Westbound,Thru,364.5
10:15,Westbound,Thru,386.3
10:20,Westbound,Thru,319.5
10:25,Westbound,Thru,329.5
10:30,Westbound,Thru,369.3
10:35,Westbound,Thru,405.5
10:40,Westbound,Thru,460.1
10:45,Westbound,Thru,469.7
10:50,Westbound,Thru,423.2
10:55,Westbound,Thru,437.7
11:00,Westbound,Thru,419.9
11:05,Westbound,Thru,478.1
11:10,Westbound,Thru,515.9
11:15,Westbound,Thru,449.4
11:20,Westbound,Thru,425.9
11:25,Westbound,Thru,415.6
11:30,Westbound,Thru,429.4
11:35,Westbound,Thru,443.8
11:40,Westbound,Thru,351.0
11:45,Westbound,Thru,450.2
11:50,Westbound,Thru,503.9
11:55,Westbound,Thru,567.3
12:00,Westbound,Thru,469.7
12:05,Westbound,Thru,448.2
12:10,Westbound,Thru,466.1
12:15,Westbound,Thru,483.6
12:20,Westbound,Thru,327.5
12:25,Westbound,Thru,518.7
12:30,Westbound,Thru,345.2
12:35,Westbound,Thru,474.9
12:40,Westbound,Thru,454.9
12:45,Westbound,Thru,437.4
12:50,Westbound,Thru,398.8
12:55,Westbound,Thru,450.2
13:00,Westbound,Thru,481.2
13:05,Westbound,Thru,265.2
13:10,Westbound,Thru,502.0
13:15,Westbound,Thru,510.3
13:20,Westbound,Thru,439.4
13:25,Westbound,Thru,327.1
13:30,Westbound,Thru,320.3
13:35,Westbound,Thru,473.3
13:40,Westbound,Thru,502.0
13:45,Westbound,Thru,459.7
13:50,Westbound,Thru,462.5
13:55,Westbound,Thru,444.1
14:00,Westbound,Thru,431.8
14:05,Westbound,Thru,382.4
14:10,Westbound,Thru,394.0
14:15,Westbound,Thru,397.7
14:20,Westbound,Thru,390.0
14:25,Westbound,Thru,460.1
14:30,Westbound,Thru,491.2
14:35,Westbound,Thru,494.4
14:40,Westbound,Thru,485.2
14:45,Westbound,Thru,389.2
14:50,Westbound,Thru,317.7
14:55,Westbound,Thru,349.5
15:00,Westbound,Thru,416.3
15:05,Westbound,Thru,451.0
15:10,Westbound,Thru,624.7
15:15,Westbound,Thru,871.6
