time_5min,approach,movement,total_vph
00:00,Westbound,Left,75.5
00:05,Westbound,Left,50.0
00:10,Westbound,Left,59.3
00:15,Westbound,Left,44.3
00:20,Westbound,Left,41.2
00:25,Westbound,Left,30.4
00:30,Westbound,Left,36.6
00:35,Westbound,Left,35.6
00:40,Westbound,Left,31.5
00:45,Westbound,Left,38.1
00:50,Westbound,Left,41.6
00:55,Westbound,Left,53.3
01:00,Westbound,Left,60.1
01:05,Westbound,Left,59.2
01:10,Westbound,Left,64.3
01:15,Westbound,Left,53.1
01:20,Westbound,Left,31.9
01:25,Westbound,Left,24.0
01:30,Westbound,Left,20.8
01:35,Westbound,Left,19.6
01:40,Westbound,Left,29.2
01:45,Westbound,Left,37.1
01:50,Westbound,Left,52.0
01:55,Westbound,Left,47.4
02:00,Westbound,Left,52.4
02:05,Westbound,Left,53.5
02:10,Westbound,Left,48.5
02:15,Westbound,Left,40.8
02:20,Westbound,Left,23.3
02:25,Westbound,Left,19.9
02:30,Westbound,Left,31.3
02:35,Westbound,Left,47.4
02:40,Westbound,Left,57.8
02:45,Westbound,Left,48.7
02:50,Westbound,Left,32.2
02:55,Westbound,Left,38.0
03:00,Westbound,Left,48.5
03:05,Westbound,Left,46.4
03:10,Westbound,Left,41.0
03:15,Westbound,Left,35.0
03:20,Westbound,Left,15.7
03:25,Westbound,Left,13.1
03:30,Westbound,Left,14.9
03:35,Westbound,Left,12.3
03:40,Westbound,Left,13.5
03:45,Westbound,Left,7.3
03:50,Westbound,Left,11.0
03:55,Westbound,Left,11.7
04:00,Westbound,Left,10.2
04:05,Westbound,Left,7.2
04:10,Westbound,Left,24.1
04:15,Westbound,Left,23.2
04:20,Westbound,Left,25.8
04:25,Westbound,Left,30.8
04:30,Westbound,Left,16.0
04:35,Westbound,Left,12.1
04:40,Westbound,Left,14.2
04:45,Westbound,Left,16.1
04:50,Westbound,Left,24.0
04:55,Westbound,Left,29.7
05:00,Westbound,Left,22.9
05:05,Westbound,Left,9.1
05:10,Westbound,Left,20.3
05:15,Westbound,Left,18.2
05:20,Westbound,Left,16.6
05:25,Westbound,Left,36.5
05:30,Westbound,Left,31.6
05:35,Westbound,Left,15.6
05:40,Westbound,Left,14.0
05:45,Westbound,Left,20.5
05:50,Westbound,Left,29.1
05:55,Westbound,Left,28.1
06:00,Westbound,Left,35.7
06:05,Westbound,Left,35.7
06:10,Westbound,Left,29.4
06:15,Westbound,Left,36.2
06:20,Westbound,Left,37.2
06:25,Westbound,Left,40.8
06:30,Westbound,Left,30.3
06:35,Westbound,Left,18.4
06:40,Westbound,Left,35.8
06:45,Westbound,Left,57.6
06:50,Westbound,Left,46.9
06:55,Westbound,Left,47.7
07:00,Westbound,Left,48.6
07:05,Westbound,Left,53.6
07:10,Westbound,Left,64.3
07:15,Westbound,Left,46.9
07:20,Westbound,Left,52.5
07:25,Westbound,Left,81.5
07:30,Westbound,Left,76.3
07:35,Westbound,Left,47.3
07:40,Westbound,Left,54.1
07:45,Westbound,Left,76.1
07:50,Westbound,Left,72.7
07:55,Westbound,Left,60.3
08:00,Westbound,Left,53.9
08:05,Westbound,Left,48.1
08:10,Westbound,Left,42.1
08:15,Westbound,Left,46.8
08:20,Westbound,Left,48.7
08:25,Westbound,Left,58.6
08:30,Westbound,Left,88.5
08:35,Westbound,Left,78.4
08:40,Westbound,Left,60.7
08:45,Westbound,Left,49.4
08:50,Westbound,Left,53.9
08:55,Westbound,Left,83.5
09:00,Westbound,Left,71.3
09:05,Westbound,Left,53.1
09:10,Westbound,Left,59.6
09:15,Westbound,Left,59.6
09:20,Westbound,Left,58.3
09:25,Westbound,Left,47.1
09:30,Westbound,Left,36.8
09:35,Westbound,Left,41.6
09:40,Westbound,Left,36.7
09:45,Westbound,Left,44.0
09:50,Westbound,Left,65.0
09:55,Westbound,Left,49.3
10:00,Westbound,Left,34.5
10:05,Westbound,Left,49.0
10:10,Westbound,Left,74.1
10:15,Westbound,Left,77.0
10:20,Westbound,Left,54.9
10:25,Westbound,Left,63.4
10:30,Westbound,Left,54.4
10:35,Westbound,Left,25.1
10:40,Westbound,Left,47.7
10:45,Westbound,Left,60.3
10:50,Westbound,Left,58.1
10:55,Westbound,Left,59.4
11:00,Westbound,Left,53.5
11:05,Westbound,Left,59.6
11:10,Westbound,Left,64.7
11:15,Westbound,Left,51.3
11:20,Westbound,Left,41.7
11:25,Westbound,Left,46.6
11:30,Westbound,Left,58.6
11:35,Westbound,Left,55.3
11:40,Westbound,Left,34.7
11:45,Westbound,Left,52.7
11:50,Westbound,Left,46.4
11:55,Westbound,Left,36.3
12:00,Westbound,Left,36.0
12:05,Westbound,Left,36.0
12:10,Westbound,Left,35.7
12:15,Westbound,Left,29.2
12:20,Westbound,Left,29.4
12:25,Westbound,Left,46.7
12:30,Westbound,Left,59.1
12:35,Westbound,Left,48.2
12:40,Westbound,Left,54.5
12:45,Westbound,Left,47.3
12:50,Westbound,Left,25.5
12:55,Westbound,Left,29.4
13:00,Westbound,Left,36.9
13:05,Westbound,Left,69.7
13:10,Westbound,Left,76.5
13:15,Westbound,Left,60.7
13:20,Westbound,Left,65.0
13:25,Westbound,Left,73.0
13:30,Westbound,Left,58.6
13:35,Westbound,Left,46.8
13:40,Westbound,Left,42.0
13:45,Westbound,Left,43.1
13:50,Westbound,Left,40.2
13:55,Westbound,Left,49.4
14:00,Westbound,Left,62.7
14:05,Westbound,Left,54.2
14:10,Westbound,Left,44.9
14:15,Westbound,Left,54.0
14:20,Westbound,Left,63.4
14:25,Westbound,Left,66.7
14:30,Westbound,Left,54.3
14:35,Westbound,Left,41.6
14:40,Westbound,Left,51.9
14:45,Westbound,Left,71.3
14:50,Westbound,Left,71.8
14:55,Westbound,Left,60.2
15:00,Westbound,Left,45.1
15:05,Westbound,Left,51.7
15:10,Westbound,Left,61.7
15:15,Westbound,Left,85.8
15:20,Westbound,Left,50.9
15:25,Westbound,Left,79.9
15:30,Westbound,Left,104.0
15:35,Westbound,Left,74.1
15:40,Westbound,Left,56.6
