time_5min,approach,movement,total_vph
00:00,Northbound,Thru,201.1
00:05,Northbound,Thru,202.7
00:10,Northbound,Thru,162.5
00:15,Northbound,Thru,122.6
00:20,Northbound,Thru,144.2
00:25,Northbound,Thru,165.1
00:30,Northbound,Thru,145.9
00:35,Northbound,Thru,112.3
00:40,Northbound,Thru,141.5
00:45,Northbound,Thru,220.6
00:50,Northbound,Thru,226.6
00:55,Northbound,Thru,139.5
01:00,Northbound,Thru,59.1
01:05,Northbound,Thru,103.7
01:10,Northbound,Thru,90.7
01:15,Northbound,Thru,56.1
01:20,Northbound,Thru,46.8
01:25,Northbound,Thru,58.8
01:30,Northbound,Thru,82.1
01:35,Northbound,Thru,88.0
01:40,Northbound,Thru,102.3
01:45,Northbound,Thru,118.3
01:50,Northbound,Thru,116.9
01:55,Northbound,Thru,107.6
02:00,Northbound,Thru,89.4
02:05,Northbound,Thru,119.6
02:10,Northbound,Thru,102.3
02:15,Northbound,Thru,60.9
02:20,Northbound,Thru,79.1
02:25,Northbound,Thru,104.3
02:30,Northbound,Thru,131.6
02:35,Northbound,Thru,107.0
02:40,Northbound,Thru,55.5
02:45,Northbound,Thru,62.8
02:50,Northbound,Thru,102.3
02:55,Northbound,Thru,150.6
03:00,Northbound,Thru,125.9
03:05,Northbound,Thru,69.8
03:10,Northbound,Thru,70.8
03:15,Northbound,Thru,64.8
03:20,Northbound,Thru,75.1
03:25,Northbound,Thru,99.7
03:30,Northbound,Thru,78.7
03:35,Northbound,Thru,49.8
03:40,Northbound,Thru,40.5
03:45,Northbound,Thru,34.6
03:50,Northbound,Thru,17.6
03:55,Northbound,Thru,46.5
04:00,Northbound,Thru,66.4
04:05,Northbound,Thru,38.5
04:10,Northbound,Thru,13.3
04:15,Northbound,Thru,18.9
04:20,Northbound,Thru,47.5
04:25,Northbound,Thru,57.8
04:30,Northbound,Thru,66.4
04:35,Northbound,Thru,75.7
04:40,Northbound,Thru,68.8
04:45,Northbound,Thru,51.2
04:50,Northbound,Thru,61.5
04:55,Northbound,Thru,71.8
05:00,Northbound,Thru,65.1
05:05,Northbound,Thru,82.7
05:10,Northbound,Thru,71.1
05:15,Northbound,Thru,52.2
05:20,Northbound,Thru,67.4
05:25,Northbound,Thru,76.1
05:30,Northbound,Thru,95.0
05:35,Northbound,Thru,134.5
05:40,Northbound,Thru,134.2
05:45,Northbound,Thru,111.0
05:50,Northbound,Thru,126.9
05:55,Northbound,Thru,120.9
06:00,Northbound,Thru,82.1
06:05,Northbound,Thru,133.6
06:10,Northbound,Thru,161.5
06:15,Northbound,Thru,110.6
06:20,Northbound,Thru,79.7
06:25,Northbound,Thru,92.4
06:30,Northbound,Thru,127.2
06:35,Northbound,Thru,161.1
06:40,Northbound,Thru,154.8
06:45,Northbound,Thru,191.4
06:50,Northbound,Thru,222.7
