time_5min,approach,movement,total_vph
00:00,Southbound,Thru,151.1
00:05,Southbound,Thru,632.2
00:10,Southbound,Thru,620.2
00:15,Southbound,Thru,114.0
00:20,Southbound,Thru,111.3
00:25,Southbound,Thru,165.0
00:30,Southbound,Thru,181.8
00:35,Southbound,Thru,100.1
00:40,Southbound,Thru,64.3
00:45,Southbound,Thru,75.5
00:50,Southbound,Thru,65.6
00:55,Southbound,Thru,52.1
01:00,Southbound,Thru,56.3
01:05,Southbound,Thru,59.4
01:10,Southbound,Thru,102.7
01:15,Southbound,Thru,72.2
01:20,Southbound,Thru,67.6
01:25,Southbound,Thru,90.1
01:30,Southbound,Thru,86.8
01:35,Southbound,Thru,74.9
01:40,Southbound,Thru,74.7
01:45,Southbound,Thru,72.9
01:50,Southbound,Thru,51.2
01:55,Southbound,Thru,75.1
02:00,Southbound,Thru,98.7
02:05,Southbound,Thru,86.8
02:10,Southbound,Thru,69.6
02:15,Southbound,Thru,52.0
02:20,Southbound,Thru,74.2
02:25,Southbound,Thru,52.3
02:30,Southbound,Thru,55.0
02:35,Southbound,Thru,63.0
02:40,Southbound,Thru,60.3
02:45,Southbound,Thru,30.5
02:50,Southbound,Thru,47.7
02:55,Southbound,Thru,58.3
03:00,Southbound,Thru,81.5
03:05,Southbound,Thru,90.1
03:10,Southbound,Thru,57.0
03:15,Southbound,Thru,52.3
03:20,Southbound,Thru,48.4
03:25,Southbound,Thru,54.1
03:30,Southbound,Thru,71.6
03:35,Southbound,Thru,37.1
03:40,Southbound,Thru,43.7
03:45,Southbound,Thru,49.7
03:50,Southbound,Thru,51.0
03:55,Southbound,Thru,43.7
04:00,Southbound,Thru,34.5
04:05,Southbound,Thru,31.1
04:10,Southbound,Thru,13.3
04:15,Southbound,Thru,18.6
04:20,Southbound,Thru,41.7
04:25,Southbound,Thru,51.7
04:30,Southbound,Thru,38.7
04:35,Southbound,Thru,41.7
04:40,Southbound,Thru,66.9
04:45,Southbound,Thru,80.2
04:50,Southbound,Thru,92.1
04:55,Southbound,Thru,76.9
05:00,Southbound,Thru,34.5
05:05,Southbound,Thru,52.0
05:10,Southbound,Thru,62.3
05:15,Southbound,Thru,51.7
05:20,Southbound,Thru,93.4
05:25,Southbound,Thru,134.5
05:30,Southbound,Thru,104.7
05:35,Southbound,Thru,93.4
05:40,Southbound,Thru,114.0
05:45,Southbound,Thru,158.4
05:50,Southbound,Thru,139.8
05:55,Southbound,Thru,121.9
06:00,Southbound,Thru,135.8
06:05,Southbound,Thru,159.7
06:10,Southbound,Thru,208.7
06:15,Southbound,Thru,240.1
06:20,Southbound,Thru,269.0
06:25,Southbound,Thru,400.2
06:30,Southbound,Thru,383.0
06:35,Southbound,Thru,269.0
06:40,Southbound,Thru,349.2
06:45,Southbound,Thru,461.2
06:50,Southbound,Thru,423.6
06:55,Southbound,Thru,367.6
07:00,Southbound,Thru,419.5
07:05,Southbound,Thru,514.9
07:10,Southbound,Thru,501.0
07:15,Southbound,Thru,421.4
07:20,Southbound,Thru,398.3
07:25,Southbound,Thru,644.6
07:30,Southbound,Thru,681.9
07:35,Southbound,Thru,470.5
07:40,Southbound,Thru,411.5
07:45,Southbound,Thru,505.6
07:50,Southbound,Thru,552.0
07:55,Southbound,Thru,449.3
08:00,Southbound,Thru,599.0
08:05,Southbound,Thru,522.2
08:10,Southbound,Thru,493.0
08:15,Southbound,Thru,549.3
08:20,Southbound,Thru,448.0
08:25,Southbound,Thru,420.8
08:30,Southbound,Thru,400.8
08:35,Southbound,Thru,402.9
08:40,Southbound,Thru,489.7
08:45,Southbound,Thru,579.8
08:50,Southbound,Thru,610.3
08:55,Southbound,Thru,547.8
09:00,Southbound,Thru,518.9
09:05,Southbound,Thru,520.6
09:10,Southbound,Thru,433.4
09:15,Southbound,Thru,424.1
09:20,Southbound,Thru,530.8
09:25,Southbound,Thru,551.3
09:30,Southbound,Thru,524.8
09:35,Southbound,Thru,498.3
09:40,Southbound,Thru,413.0
09:45,Southbound,Thru,463.2
09:50,Southbound,Thru,469.2
09:55,Southbound,Thru,259.8
10:00,Southbound,Thru,432.1
10:05,Southbound,Thru,449.3
10:10,Southbound,Thru,480.4
10:15,Southbound,Thru,561.9
10:20,Southbound,Thru,573.9
10:25,Southbound,Thru,509.6
10:30,Southbound,Thru,383.7
10:35,Southbound,Thru,334.6
10:40,Southbound,Thru,446.0
10:45,Southbound,Thru,556.6
10:50,Southbound,Thru,551.9
10:55,Southbound,Thru,515.1
11:00,Southbound,Thru,473.8
11:05,Southbound,Thru,457.9
11:10,Southbound,Thru,461.9
11:15,Southbound,Thru,457.2
11:20,Southbound,Thru,511.6
11:25,Southbound,Thru,514.2
11:30,Southbound,Thru,475.1
11:35,Southbound,Thru,518.2
11:40,Southbound,Thru,534.1
11:45,Southbound,Thru,468.5
11:50,Southbound,Thru,532.1
11:55,Southbound,Thru,485.7
12:00,Southbound,Thru,499.0
12:05,Southbound,Thru,584.5
12:10,Southbound,Thru,548.7
12:15,Southbound,Thru,518.9
12:20,Southbound,Thru,556.6
12:25,Southbound,Thru,514.9
12:30,Southbound,Thru,375.9
12:35,Southbound,Thru,332.0
12:40,Southbound,Thru,503.0
12:45,Southbound,Thru,660.0
12:50,Southbound,Thru,669.9
12:55,Southbound,Thru,629.5
13:00,Southbound,Thru,635.3
13:05,Southbound,Thru,591.6
13:10,Southbound,Thru,503.0
13:15,Southbound,Thru,461.2
13:20,Southbound,Thru,523.5
13:25,Southbound,Thru,565.2
13:30,Southbound,Thru,609.6
13:35,Southbound,Thru,661.3
13:40,Southbound,Thru,577.8
13:45,Southbound,Thru,660.0
13:50,Southbound,Thru,580.5
13:55,Southbound,Thru,458.6
14:00,Southbound,Thru,535.4
14:05,Southbound,Thru,595.1
14:10,Southbound,Thru,709.0
14:15,Southbound,Thru,761.8
14:20,Southbound,Thru,601.7
14:25,Southbound,Thru,465.2
14:30,Southbound,Thru,422.8
14:35,Southbound,Thru,417.5
14:40,Southbound,Thru,532.8
14:45,Southbound,Thru,675.9
14:50,Southbound,Thru,608.1
14:55,Southbound,Thru,627.3
15:00,Southbound,Thru,662.0
15:05,Southbound,Thru,556.6
15:10,Southbound,Thru,888.0
15:15,Southbound,Thru,1125.2
15:20,Southbound,Thru,1113.3
15:25,Southbound,Thru,1308.9
15:30,Southbound,Thru,1353.1
15:35,Southbound,Thru,1251.1
15:40,Southbound,Thru,801.2
15:45,Southbound,Thru,622.2
15:50,Southbound,Thru,656.0
15:55,Southbound,Thru,715.7
16:00,Southbound,Thru,1407.5
16:05,Southbound,Thru,1243.1
16:10,Southbound,Thru,625.5
16:15,Southbound,Thru,671.9
16:20,Southbound,Thru,720.3
16:25,Southbound,Thru,662.7
16:30,Southbound,Thru,871.0
16:35,Southbound,Thru,911.8
16:40,Southbound,Thru,796.5
16:45,Southbound,Thru,542.7
16:50,Southbound,Thru,681.9
16:55,Southbound,Thru,925.7
17:00,Southbound,Thru,1171.6
17:05,Southbound,Thru,1110.6
17:10,Southbound,Thru,683.9
17:15,Southbound,Thru,572.5
17:20,Southbound,Thru,760.1
17:25,Southbound,Thru,778.6
17:30,Southbound,Thru,729.6
17:35,Southbound,Thru,611.6
17:40,Southbound,Thru,491.4
17:45,Southbound,Thru,793.2
17:50,Southbound,Thru,760.7
17:55,Southbound,Thru,609.6
18:00,Southbound,Thru,634.8
18:05,Southbound,Thru,531.4
18:10,Southbound,Thru,448.0
18:15,Southbound,Thru,666.9
18:20,Southbound,Thru,587.1
18:25,Southbound,Thru,524.2
18:30,Southbound,Thru,846.9
18:35,Southbound,Thru,1127.2
18:40,Southbound,Thru,1019.2
18:45,Southbound,Thru,794.5
18:50,Southbound,Thru,599.6
18:55,Southbound,Thru,584.9
19:00,Southbound,Thru,597.7
19:05,Southbound,Thru,559.3
19:10,Southbound,Thru,507.6
19:15,Southbound,Thru,534.1
19:20,Southbound,Thru,569.9
19:25,Southbound,Thru,583.1
19:30,Southbound,Thru,687.8
19:35,Southbound,Thru,650.7
19:40,Southbound,Thru,596.4
19:45,Southbound,Thru,621.6
19:50,Southbound,Thru,599.0
19:55,Southbound,Thru,493.7
20:00,Southbound,Thru,585.1
20:05,Southbound,Thru,545.4
20:10,Southbound,Thru,476.4
20:15,Southbound,Thru,553.3
20:20,Southbound,Thru,522.8
20:25,Southbound,Thru,414.2
20:30,Southbound,Thru,529.6
20:35,Southbound,Thru,537.4
20:40,Southbound,Thru,467.2
20:45,Southbound,Thru,505.6
20:50,Southbound,Thru,490.4
20:55,Southbound,Thru,397.6
21:00,Southbound,Thru,389.6
21:05,Southbound,Thru,427.8
21:10,Southbound,Thru,341.9
21:15,Southbound,Thru,366.4
21:20,Southbound,Thru,499.0
21:25,Southbound,Thru,442.7
21:30,Southbound,Thru,322.1
21:35,Southbound,Thru,389.6
21:40,Southbound,Thru,434.2
21:45,Southbound,Thru,326.7
21:50,Southbound,Thru,359.2
21:55,Southbound,Thru,355.2
22:00,Southbound,Thru,297.5
22:05,Southbound,Thru,369.8
22:10,Southbound,Thru,347.2
22:15,Southbound,Thru,273.0
22:20,Southbound,Thru,230.6
22:25,Southbound,Thru,344.6
22:30,Southbound,Thru,459.9
22:35,Southbound,Thru,363.8
22:40,Southbound,Thru,247.2
22:45,Southbound,Thru,284.9
22:50,Southbound,Thru,404.0
22:55,Southbound,Thru,423.2
23:00,Southbound,Thru,338.0
23:05,Southbound,Thru,355.2
23:10,Southbound,Thru,290.2
23:15,Southbound,Thru,212.7
23:20,Southbound,Thru,281.0
23:25,Southbound,Thru,303.2
23:30,Southbound,Thru,283.0
23:35,Southbound,Thru,323.4
23:40,Southbound,Thru,261.7
23:45,Southbound,Thru,220.7
23:50,Southbound,Thru,217.4
23:55,Southbound,Thru,273.0
