time_5min,approach,movement,total_vph
00:00,Northbound,Left,80.7
00:05,Northbound,Left,82.1
00:10,Northbound,Left,65.3
00:15,Northbound,Left,43.2
00:20,Northbound,Left,39.2
00:25,Northbound,Left,64.2
00:30,Northbound,Left,64.4
00:35,Northbound,Left,65.3
00:40,Northbound,Left,65.1
00:45,Northbound,Left,44.9
00:50,Northbound,Left,29.9
00:55,Northbound,Left,35.2
01:00,Northbound,Left,47.7
01:05,Northbound,Left,38.6
01:10,Northbound,Left,44.6
01:15,Northbound,Left,54.1
01:20,Northbound,Left,41.4
01:25,Northbound,Left,36.0
01:30,Northbound,Left,
01:35,Northbound,Left,19.7
01:40,Northbound,Left,21.5
01:45,Northbound,Left,14.6
01:50,Northbound,Left,42.0
01:55,Northbound,Left,47.9
02:00,Northbound,Left,48.5
02:05,Northbound,Left,41.9
02:10,Northbound,Left,36.9
02:15,Northbound,Left,35.2
02:20,Northbound,Left,18.3
02:25,Northbound,Left,29.1
02:30,Northbound,Left,28.8
02:35,Northbound,Left,36.4
02:40,Northbound,Left,47.1
02:45,Northbound,Left,35.9
02:50,Northbound,Left,52.2
02:55,Northbound,Left,65.7
03:00,Northbound,Left,52.5
03:05,Northbound,Left,43.7
03:10,Northbound,Left,47.0
03:15,Northbound,Left,37.1
03:20,Northbound,Left,18.6
03:25,Northbound,Left,22.3
03:30,Northbound,Left,24.0
03:35,Northbound,Left,21.8
03:40,Northbound,Left,29.0
03:45,Northbound,Left,24.0
03:50,Northbound,Left,22.4
03:55,Northbound,Left,35.2
04:00,Northbound,Left,19.9
04:05,Northbound,Left,12.2
04:10,Northbound,Left,35.1
04:15,Northbound,Left,26.3
04:20,Northbound,Left,13.3
04:25,Northbound,Left,26.0
04:30,Northbound,Left,46.1
04:35,Northbound,Left,46.7
04:40,Northbound,Left,23.1
04:45,Northbound,Left,11.0
04:50,Northbound,Left,10.6
04:55,Northbound,Left,10.6
05:00,Northbound,Left,17.0
05:05,Northbound,Left,6.4
05:10,Northbound,Left,3.7
05:15,Northbound,Left,10.6
05:20,Northbound,Left,23.2
05:25,Northbound,Left,40.8
05:30,Northbound,Left,40.6
05:35,Northbound,Left,22.6
05:40,Northbound,Left,29.1
05:45,Northbound,Left,25.6
05:50,Northbound,Left,36.9
05:55,Northbound,Left,63.9
06:00,Northbound,Left,76.0
06:05,Northbound,Left,49.1
06:10,Northbound,Left,40.4
06:15,Northbound,Left,89.5
06:20,Northbound,Left,85.4
06:25,Northbound,Left,52.5
06:30,Northbound,Left,70.0
06:35,Northbound,Left,73.3
06:40,Northbound,Left,73.0
06:45,Northbound,Left,81.0
06:50,Northbound,Left,77.3
