time_5min,approach,movement,total_vph
00:00,Eastbound,Left,161.6
00:05,Eastbound,Left,102.1
00:10,Eastbound,Left,63.6
00:15,Eastbound,Left,82.9
00:20,Eastbound,Left,121.5
00:25,Eastbound,Left,58.7
00:30,Eastbound,Left,45.3
00:35,Eastbound,Left,59.4
00:40,Eastbound,Left,64.7
00:45,Eastbound,Left,56.1
00:50,Eastbound,Left,50.0
00:55,Eastbound,Left,54.2
01:00,Eastbound,Left,53.6
01:05,Eastbound,Left,50.7
01:10,Eastbound,Left,78.3
01:15,Eastbound,Left,82.5
01:20,Eastbound,Left,41.8
01:25,Eastbound,Left,31.7
01:30,Eastbound,Left,38.1
01:35,Eastbound,Left,39.6
01:40,Eastbound,Left,36.5
01:45,Eastbound,Left,31.2
01:50,Eastbound,Left,28.9
01:55,Eastbound,Left,20.4
02:00,Eastbound,Left,32.0
02:05,Eastbound,Left,39.7
02:10,Eastbound,Left,21.6
02:15,Eastbound,Left,30.4
02:20,Eastbound,Left,43.6
02:25,Eastbound,Left,37.6
02:30,Eastbound,Left,34.5
02:35,Eastbound,Left,27.7
02:40,Eastbound,Left,20.1
02:45,Eastbound,Left,10.5
02:50,Eastbound,Left,12.7
02:55,Eastbound,Left,27.0
03:00,Eastbound,Left,23.2
03:05,Eastbound,Left,16.2
03:10,Eastbound,Left,14.8
03:15,Eastbound,Left,24.6
03:20,Eastbound,Left,45.7
03:25,Eastbound,Left,27.5
03:30,Eastbound,Left,11.7
03:35,Eastbound,Left,16.3
03:40,Eastbound,Left,14.0
03:45,Eastbound,Left,11.2
03:50,Eastbound,Left,31.7
03:55,Eastbound,Left,50.2
04:00,Eastbound,Left,45.7
04:05,Eastbound,Left,22.4
04:10,Eastbound,Left,8.0
04:15,Eastbound,Left,7.7
04:20,Eastbound,Left,7.2
04:25,Eastbound,Left,10.2
04:30,Eastbound,Left,7.8
04:35,Eastbound,Left,9.0
04:40,Eastbound,Left,10.1
04:45,Eastbound,Left,23.4
04:50,Eastbound,Left,28.2
04:55,Eastbound,Left,29.7
05:00,Eastbound,Left,29.5
05:05,Eastbound,Left,20.7
05:10,Eastbound,Left,20.0
05:15,Eastbound,Left,13.8
05:20,Eastbound,Left,36.8
05:25,Eastbound,Left,39.8
05:30,Eastbound,Left,16.0
05:35,Eastbound,Left,15.0
05:40,Eastbound,Left,28.4
05:45,Eastbound,Left,29.5
05:50,Eastbound,Left,23.0
05:55,Eastbound,Left,14.8
06:00,Eastbound,Left,12.5
06:05,Eastbound,Left,20.3
06:10,Eastbound,Left,33.0
06:15,Eastbound,Left,56.5
06:20,Eastbound,Left,43.9
06:25,Eastbound,Left,36.0
06:30,Eastbound,Left,59.4
06:35,Eastbound,Left,65.2
06:40,Eastbound,Left,59.6
06:45,Eastbound,Left,59.4
06:50,Eastbound,Left,52.8
06:55,Eastbound,Left,82.3
07:00,Eastbound,Left,85.9
07:05,Eastbound,Left,100.6
07:10,Eastbound,Left,100.1
07:15,Eastbound,Left,84.0
07:20,Eastbound,Left,129.4
07:25,Eastbound,Left,136.2
07:30,Eastbound,Left,150.2
07:35,Eastbound,Left,159.4
07:40,Eastbound,Left,144.9
07:45,Eastbound,Left,185.5
07:50,Eastbound,Left,219.1
07:55,Eastbound,Left,187.5
08:00,Eastbound,Left,156.3
08:05,Eastbound,Left,111.7
08:10,Eastbound,Left,95.9
08:15,Eastbound,Left,130.4
08:20,Eastbound,Left,149.1
08:25,Eastbound,Left,126.3
08:30,Eastbound,Left,133.6
08:35,Eastbound,Left,148.1
08:40,Eastbound,Left,142.7
08:45,Eastbound,Left,137.4
08:50,Eastbound,Left,114.1
08:55,Eastbound,Left,115.0
09:00,Eastbound,Left,142.0
09:05,Eastbound,Left,138.5
09:10,Eastbound,Left,110.5
09:15,Eastbound,Left,108.8
09:20,Eastbound,Left,143.7
09:25,Eastbound,Left,136.6
09:30,Eastbound,Left,135.0
09:35,Eastbound,Left,161.8
09:40,Eastbound,Left,164.5
09:45,Eastbound,Left,180.2
09:50,Eastbound,Left,184.6
09:55,Eastbound,Left,184.7
10:00,Eastbound,Left,173.3
10:05,Eastbound,Left,117.4
10:10,Eastbound,Left,99.0
10:15,Eastbound,Left,113.6
10:20,Eastbound,Left,123.6
10:25,Eastbound,Left,140.9
10:30,Eastbound,Left,148.1
10:35,Eastbound,Left,136.8
10:40,Eastbound,Left,136.9
10:45,Eastbound,Left,159.1
10:50,Eastbound,Left,151.3
10:55,Eastbound,Left,154.3
11:00,Eastbound,Left,158.3
11:05,Eastbound,Left,106.1
11:10,Eastbound,Left,109.6
11:15,Eastbound,Left,151.0
11:20,Eastbound,Left,119.4
11:25,Eastbound,Left,129.8
11:30,Eastbound,Left,143.3
11:35,Eastbound,Left,126.6
11:40,Eastbound,Left,158.4
11:45,Eastbound,Left,178.6
11:50,Eastbound,Left,152.1
11:55,Eastbound,Left,113.0
12:00,Eastbound,Left,123.7
12:05,Eastbound,Left,140.1
