time_5min,approach,movement,total_vph
00:00,Southbound,Left,84.1
00:05,Southbound,Left,76.6
00:10,Southbound,Left,69.7
00:15,Southbound,Left,69.7
00:20,Southbound,Left,69.7
00:25,Southbound,Left,65.9
00:30,Southbound,Left,71.7
00:35,Southbound,Left,98.0
00:40,Southbound,Left,91.7
00:45,Southbound,Left,65.0
00:50,Southbound,Left,43.2
00:55,Southbound,Left,30.7
01:00,Southbound,Left,54.2
01:05,Southbound,Left,75.7
01:10,Southbound,Left,78.1
01:15,Southbound,Left,76.1
01:20,Southbound,Left,69.7
01:25,Southbound,Left,78.5
01:30,Southbound,Left,60.6
01:35,Southbound,Left,54.3
01:40,Southbound,Left,41.0
01:45,Southbound,Left,39.4
01:50,Southbound,Left,40.2
01:55,Southbound,Left,41.6
02:00,Southbound,Left,33.9
02:05,Southbound,Left,28.8
02:10,Southbound,Left,25.1
02:15,Southbound,Left,17.1
02:20,Southbound,Left,21.9
02:25,Southbound,Left,28.3
02:30,Southbound,Left,41.0
02:35,Southbound,Left,30.3
02:40,Southbound,Left,34.7
02:45,Southbound,Left,25.1
02:50,Southbound,Left,30.4
02:55,Southbound,Left,30.7
03:00,Southbound,Left,29.1
03:05,Southbound,Left,21.9
03:10,Southbound,Left,17.9
03:15,Southbound,Left,31.5
03:20,Southbound,Left,44.2
03:25,Southbound,Left,53.8
03:30,Southbound,Left,50.2
03:35,Southbound,Left,36.3
03:40,Southbound,Left,40.0
03:45,Southbound,Left,41.0
03:50,Southbound,Left,29.9
03:55,Southbound,Left,26.2
04:00,Southbound,Left,26.7
04:05,Southbound,Left,17.7
04:10,Southbound,Left,22.5
04:15,Southbound,Left,39.4
04:20,Southbound,Left,50.6
04:25,Southbound,Left,52.6
04:30,Southbound,Left,46.6
04:35,Southbound,Left,38.6
04:40,Southbound,Left,23.5
04:45,Southbound,Left,41.4
04:50,Southbound,Left,55.4
04:55,Southbound,Left,46.6
05:00,Southbound,Left,50.0
05:05,Southbound,Left,26.7
05:10,Southbound,Left,
05:15,Southbound,Left,25.9
05:20,Southbound,Left,37.4
05:25,Southbound,Left,51.9
05:30,Southbound,Left,51.4
05:35,Southbound,Left,
05:40,Southbound,Left,45.8
05:45,Southbound,Left,61.4
05:50,Southbound,Left,46.8
05:55,Southbound,Left,52.2
06:00,Southbound,Left,61.8
06:05,Southbound,Left,66.1
06:10,Southbound,Left,60.2
06:15,Southbound,Left,56.6
06:20,Southbound,Left,61.0
06:25,Southbound,Left,45.8
06:30,Southbound,Left,65.4
06:35,Southbound,Left,86.5
06:40,Southbound,Left,70.7
06:45,Southbound,Left,87.3
06:50,Southbound,Left,108.0
06:55,Southbound,Left,108.0
07:00,Southbound,Left,115.4
07:05,Southbound,Left,101.9
07:10,Southbound,Left,58.6
07:15,Southbound,Left,78.9
07:20,Southbound,Left,88.3
07:25,Southbound,Left,
07:30,Southbound,Left,91.7
07:35,Southbound,Left,94.8
07:40,Southbound,Left,85.7
07:45,Southbound,Left,88.1
07:50,Southbound,Left,117.6
07:55,Southbound,Left,95.8
08:00,Southbound,Left,80.1
08:05,Southbound,Left,68.7
08:10,Southbound,Left,145.9
08:15,Southbound,Left,155.0
08:20,Southbound,Left,72.5
08:25,Southbound,Left,78.0
08:30,Southbound,Left,97.6
08:35,Southbound,Left,84.6
08:40,Southbound,Left,108.0
08:45,Southbound,Left,134.7
08:50,Southbound,Left,101.6
08:55,Southbound,Left,96.8
09:00,Southbound,Left,265.1
09:05,Southbound,Left,141.1
09:10,Southbound,Left,82.0
09:15,Southbound,Left,60.5
09:20,Southbound,Left,79.7
09:25,Southbound,Left,93.7
09:30,Southbound,Left,84.6
09:35,Southbound,Left,95.6
09:40,Southbound,Left,111.7
09:45,Southbound,Left,132.4
09:50,Southbound,Left,112.8
09:55,Southbound,Left,68.1
10:00,Southbound,Left,76.5
10:05,Southbound,Left,95.2
10:10,Southbound,Left,108.0
10:15,Southbound,Left,133.5
10:20,Southbound,Left,145.9
10:25,Southbound,Left,138.3
10:30,Southbound,Left,124.6
10:35,Southbound,Left,65.0
10:40,Southbound,Left,74.1
10:45,Southbound,Left,108.0
10:50,Southbound,Left,137.1
10:55,Southbound,Left,172.2
11:00,Southbound,Left,133.5
11:05,Southbound,Left,91.7
11:10,Southbound,Left,82.5
11:15,Southbound,Left,93.7
11:20,Southbound,Left,116.3
11:25,Southbound,Left,151.8
11:30,Southbound,Left,105.6
11:35,Southbound,Left,108.0
11:40,Southbound,Left,137.9
11:45,Southbound,Left,140.8
11:50,Southbound,Left,126.1
11:55,Southbound,Left,102.0
12:00,Southbound,Left,80.9
12:05,Southbound,Left,86.5
12:10,Southbound,Left,138.7
12:15,Southbound,Left,147.3
12:20,Southbound,Left,140.7
12:25,Southbound,Left,128.7
12:30,Southbound,Left,98.0
12:35,Southbound,Left,155.5
12:40,Southbound,Left,159.4
12:45,Southbound,Left,113.2
12:50,Southbound,Left,157.8
12:55,Southbound,Left,182.1
13:00,Southbound,Left,138.8
13:05,Southbound,Left,120.4
13:10,Southbound,Left,84.1
13:15,Southbound,Left,84.1
13:20,Southbound,Left,84.1
13:25,Southbound,Left,118.5
13:30,Southbound,Left,172.6
13:35,Southbound,Left,151.1
13:40,Southbound,Left,133.9
13:45,Southbound,Left,156.6
13:50,Southbound,Left,137.7
13:55,Southbound,Left,110.0
14:00,Southbound,Left,131.5
14:05,Southbound,Left,142.3
14:10,Southbound,Left,175.8
14:15,Southbound,Left,160.6
14:20,Southbound,Left,134.3
14:25,Southbound,Left,98.8
14:30,Southbound,Left,104.0
14:35,Southbound,Left,74.1
14:40,Southbound,Left,100.3
14:45,Southbound,Left,147.9
14:50,Southbound,Left,126.3
14:55,Southbound,Left,102.0
15:00,Southbound,Left,99.2
15:05,Southbound,Left,72.0
15:10,Southbound,Left,76.1
15:15,Southbound,Left,119.2
15:20,Southbound,Left,154.2
15:25,Southbound,Left,130.3
15:30,Southbound,Left,69.7
15:35,Southbound,Left,82.5
15:40,Southbound,Left,80.9
15:45,Southbound,Left,119.7
15:50,Southbound,Left,151.4
15:55,Southbound,Left,296.5
16:00,Southbound,Left,232.8
16:05,Southbound,Left,241.5
16:10,Southbound,Left,183.3
16:15,Southbound,Left,329.6
16:20,Southbound,Left,410.1
16:25,Southbound,Left,223.4
16:30,Southbound,Left,238.2
16:35,Southbound,Left,224.0
16:40,Southbound,Left,205.7
16:45,Southbound,Left,131.9
16:50,Southbound,Left,104.8
16:55,Southbound,Left,138.3
17:00,Southbound,Left,186.9
17:05,Southbound,Left,230.8
17:10,Southbound,Left,131.5
17:15,Southbound,Left,141.2
17:20,Southbound,Left,199.7
17:25,Southbound,Left,156.2
17:30,Southbound,Left,143.9
17:35,Southbound,Left,170.2
17:40,Southbound,Left,161.6
17:45,Southbound,Left,136.7
17:50,Southbound,Left,135.9
17:55,Southbound,Left,147.9
18:00,Southbound,Left,168.6
18:05,Southbound,Left,160.0
18:10,Southbound,Left,125.9
18:15,Southbound,Left,163.8
18:20,Southbound,Left,136.7
18:25,Southbound,Left,133.5
18:30,Southbound,Left,241.3
18:35,Southbound,Left,446.4
18:40,Southbound,Left,439.2
18:45,Southbound,Left,243.9
18:50,Southbound,Left,211.2
18:55,Southbound,Left,176.6
19:00,Southbound,Left,142.3
19:05,Southbound,Left,126.3
19:10,Southbound,Left,168.6
19:15,Southbound,Left,198.9
19:20,Southbound,Left,196.7
19:25,Southbound,Left,160.6
19:30,Southbound,Left,132.3
19:35,Southbound,Left,144.3
19:40,Southbound,Left,125.1
19:45,Southbound,Left,174.3
19:50,Southbound,Left,184.1
19:55,Southbound,Left,109.6
20:00,Southbound,Left,112.8
20:05,Southbound,Left,153.0
20:10,Southbound,Left,135.7
20:15,Southbound,Left,161.7
20:20,Southbound,Left,148.7
20:25,Southbound,Left,113.6
20:30,Southbound,Left,86.5
20:35,Southbound,Left,128.4
20:40,Southbound,Left,132.7
20:45,Southbound,Left,108.0
20:50,Southbound,Left,113.8
20:55,Southbound,Left,129.5
21:00,Southbound,Left,114.4
21:05,Southbound,Left,135.1
21:10,Southbound,Left,123.9
21:15,Southbound,Left,70.9
21:20,Southbound,Left,102.0
21:25,Southbound,Left,125.9
21:30,Southbound,Left,108.5
21:35,Southbound,Left,118.6
21:40,Southbound,Left,121.8
21:45,Southbound,Left,118.4
21:50,Southbound,Left,56.0
21:55,Southbound,Left,40.2
22:00,Southbound,Left,18.7
22:05,Southbound,Left,
22:10,Southbound,Left,13.9
22:15,Southbound,Left,36.3
22:20,Southbound,Left,37.4
22:25,Southbound,Left,72.9
22:30,Southbound,Left,108.8
22:35,Southbound,Left,107.6
22:40,Southbound,Left,120.1
22:45,Southbound,Left,132.7
22:50,Southbound,Left,92.5
22:55,Southbound,Left,109.6
23:00,Southbound,Left,105.6
23:05,Southbound,Left,111.8
23:10,Southbound,Left,218.0
23:15,Southbound,Left,265.1
23:20,Southbound,Left,133.1
23:25,Southbound,Left,123.1
23:30,Southbound,Left,99.4
23:35,Southbound,Left,129.9
23:40,Southbound,Left,118.0
23:45,Southbound,Left,114.0
23:50,Southbound,Left,85.3
23:55,Southbound,Left,82.5
