time_5min,approach,movement,total_vph
00:00,Northbound,Left,93.2
00:05,Northbound,Left,94.5
00:10,Northbound,Left,86.6
00:15,Northbound,Left,76.3
00:20,Northbound,Left,64.6
00:25,Northbound,Left,65.0
00:30,Northbound,Left,82.8
00:35,Northbound,Left,79.7
00:40,Northbound,Left,81.1
00:45,Northbound,Left,89.0
00:50,Northbound,Left,67.4
00:55,Northbound,Left,32.8
01:00,Northbound,Left,32.2
01:05,Northbound,Left,40.1
01:10,Northbound,Left,42.0
01:15,Northbound,Left,49.9
01:20,Northbound,Left,46.3
01:25,Northbound,Left,28.7
01:30,Northbound,Left,47.1
01:35,Northbound,Left,57.4
01:40,Northbound,Left,39.9
01:45,Northbound,Left,
01:50,Northbound,Left,
01:55,Northbound,Left,
02:00,Northbound,Left,43.7
02:05,Northbound,Left,
02:10,Northbound,Left,33.2
02:15,Northbound,Left,26.2
02:20,Northbound,Left,
02:25,Northbound,Left,
02:30,Northbound,Left,
02:35,Northbound,Left,
02:40,Northbound,Left,
02:45,Northbound,Left,
02:50,Northbound,Left,
02:55,Northbound,Left,28.4
03:00,Northbound,Left,
03:05,Northbound,Left,
03:10,Northbound,Left,25.8
03:15,Northbound,Left,25.0
03:20,Northbound,Left,
03:25,Northbound,Left,
03:30,Northbound,Left,
03:35,Northbound,Left,
03:40,Northbound,Left,
03:45,Northbound,Left,
03:50,Northbound,Left,
03:55,Northbound,Left,23.6
04:00,Northbound,Left,
04:05,Northbound,Left,
04:10,Northbound,Left,39.6
04:15,Northbound,Left,40.4
04:20,Northbound,Left,
04:25,Northbound,Left,47.5
04:30,Northbound,Left,52.1
04:35,Northbound,Left,46.6
04:40,Northbound,Left,39.2
04:45,Northbound,Left,
04:50,Northbound,Left,60.0
04:55,Northbound,Left,376.4
05:00,Northbound,Left,345.3
05:05,Northbound,Left,292.1
05:10,Northbound,Left,22.6
05:15,Northbound,Left,
05:20,Northbound,Left,52.3
05:25,Northbound,Left,44.9
05:30,Northbound,Left,37.5
05:35,Northbound,Left,
05:40,Northbound,Left,50.9
05:45,Northbound,Left,68.2
05:50,Northbound,Left,69.6
05:55,Northbound,Left,60.0
06:00,Northbound,Left,58.8
06:05,Northbound,Left,79.2
06:10,Northbound,Left,97.4
06:15,Northbound,Left,105.8
06:20,Northbound,Left,108.7
06:25,Northbound,Left,73.0
06:30,Northbound,Left,86.2
06:35,Northbound,Left,55.2
06:40,Northbound,Left,81.6
06:45,Northbound,Left,101.5
06:50,Northbound,Left,141.2
06:55,Northbound,Left,149.2
07:00,Northbound,Left,118.5
07:05,Northbound,Left,110.4
07:10,Northbound,Left,144.9
07:15,Northbound,Left,177.7
07:20,Northbound,Left,199.0
07:25,Northbound,Left,156.9
07:30,Northbound,Left,134.4
07:35,Northbound,Left,168.1
07:40,Northbound,Left,179.6
07:45,Northbound,Left,173.9
07:50,Northbound,Left,224.0
07:55,Northbound,Left,230.7
08:00,Northbound,Left,221.1
08:05,Northbound,Left,209.1
08:10,Northbound,Left,209.8
08:15,Northbound,Left,174.4
08:20,Northbound,Left,164.0
08:25,Northbound,Left,123.9
08:30,Northbound,Left,165.5
08:35,Northbound,Left,189.5
08:40,Northbound,Left,200.3
08:45,Northbound,Left,201.4
08:50,Northbound,Left,201.2
08:55,Northbound,Left,155.2
09:00,Northbound,Left,166.9
09:05,Northbound,Left,131.0
09:10,Northbound,Left,219.4
09:15,Northbound,Left,253.3
09:20,Northbound,Left,165.7
09:25,Northbound,Left,207.9
09:30,Northbound,Left,229.2
09:35,Northbound,Left,201.4
09:40,Northbound,Left,64.6
09:45,Northbound,Left,91.9
09:50,Northbound,Left,130.5
09:55,Northbound,Left,136.1
10:00,Northbound,Left,145.6
10:05,Northbound,Left,171.6
10:10,Northbound,Left,166.9
10:15,Northbound,Left,130.5
10:20,Northbound,Left,163.1
10:25,Northbound,Left,104.1
10:30,Northbound,Left,110.1
10:35,Northbound,Left,113.7
10:40,Northbound,Left,133.8
