time_5min,approach,movement,total_vph
00:00,Westbound,Thru,
00:05,Westbound,Thru,
00:10,Westbound,Thru,5.5
00:15,Westbound,Thru,65.1
00:20,Westbound,Thru,80.7
00:25,Westbound,Thru,114.5
00:30,Westbound,Thru,156.5
00:35,Westbound,Thru,89.5
00:40,Westbound,Thru,109.7
00:45,Westbound,Thru,
00:50,Westbound,Thru,82.1
00:55,Westbound,Thru,87.9
01:00,Westbound,Thru,97.7
01:05,Westbound,Thru,65.1
01:10,Westbound,Thru,140.2
01:15,Westbound,Thru,88.5
01:20,Westbound,Thru,172.5
01:25,Westbound,Thru,131.0
01:30,Westbound,Thru,110.5
01:35,Westbound,Thru,110.3
01:40,Westbound,Thru,56.6
01:45,Westbound,Thru,73.6
01:50,Westbound,Thru,35.3
01:55,Westbound,Thru,3.4
02:00,Westbound,Thru,28.9
02:05,Westbound,Thru,67.6
02:10,Westbound,Thru,72.5
02:15,Westbound,Thru,48.1
02:20,Westbound,Thru,48.1
02:25,Westbound,Thru,36.0
02:30,Westbound,Thru,20.4
02:35,Westbound,Thru,20.4
02:40,Westbound,Thru,43.8
02:45,Westbound,Thru,47.3
02:50,Westbound,Thru,56.6
02:55,Westbound,Thru,74.6
03:00,Westbound,Thru,72.0
03:05,Westbound,Thru,50.2
03:10,Westbound,Thru,48.6
03:15,Westbound,Thru,25.7
03:20,Westbound,Thru,29.6
03:25,Westbound,Thru,17.6
03:30,Westbound,Thru,
03:35,Westbound,Thru,21.8
03:40,Westbound,Thru,25.7
03:45,Westbound,Thru,
03:50,Westbound,Thru,
03:55,Westbound,Thru,799.0
04:00,Westbound,Thru,
04:05,Westbound,Thru,49.1
04:10,Westbound,Thru,52.3
04:15,Westbound,Thru,28.9
04:20,Westbound,Thru,20.4
04:25,Westbound,Thru,
04:30,Westbound,Thru,
04:35,Westbound,Thru,28.9
04:40,Westbound,Thru,25.4
04:45,Westbound,Thru,
04:50,Westbound,Thru,
04:55,Westbound,Thru,
05:00,Westbound,Thru,
05:05,Westbound,Thru,49.1
05:10,Westbound,Thru,65.1
05:15,Westbound,Thru,57.1
05:20,Westbound,Thru,60.3
05:25,Westbound,Thru,107.6
05:30,Westbound,Thru,73.6
05:35,Westbound,Thru,45.9
05:40,Westbound,Thru,34.6
05:45,Westbound,Thru,26.8
05:50,Westbound,Thru,80.5
05:55,Westbound,Thru,110.8
06:00,Westbound,Thru,104.8
06:05,Westbound,Thru,83.7
06:10,Westbound,Thru,124.6
06:15,Westbound,Thru,126.8
06:20,Westbound,Thru,149.1
06:25,Westbound,Thru,159.2
06:30,Westbound,Thru,167.2
06:35,Westbound,Thru,171.4
06:40,Westbound,Thru,187.6
06:45,Westbound,Thru,166.7
06:50,Westbound,Thru,160.8
06:55,Westbound,Thru,247.0
07:00,Westbound,Thru,276.7
07:05,Westbound,Thru,260.4
07:10,Westbound,Thru,284.2
07:15,Westbound,Thru,387.9
07:20,Westbound,Thru,428.8
07:25,Westbound,Thru,428.3
07:30,Westbound,Thru,458.1
07:35,Westbound,Thru,578.5
07:40,Westbound,Thru,639.4
07:45,Westbound,Thru,561.3
07:50,Westbound,Thru,479.4
07:55,Westbound,Thru,570.8
08:00,Westbound,Thru,530.5
08:05,Westbound,Thru,426.2
08:10,Westbound,Thru,450.1
08:15,Westbound,Thru,542.1
08:20,Westbound,Thru,552.8
08:25,Westbound,Thru,602.0
08:30,Westbound,Thru,593.2
08:35,Westbound,Thru,575.1
08:40,Westbound,Thru,558.6
08:45,Westbound,Thru,531.0
08:50,Westbound,Thru,426.3
08:55,Westbound,Thru,415.0
09:00,Westbound,Thru,411.8
09:05,Westbound,Thru,455.4
09:10,Westbound,Thru,481.5
09:15,Westbound,Thru,577.3
09:20,Westbound,Thru,551.5
09:25,Westbound,Thru,426.7
09:30,Westbound,Thru,501.7
09:35,Westbound,Thru,528.8
09:40,Westbound,Thru,478.2
09:45,Westbound,Thru,415.0
09:50,Westbound,Thru,460.8
09:55,Westbound,Thru,480.4
10:00,Westbound,Thru,416.6
10:05,Westbound,Thru,394.4
10:10,Westbound,Thru,325.7
10:15,Westbound,Thru,296.9
10:20,Westbound,Thru,320.4
10:25,Westbound,Thru,354.4
10:30,Westbound,Thru,384.2
10:35,Westbound,Thru,379.4
10:40,Westbound,Thru,389.0
10:45,Westbound,Thru,384.7
10:50,Westbound,Thru,318.2
10:55,Westbound,Thru,357.8
11:00,Westbound,Thru,375.7
11:05,Westbound,Thru,350.7
11:10,Westbound,Thru,340.2
11:15,Westbound,Thru,351.7
11:20,Westbound,Thru,393.1
11:25,Westbound,Thru,417.7
11:30,Westbound,Thru,371.4
11:35,Westbound,Thru,345.9
11:40,Westbound,Thru,368.7
11:45,Westbound,Thru,302.5
11:50,Westbound,Thru,275.7
11:55,Westbound,Thru,199.1
12:00,Westbound,Thru,199.1
12:05,Westbound,Thru,273.5
12:10,Westbound,Thru,286.7
12:15,Westbound,Thru,317.2
12:20,Westbound,Thru,274.1
12:25,Westbound,Thru,235.3
12:30,Westbound,Thru,179.9
12:35,Westbound,Thru,462.0
12:40,Westbound,Thru,485.2
