time_5min,approach,movement,total_vph
00:00,Southbound,Thru,129.7
00:05,Southbound,Thru,113.7
00:10,Southbound,Thru,125.7
00:15,Southbound,Thru,96.4
00:20,Southbound,Thru,81.8
00:25,Southbound,Thru,76.5
00:30,Southbound,Thru,81.8
00:35,Southbound,Thru,67.6
00:40,Southbound,Thru,49.9
00:45,Southbound,Thru,
00:50,Southbound,Thru,
00:55,Southbound,Thru,64.1
01:00,Southbound,Thru,87.1
01:05,Southbound,Thru,74.7
01:10,Southbound,Thru,25.9
01:15,Southbound,Thru,76.5
01:20,Southbound,Thru,79.1
01:25,Southbound,Thru,
01:30,Southbound,Thru,39.2
01:35,Southbound,Thru,
01:40,Southbound,Thru,39.2
01:45,Southbound,Thru,68.5
01:50,Southbound,Thru,57.8
01:55,Southbound,Thru,71.1
02:00,Southbound,Thru,28.6
02:05,Southbound,Thru,23.2
02:10,Southbound,Thru,
02:15,Southbound,Thru,28.6
02:20,Southbound,Thru,42.8
02:25,Southbound,Thru,28.6
02:30,Southbound,Thru,
02:35,Southbound,Thru,31.2
02:40,Southbound,Thru,17.9
02:45,Southbound,Thru,
02:50,Southbound,Thru,41.3
02:55,Southbound,Thru,60.5
03:00,Southbound,Thru,12.6
03:05,Southbound,Thru,
03:10,Southbound,Thru,
03:15,Southbound,Thru,12.6
03:20,Southbound,Thru,
03:25,Southbound,Thru,
03:30,Southbound,Thru,20.6
03:35,Southbound,Thru,
03:40,Southbound,Thru,
03:45,Southbound,Thru,33.9
03:50,Southbound,Thru,33.9
03:55,Southbound,Thru,
04:00,Southbound,Thru,44.5
04:05,Southbound,Thru,23.2
04:10,Southbound,Thru,20.6
04:15,Southbound,Thru,47.2
04:20,Southbound,Thru,
04:25,Southbound,Thru,33.9
04:30,Southbound,Thru,
04:35,Southbound,Thru,47.2
04:40,Southbound,Thru,62.3
04:45,Southbound,Thru,71.1
04:50,Southbound,Thru,49.9
04:55,Southbound,Thru,2013.7
05:00,Southbound,Thru,697.4
05:05,Southbound,Thru,78.6
05:10,Southbound,Thru,100.4
05:15,Southbound,Thru,103.1
05:20,Southbound,Thru,131.0
05:25,Southbound,Thru,147.0
05:30,Southbound,Thru,120.4
05:35,Southbound,Thru,123.0
05:40,Southbound,Thru,109.7
05:45,Southbound,Thru,109.7
05:50,Southbound,Thru,151.0
05:55,Southbound,Thru,152.3
06:00,Southbound,Thru,190.9
06:05,Southbound,Thru,234.8
06:10,Southbound,Thru,165.6
06:15,Southbound,Thru,174.9
06:20,Southbound,Thru,165.2
06:25,Southbound,Thru,182.9
06:30,Southbound,Thru,220.2
06:35,Southbound,Thru,277.4
06:40,Southbound,Thru,301.3
06:45,Southbound,Thru,429.1
06:50,Southbound,Thru,421.3
06:55,Southbound,Thru,451.7
07:00,Southbound,Thru,461.0
07:05,Southbound,Thru,445.5
07:10,Southbound,Thru,
07:15,Southbound,Thru,347.9
07:20,Southbound,Thru,339.9
07:25,Southbound,Thru,412.8
07:30,Southbound,Thru,491.6
07:35,Southbound,Thru,486.3
07:40,Southbound,Thru,527.1
07:45,Southbound,Thru,498.3
07:50,Southbound,Thru,446.4
07:55,Southbound,Thru,524.9
08:00,Southbound,Thru,524.9
08:05,Southbound,Thru,642.0
08:10,Southbound,Thru,688.5
08:15,Southbound,Thru,512.9
08:20,Southbound,Thru,486.3
08:25,Southbound,Thru,587.4
08:30,Southbound,Thru,576.8
08:35,Southbound,Thru,507.6
08:40,Southbound,Thru,435.7
08:45,Southbound,Thru,447.7
08:50,Southbound,Thru,467.7
08:55,Southbound,Thru,502.2
09:00,Southbound,Thru,709.8
09:05,Southbound,Thru,643.3
09:10,Southbound,Thru,586.1
09:15,Southbound,Thru,522.2
09:20,Southbound,Thru,586.1
09:25,Southbound,Thru,382.5
09:30,Southbound,Thru,550.1
09:35,Southbound,Thru,369.2
09:40,Southbound,Thru,615.1
09:45,Southbound,Thru,632.6
09:50,Southbound,Thru,411.8
09:55,Southbound,Thru,358.5
10:00,Southbound,Thru,570.1
10:05,Southbound,Thru,620.7
10:10,Southbound,Thru,558.1
10:15,Southbound,Thru,618.0
10:20,Southbound,Thru,699.2
10:25,Southbound,Thru,663.2
10:30,Southbound,Thru,471.6
10:35,Southbound,Thru,398.5
10:40,Southbound,Thru,508.9
10:45,Southbound,Thru,578.1
10:50,Southbound,Thru,518.2
10:55,Southbound,Thru,523.5
11:00,Southbound,Thru,543.5
11:05,Southbound,Thru,547.5
11:10,Southbound,Thru,292.0
11:15,Southbound,Thru,342.6
11:20,Southbound,Thru,467.7
11:25,Southbound,Thru,539.5
11:30,Southbound,Thru,541.3
11:35,Southbound,Thru,542.2
11:40,Southbound,Thru,543.0
11:45,Southbound,Thru,
11:50,Southbound,Thru,582.1
11:55,Southbound,Thru,575.4
12:00,Southbound,Thru,515.6
12:05,Southbound,Thru,442.4
12:10,Southbound,Thru,519.5
12:15,Southbound,Thru,539.5
12:20,Southbound,Thru,642.4
12:25,Southbound,Thru,587.4
12:30,Southbound,Thru,445.5
12:35,Southbound,Thru,390.5
12:40,Southbound,Thru,407.8
12:45,Southbound,Thru,413.5
12:50,Southbound,Thru,411.8
12:55,Southbound,Thru,496.9
13:00,Southbound,Thru,580.3
13:05,Southbound,Thru,606.0
13:10,Southbound,Thru,538.2
13:15,Southbound,Thru,437.0
13:20,Southbound,Thru,437.0
13:25,Southbound,Thru,657.9
13:30,Southbound,Thru,732.4
13:35,Southbound,Thru,747.1
13:40,Southbound,Thru,851.4
13:45,Southbound,Thru,707.1
13:50,Southbound,Thru,647.3
13:55,Southbound,Thru,477.0
14:00,Southbound,Thru,495.6
14:05,Southbound,Thru,688.5
14:10,Southbound,Thru,756.4
14:15,Southbound,Thru,741.7
14:20,Southbound,Thru,679.2
14:25,Southbound,Thru,566.1
14:30,Southbound,Thru,519.5
14:35,Southbound,Thru,500.9
14:40,Southbound,Thru,511.6
14:45,Southbound,Thru,700.5
14:50,Southbound,Thru,686.4
14:55,Southbound,Thru,672.6
15:00,Southbound,Thru,591.4
15:05,Southbound,Thru,519.5
15:10,Southbound,Thru,592.7
15:15,Southbound,Thru,583.4
15:20,Southbound,Thru,665.9
15:25,Southbound,Thru,658.7
15:30,Southbound,Thru,761.7
15:35,Southbound,Thru,657.9
15:40,Southbound,Thru,510.2
15:45,Southbound,Thru,610.0
15:50,Southbound,Thru,679.2
15:55,Southbound,Thru,512.9
16:00,Southbound,Thru,619.3
16:05,Southbound,Thru,639.3
16:10,Southbound,Thru,538.2
16:15,Southbound,Thru,745.7
16:20,Southbound,Thru,860.2
16:25,Southbound,Thru,709.8
16:30,Southbound,Thru,733.2
16:35,Southbound,Thru,699.2
16:40,Southbound,Thru,635.3
16:45,Southbound,Thru,685.9
16:50,Southbound,Thru,697.8
16:55,Southbound,Thru,570.1
17:00,Southbound,Thru,878.3
17:05,Southbound,Thru,1312.3
17:10,Southbound,Thru,1063.7
17:15,Southbound,Thru,1270.0
17:20,Southbound,Thru,1416.3
17:25,Southbound,Thru,1130.3
17:30,Southbound,Thru,1233.2
17:35,Southbound,Thru,1278.0
17:40,Southbound,Thru,1189.9
17:45,Southbound,Thru,961.3
17:50,Southbound,Thru,797.6
17:55,Southbound,Thru,1045.1
18:00,Southbound,Thru,542.2
18:05,Southbound,Thru,587.4
18:10,Southbound,Thru,676.5
18:15,Southbound,Thru,851.4
18:20,Southbound,Thru,780.3
18:25,Southbound,Thru,514.2
18:30,Southbound,Thru,588.7
18:35,Southbound,Thru,603.4
18:40,Southbound,Thru,498.3
18:45,Southbound,Thru,516.9
18:50,Southbound,Thru,606.6
18:55,Southbound,Thru,596.7
19:00,Southbound,Thru,737.8
19:05,Southbound,Thru,668.6
19:10,Southbound,Thru,649.9
19:15,Southbound,Thru,512.9
19:20,Southbound,Thru,486.3
19:25,Southbound,Thru,507.6
19:30,Southbound,Thru,600.7
19:35,Southbound,Thru,652.6
19:40,Southbound,Thru,505.8
19:45,Southbound,Thru,532.8
19:50,Southbound,Thru,554.1
19:55,Southbound,Thru,457.0
20:00,Southbound,Thru,588.7
20:05,Southbound,Thru,575.4
20:10,Southbound,Thru,488.9
20:15,Southbound,Thru,562.1
20:20,Southbound,Thru,624.7
20:25,Southbound,Thru,525.3
20:30,Southbound,Thru,468.2
20:35,Southbound,Thru,477.4
20:40,Southbound,Thru,386.5
20:45,Southbound,Thru,367.9
20:50,Southbound,Thru,500.5
20:55,Southbound,Thru,447.7
21:00,Southbound,Thru,303.5
21:05,Southbound,Thru,446.9
21:10,Southbound,Thru,527.5
21:15,Southbound,Thru,371.9
21:20,Southbound,Thru,355.9
21:25,Southbound,Thru,433.1
21:30,Southbound,Thru,369.2
21:35,Southbound,Thru,358.5
21:40,Southbound,Thru,358.5
21:45,Southbound,Thru,341.2
21:50,Southbound,Thru,335.9
21:55,Southbound,Thru,374.5
22:00,Southbound,Thru,402.5
22:05,Southbound,Thru,430.4
22:10,Southbound,Thru,359.9
22:15,Southbound,Thru,307.5
22:20,Southbound,Thru,358.5
22:25,Southbound,Thru,375.8
22:30,Southbound,Thru,326.6
22:35,Southbound,Thru,359.9
22:40,Southbound,Thru,342.6
22:45,Southbound,Thru,250.3
22:50,Southbound,Thru,262.7
22:55,Southbound,Thru,294.7
23:00,Southbound,Thru,289.4
23:05,Southbound,Thru,260.1
23:10,Southbound,Thru,216.2
23:15,Southbound,Thru,216.2
23:20,Southbound,Thru,152.3
23:25,Southbound,Thru,169.1
23:30,Southbound,Thru,206.9
23:35,Southbound,Thru,221.5
23:40,Southbound,Thru,189.6
23:45,Southbound,Thru,182.9
23:50,Southbound,Thru,178.9
23:55,Southbound,Thru,182.9
