time_5min,approach,movement,total_vph
00:00,Westbound,Left,
00:05,Westbound,Left,
00:10,Westbound,Left,18.6
00:15,Westbound,Left,34.0
00:20,Westbound,Left,32.0
00:25,Westbound,Left,
00:30,Westbound,Left,15.7
00:35,Westbound,Left,
00:40,Westbound,Left,21.6
00:45,Westbound,Left,44.4
00:50,Westbound,Left,36.8
00:55,Westbound,Left,
01:00,Westbound,Left,22.8
01:05,Westbound,Left,24.4
01:10,Westbound,Left,21.4
01:15,Westbound,Left,30.1
01:20,Westbound,Left,35.5
01:25,Westbound,Left,30.0
01:30,Westbound,Left,17.3
01:35,Westbound,Left,18.7
01:40,Westbound,Left,
01:45,Westbound,Left,5.7
01:50,Westbound,Left,10.1
01:55,Westbound,Left,18.1
02:00,Westbound,Left,
02:05,Westbound,Left,19.6
02:10,Westbound,Left,18.1
02:15,Westbound,Left,
02:20,Westbound,Left,6.4
02:25,Westbound,Left,
02:30,Westbound,Left,12.9
02:35,Westbound,Left,16.2
02:40,Westbound,Left,6.8
02:45,Westbound,Left,
02:50,Westbound,Left,
02:55,Westbound,Left,
03:00,Westbound,Left,12.3
03:05,Westbound,Left,11.7
03:10,Westbound,Left,
03:15,Westbound,Left,5.1
03:20,Westbound,Left,5.9
03:25,Westbound,Left,5.8
03:30,Westbound,Left,6.7
03:35,Westbound,Left,
03:40,Westbound,Left,
03:45,Westbound,Left,7.8
03:50,Westbound,Left,6.6
03:55,Westbound,Left,
04:00,Westbound,Left,
04:05,Westbound,Left,5.8
04:10,Westbound,Left,9.6
04:15,Westbound,Left,
04:20,Westbound,Left,
04:25,Westbound,Left,
04:30,Westbound,Left,
04:35,Westbound,Left,5.5
04:40,Westbound,Left,
04:45,Westbound,Left,
04:50,Westbound,Left,
04:55,Westbound,Left,23.0
05:00,Westbound,Left,23.4
05:05,Westbound,Left,17.5
05:10,Westbound,Left,10.6
05:15,Westbound,Left,5.2
05:20,Westbound,Left,21.2
05:25,Westbound,Left,32.9
05:30,Westbound,Left,
05:35,Westbound,Left,
05:40,Westbound,Left,32.0
05:45,Westbound,Left,33.1
05:50,Westbound,Left,18.3
05:55,Westbound,Left,31.0
06:00,Westbound,Left,34.6
06:05,Westbound,Left,18.0
06:10,Westbound,Left,21.1
06:15,Westbound,Left,29.6
06:20,Westbound,Left,30.1
06:25,Westbound,Left,35.5
06:30,Westbound,Left,40.8
06:35,Westbound,Left,42.7
06:40,Westbound,Left,41.5
06:45,Westbound,Left,47.1
06:50,Westbound,Left,30.6
06:55,Westbound,Left,17.3
07:00,Westbound,Left,54.5
07:05,Westbound,Left,100.3
07:10,Westbound,Left,77.2
07:15,Westbound,Left,53.5
07:20,Westbound,Left,
07:25,Westbound,Left,56.7
07:30,Westbound,Left,65.5
07:35,Westbound,Left,47.2
07:40,Westbound,Left,35.5
07:45,Westbound,Left,50.9
07:50,Westbound,Left,76.3
07:55,Westbound,Left,83.4
08:00,Westbound,Left,63.1
08:05,Westbound,Left,35.5
08:10,Westbound,Left,41.1
08:15,Westbound,Left,69.3
08:20,Westbound,Left,92.9
08:25,Westbound,Left,67.1
08:30,Westbound,Left,65.6
08:35,Westbound,Left,71.6
08:40,Westbound,Left,62.7
08:45,Westbound,Left,49.3
08:50,Westbound,Left,57.9
08:55,Westbound,Left,65.3
09:00,Westbound,Left,59.7
09:05,Westbound,Left,64.6
09:10,Westbound,Left,71.6
09:15,Westbound,Left,66.4
09:20,Westbound,Left,53.9
09:25,Westbound,Left,53.2
09:30,Westbound,Left,59.7
09:35,Westbound,Left,59.7
09:40,Westbound,Left,64.9
09:45,Westbound,Left,65.7
09:50,Westbound,Left,54.1
09:55,Westbound,Left,34.2
10:00,Westbound,Left,39.1
10:05,Westbound,Left,77.2
10:10,Westbound,Left,82.4
10:15,Westbound,Left,74.1
10:20,Westbound,Left,53.0
10:25,Westbound,Left,59.6
10:30,Westbound,Left,59.7
10:35,Westbound,Left,71.0
10:40,Westbound,Left,67.5
10:45,Westbound,Left,
10:50,Westbound,Left,56.8
10:55,Westbound,Left,81.2
11:00,Westbound,Left,83.5
11:05,Westbound,Left,71.6
11:10,Westbound,Left,71.6
11:15,Westbound,Left,71.6
11:20,Westbound,Left,81.5
11:25,Westbound,Left,89.2
11:30,Westbound,Left,89.1
11:35,Westbound,Left,86.4
11:40,Westbound,Left,85.6
11:45,Westbound,Left,116.7
11:50,Westbound,Left,108.2
11:55,Westbound,Left,89.7
12:00,Westbound,Left,90.4
12:05,Westbound,Left,83.6
12:10,Westbound,Left,73.3
12:15,Westbound,Left,
12:20,Westbound,Left,59.7
12:25,Westbound,Left,73.9
12:30,Westbound,Left,94.9
12:35,Westbound,Left,90.0
12:40,Westbound,Left,71.6
12:45,Westbound,Left,54.3
12:50,Westbound,Left,47.8
12:55,Westbound,Left,60.6
13:00,Westbound,Left,76.4
13:05,Westbound,Left,65.4
13:10,Westbound,Left,59.7
13:15,Westbound,Left,54.7
13:20,Westbound,Left,
13:25,Westbound,Left,62.6
13:30,Westbound,Left,53.2
13:35,Westbound,Left,23.6
13:40,Westbound,Left,31.3
13:45,Westbound,Left,62.9
13:50,Westbound,Left,71.6
13:55,Westbound,Left,59.6
14:00,Westbound,Left,54.3
14:05,Westbound,Left,90.6
14:10,Westbound,Left,75.8
14:15,Westbound,Left,36.9
14:20,Westbound,Left,53.9
14:25,Westbound,Left,48.1
14:30,Westbound,Left,41.1
14:35,Westbound,Left,56.7
14:40,Westbound,Left,59.6
14:45,Westbound,Left,54.1
14:50,Westbound,Left,54.4
14:55,Westbound,Left,53.2
15:00,Westbound,Left,
15:05,Westbound,Left,49.7
15:10,Westbound,Left,29.1
15:15,Westbound,Left,36.0
15:20,Westbound,Left,65.8
15:25,Westbound,Left,52.9
15:30,Westbound,Left,35.8
15:35,Westbound,Left,53.6
