time_5min,approach,movement,total_vph
00:00,Eastbound,Left,126.2
00:05,Eastbound,Left,98.2
00:10,Eastbound,Left,54.0
00:15,Eastbound,Left,62.6
00:20,Eastbound,Left,81.9
00:25,Eastbound,Left,62.5
00:30,Eastbound,Left,
00:35,Eastbound,Left,58.0
00:40,Eastbound,Left,69.9
00:45,Eastbound,Left,56.7
00:50,Eastbound,Left,47.4
00:55,Eastbound,Left,47.4
01:00,Eastbound,Left,39.4
01:05,Eastbound,Left,35.4
01:10,Eastbound,Left,69.6
01:15,Eastbound,Left,84.6
01:20,Eastbound,Left,28.7
01:25,Eastbound,Left,28.7
01:30,Eastbound,Left,
01:35,Eastbound,Left,39.4
01:40,Eastbound,Left,34.1
01:45,Eastbound,Left,29.7
01:50,Eastbound,Left,28.7
01:55,Eastbound,Left,16.8
02:00,Eastbound,Left,29.7
02:05,Eastbound,Left,41.8
02:10,Eastbound,Left,15.9
02:15,Eastbound,Left,27.4
02:20,Eastbound,Left,47.4
02:25,Eastbound,Left,38.0
02:30,Eastbound,Left,33.3
02:35,Eastbound,Left,28.7
02:40,Eastbound,Left,11.5
02:45,Eastbound,Left,6.2
02:50,Eastbound,Left,11.0
02:55,Eastbound,Left,27.0
03:00,Eastbound,Left,21.8
03:05,Eastbound,Left,
03:10,Eastbound,Left,
03:15,Eastbound,Left,20.1
03:20,Eastbound,Left,45.0
03:25,Eastbound,Left,28.7
03:30,Eastbound,Left,6.6
03:35,Eastbound,Left,16.8
03:40,Eastbound,Left,15.9
03:45,Eastbound,Left,6.5
03:50,Eastbound,Left,28.7
03:55,Eastbound,Left,53.1
04:00,Eastbound,Left,48.4
04:05,Eastbound,Left,21.4
04:10,Eastbound,Left,
04:15,Eastbound,Left,7.5
04:20,Eastbound,Left,6.2
04:25,Eastbound,Left,
04:30,Eastbound,Left,7.5
04:35,Eastbound,Left,7.5
04:40,Eastbound,Left,7.5
04:45,Eastbound,Left,22.4
04:50,Eastbound,Left,29.4
04:55,Eastbound,Left,28.1
05:00,Eastbound,Left,30.5
05:05,Eastbound,Left,23.4
05:10,Eastbound,Left,20.8
05:15,Eastbound,Left,11.5
05:20,Eastbound,Left,28.7
05:25,Eastbound,Left,41.5
05:30,Eastbound,Left,12.8
05:35,Eastbound,Left,9.3
05:40,Eastbound,Left,27.0
05:45,Eastbound,Left,
05:50,Eastbound,Left,23.4
05:55,Eastbound,Left,13.5
06:00,Eastbound,Left,4.8
06:05,Eastbound,Left,10.8
06:10,Eastbound,Left,22.1
06:15,Eastbound,Left,53.3
06:20,Eastbound,Left,46.0
06:25,Eastbound,Left,26.1
06:30,Eastbound,Left,
06:35,Eastbound,Left,63.3
06:40,Eastbound,Left,59.6
06:45,Eastbound,Left,59.3
06:50,Eastbound,Left,54.0
06:55,Eastbound,Left,77.9
07:00,Eastbound,Left,90.5
07:05,Eastbound,Left,99.5
07:10,Eastbound,Left,102.8
07:15,Eastbound,Left,89.0
07:20,Eastbound,Left,127.1
07:25,Eastbound,Left,133.7
07:30,Eastbound,Left,145.0
07:35,Eastbound,Left,161.7
07:40,Eastbound,Left,142.6
07:45,Eastbound,Left,176.7
07:50,Eastbound,Left,222.5
07:55,Eastbound,Left,190.5
08:00,Eastbound,Left,155.0
08:05,Eastbound,Left,111.8
08:10,Eastbound,Left,94.2
08:15,Eastbound,Left,126.4
08:20,Eastbound,Left,
08:25,Eastbound,Left,123.4
08:30,Eastbound,Left,130.8
08:35,Eastbound,Left,149.7
08:40,Eastbound,Left,
08:45,Eastbound,Left,
