time_5min,approach,movement,total_vph
00:00,Northbound,Left,83.8
00:05,Northbound,Left,79.5
00:10,Northbound,Left,65.0
00:15,Northbound,Left,62.5
00:20,Northbound,Left,37.7
00:25,Northbound,Left,61.4
00:30,Northbound,Left,65.7
00:35,Northbound,Left,64.1
00:40,Northbound,Left,66.2
00:45,Northbound,Left,50.2
00:50,Northbound,Left,31.0
00:55,Northbound,Left,34.5
01:00,Northbound,Left,42.5
01:05,Northbound,Left,41.7
01:10,Northbound,Left,62.2
01:15,Northbound,Left,56.7
01:20,Northbound,Left,41.4
01:25,Northbound,Left,40.6
01:30,Northbound,Left,
01:35,Northbound,Left,
01:40,Northbound,Left,24.4
01:45,Northbound,Left,14.0
01:50,Northbound,Left,39.3
01:55,Northbound,Left,49.2
02:00,Northbound,Left,45.2
02:05,Northbound,Left,44.5
02:10,Northbound,Left,36.7
02:15,Northbound,Left,36.7
02:20,Northbound,Left,21.4
02:25,Northbound,Left,30.5
02:30,Northbound,Left,37.7
02:35,Northbound,Left,41.4
02:40,Northbound,Left,49.7
02:45,Northbound,Left,36.7
02:50,Northbound,Left,60.1
02:55,Northbound,Left,68.4
03:00,Northbound,Left,34.5
03:05,Northbound,Left,46.2
03:10,Northbound,Left,46.2
03:15,Northbound,Left,40.1
03:20,Northbound,Left,24.4
03:25,Northbound,Left,23.2
03:30,Northbound,Left,29.9
03:35,Northbound,Left,18.6
03:40,Northbound,Left,29.6
03:45,Northbound,Left,24.9
03:50,Northbound,Left,29.7
03:55,Northbound,Left,37.7
04:00,Northbound,Left,32.4
04:05,Northbound,Left,16.4
04:10,Northbound,Left,36.9
04:15,Northbound,Left,36.1
04:20,Northbound,Left,18.6
04:25,Northbound,Left,27.1
04:30,Northbound,Left,42.0
04:35,Northbound,Left,48.6
04:40,Northbound,Left,28.7
04:45,Northbound,Left,
04:50,Northbound,Left,10.0
04:55,Northbound,Left,
05:00,Northbound,Left,36.7
05:05,Northbound,Left,
05:10,Northbound,Left,
05:15,Northbound,Left,
05:20,Northbound,Left,26.4
05:25,Northbound,Left,38.4
05:30,Northbound,Left,41.7
05:35,Northbound,Left,
05:40,Northbound,Left,28.4
05:45,Northbound,Left,26.5
05:50,Northbound,Left,39.3
05:55,Northbound,Left,62.7
06:00,Northbound,Left,76.8
06:05,Northbound,Left,71.3
06:10,Northbound,Left,39.1
06:15,Northbound,Left,86.4
06:20,Northbound,Left,90.1
06:25,Northbound,Left,45.7
06:30,Northbound,Left,65.9
06:35,Northbound,Left,77.9
06:40,Northbound,Left,73.3
06:45,Northbound,Left,71.8
06:50,Northbound,Left,65.1
06:55,Northbound,Left,88.8
07:00,Northbound,Left,94.1
07:05,Northbound,Left,89.9
07:10,Northbound,Left,71.4
07:15,Northbound,Left,97.3
07:20,Northbound,Left,127.7
07:25,Northbound,Left,197.1
07:30,Northbound,Left,216.3
07:35,Northbound,Left,117.6
07:40,Northbound,Left,150.3
07:45,Northbound,Left,138.0
07:50,Northbound,Left,149.8
07:55,Northbound,Left,117.8
08:00,Northbound,Left,123.5
08:05,Northbound,Left,138.3
08:10,Northbound,Left,209.9
08:15,Northbound,Left,226.1
08:20,Northbound,Left,183.8
08:25,Northbound,Left,151.8
08:30,Northbound,Left,174.5
08:35,Northbound,Left,155.6
08:40,Northbound,Left,146.6
08:45,Northbound,Left,105.0
08:50,Northbound,Left,120.1
08:55,Northbound,Left,130.3
09:00,Northbound,Left,59.0
09:05,Northbound,Left,109.3
09:10,Northbound,Left,88.0
09:15,Northbound,Left,130.8
09:20,Northbound,Left,146.3
09:25,Northbound,Left,137.0
09:30,Northbound,Left,171.6
09:35,Northbound,Left,155.6
09:40,Northbound,Left,141.2
09:45,Northbound,Left,151.6
09:50,Northbound,Left,133.8
09:55,Northbound,Left,161.2
10:00,Northbound,Left,129.3
10:05,Northbound,Left,142.7
10:10,Northbound,Left,144.2
10:15,Northbound,Left,94.1
10:20,Northbound,Left,86.7
10:25,Northbound,Left,125.3
10:30,Northbound,Left,198.9
10:35,Northbound,Left,204.8
10:40,Northbound,Left,198.4
10:45,Northbound,Left,192.1
10:50,Northbound,Left,147.1
10:55,Northbound,Left,161.5
11:00,Northbound,Left,133.3
11:05,Northbound,Left,92.3
11:10,Northbound,Left,94.4
11:15,Northbound,Left,108.5
11:20,Northbound,Left,117.8
11:25,Northbound,Left,151.9
11:30,Northbound,Left,156.7
11:35,Northbound,Left,121.0
11:40,Northbound,Left,95.5
11:45,Northbound,Left,123.5
11:50,Northbound,Left,44.6
11:55,Northbound,Left,147.0
12:00,Northbound,Left,124.7
12:05,Northbound,Left,139.5
12:10,Northbound,Left,134.6
12:15,Northbound,Left,164.9
12:20,Northbound,Left,187.3
12:25,Northbound,Left,121.3
12:30,Northbound,Left,175.0
12:35,Northbound,Left,178.0
12:40,Northbound,Left,158.3
12:45,Northbound,Left,143.6
12:50,Northbound,Left,160.7
12:55,Northbound,Left,200.3
13:00,Northbound,Left,201.9
13:05,Northbound,Left,164.1
13:10,Northbound,Left,120.5
13:15,Northbound,Left,137.2
13:20,Northbound,Left,154.3
13:25,Northbound,Left,116.3
13:30,Northbound,Left,110.6
13:35,Northbound,Left,162.5
13:40,Northbound,Left,182.7
13:45,Northbound,Left,150.3
13:50,Northbound,Left,132.0
13:55,Northbound,Left,156.7
14:00,Northbound,Left,217.9
14:05,Northbound,Left,204.0
14:10,Northbound,Left,152.7
14:15,Northbound,Left,134.8
14:20,Northbound,Left,109.8
14:25,Northbound,Left,108.8
14:30,Northbound,Left,151.6
14:35,Northbound,Left,195.8
14:40,Northbound,Left,175.5
14:45,Northbound,Left,164.1
14:50,Northbound,Left,171.0
14:55,Northbound,Left,132.7
15:00,Northbound,Left,132.5
15:05,Northbound,Left,153.7
15:10,Northbound,Left,188.1
15:15,Northbound,Left,239.2
15:20,Northbound,Left,269.5
15:25,Northbound,Left,235.4
15:30,Northbound,Left,217.2
15:35,Northbound,Left,134.1
15:40,Northbound,Left,129.5
15:45,Northbound,Left,133.3
15:50,Northbound,Left,143.4
15:55,Northbound,Left,226.7
16:00,Northbound,Left,284.9
16:05,Northbound,Left,236.5
16:10,Northbound,Left,244.0
16:15,Northbound,Left,160.1
16:20,Northbound,Left,191.0
16:25,Northbound,Left,244.0
16:30,Northbound,Left,201.4
16:35,Northbound,Left,159.6
16:40,Northbound,Left,223.2
16:45,Northbound,Left,152.9
16:50,Northbound,Left,123.5
16:55,Northbound,Left,184.9
17:00,Northbound,Left,262.6
17:05,Northbound,Left,224.0
17:10,Northbound,Left,237.0
17:15,Northbound,Left,149.1
