time_5min,approach,movement,total_vph
00:00,Southbound,Left,
00:05,Southbound,Left,
00:10,Southbound,Left,48.6
00:15,Southbound,Left,82.4
00:20,Southbound,Left,98.7
00:25,Southbound,Left,94.6
00:30,Southbound,Left,65.9
00:35,Southbound,Left,58.5
00:40,Southbound,Left,76.8
00:45,Southbound,Left,75.3
00:50,Southbound,Left,86.7
00:55,Southbound,Left,86.7
01:00,Southbound,Left,91.5
01:05,Southbound,Left,71.8
01:10,Southbound,Left,55.6
01:15,Southbound,Left,35.9
01:20,Southbound,Left,46.2
01:25,Southbound,Left,58.5
01:30,Southbound,Left,65.4
01:35,Southbound,Left,40.9
01:40,Southbound,Left,40.1
01:45,Southbound,Left,33.5
01:50,Southbound,Left,25.7
01:55,Southbound,Left,26.0
02:00,Southbound,Left,21.8
02:05,Southbound,Left,17.2
02:10,Southbound,Left,13.0
02:15,Southbound,Left,19.6
02:20,Southbound,Left,36.9
02:25,Southbound,Left,46.8
02:30,Southbound,Left,19.6
02:35,Southbound,Left,21.5
02:40,Southbound,Left,24.7
02:45,Southbound,Left,28.5
02:50,Southbound,Left,34.0
02:55,Southbound,Left,16.7
03:00,Southbound,Left,15.4
03:05,Southbound,Left,
03:10,Southbound,Left,
03:15,Southbound,Left,34.9
03:20,Southbound,Left,46.9
03:25,Southbound,Left,26.0
03:30,Southbound,Left,
03:35,Southbound,Left,23.6
03:40,Southbound,Left,33.5
03:45,Southbound,Left,72.4
03:50,Southbound,Left,84.6
03:55,Southbound,Left,49.1
04:00,Southbound,Left,
04:05,Southbound,Left,15.4
04:10,Southbound,Left,18.6
04:15,Southbound,Left,3.7
04:20,Southbound,Left,
04:25,Southbound,Left,26.5
04:30,Southbound,Left,24.4
04:35,Southbound,Left,38.1
04:40,Southbound,Left,42.3
04:45,Southbound,Left,30.0
04:50,Southbound,Left,16.4
04:55,Southbound,Left,
05:00,Southbound,Left,61.9
05:05,Southbound,Left,61.4
05:10,Southbound,Left,24.2
05:15,Southbound,Left,31.9
05:20,Southbound,Left,19.3
05:25,Southbound,Left,46.9
05:30,Southbound,Left,83.8
05:35,Southbound,Left,68.2
05:40,Southbound,Left,37.7
05:45,Southbound,Left,55.3
05:50,Southbound,Left,53.0
05:55,Southbound,Left,53.3
06:00,Southbound,Left,44.6
06:05,Southbound,Left,19.6
06:10,Southbound,Left,30.3
06:15,Southbound,Left,41.8
06:20,Southbound,Left,59.5
06:25,Southbound,Left,60.3
06:30,Southbound,Left,52.6
06:35,Southbound,Left,89.1
06:40,Southbound,Left,99.5
06:45,Southbound,Left,115.4
06:50,Southbound,Left,138.3
06:55,Southbound,Left,100.8
07:00,Southbound,Left,84.3
07:05,Southbound,Left,99.7
07:10,Southbound,Left,118.1
07:15,Southbound,Left,90.9
07:20,Southbound,Left,87.7
07:25,Southbound,Left,112.5
07:30,Southbound,Left,98.6
07:35,Southbound,Left,84.6
07:40,Southbound,Left,87.2
07:45,Southbound,Left,98.7
07:50,Southbound,Left,102.1
07:55,Southbound,Left,101.6
08:00,Southbound,Left,110.5
08:05,Southbound,Left,139.9
08:10,Southbound,Left,177.4
08:15,Southbound,Left,185.4
08:20,Southbound,Left,177.2
08:25,Southbound,Left,120.3
08:30,Southbound,Left,112.0
08:35,Southbound,Left,88.3
08:40,Southbound,Left,100.0
08:45,Southbound,Left,125.8
08:50,Southbound,Left,106.9
08:55,Southbound,Left,118.6
09:00,Southbound,Left,107.4
09:05,Southbound,Left,84.6
09:10,Southbound,Left,74.7
09:15,Southbound,Left,72.4
09:20,Southbound,Left,92.0
09:25,Southbound,Left,75.0
09:30,Southbound,Left,101.1
09:35,Southbound,Left,121.0
09:40,Southbound,Left,113.3
09:45,Southbound,Left,82.2
09:50,Southbound,Left,85.1
09:55,Southbound,Left,64.3
10:00,Southbound,Left,61.9
10:05,Southbound,Left,88.0
10:10,Southbound,Left,89.6
10:15,Southbound,Left,106.6
10:20,Southbound,Left,129.5
10:25,Southbound,Left,127.7
10:30,Southbound,Left,107.5
10:35,Southbound,Left,75.8
10:40,Southbound,Left,106.4
10:45,Southbound,Left,157.5
10:50,Southbound,Left,140.4
10:55,Southbound,Left,138.0
11:00,Southbound,Left,102.4
11:05,Southbound,Left,102.1
11:10,Southbound,Left,116.8
