time_5min,approach,movement,total_vph
00:00,Eastbound,Thru,
00:05,Eastbound,Thru,
00:10,Eastbound,Thru,166.4
00:15,Eastbound,Thru,208.9
00:20,Eastbound,Thru,237.6
00:25,Eastbound,Thru,230.9
00:30,Eastbound,Thru,137.4
00:35,Eastbound,Thru,58.0
00:40,Eastbound,Thru,127.4
00:45,Eastbound,Thru,168.5
00:50,Eastbound,Thru,160.0
00:55,Eastbound,Thru,141.6
01:00,Eastbound,Thru,172.8
01:05,Eastbound,Thru,172.8
01:10,Eastbound,Thru,
01:15,Eastbound,Thru,157.9
01:20,Eastbound,Thru,180.2
01:25,Eastbound,Thru,152.9
01:30,Eastbound,Thru,106.2
01:35,Eastbound,Thru,144.1
01:40,Eastbound,Thru,93.7
01:45,Eastbound,Thru,122.8
01:50,Eastbound,Thru,117.5
01:55,Eastbound,Thru,90.9
02:00,Eastbound,Thru,867.9
02:05,Eastbound,Thru,83.5
02:10,Eastbound,Thru,97.7
02:15,Eastbound,Thru,109.0
02:20,Eastbound,Thru,94.1
02:25,Eastbound,Thru,94.1
02:30,Eastbound,Thru,69.3
02:35,Eastbound,Thru,83.5
02:40,Eastbound,Thru,
02:45,Eastbound,Thru,25.4
02:50,Eastbound,Thru,36.7
02:55,Eastbound,Thru,24.0
03:00,Eastbound,Thru,7.0
03:05,Eastbound,Thru,41.0
03:10,Eastbound,Thru,45.2
03:15,Eastbound,Thru,45.2
03:20,Eastbound,Thru,41.0
03:25,Eastbound,Thru,
03:30,Eastbound,Thru,
03:35,Eastbound,Thru,50.6
03:40,Eastbound,Thru,62.2
03:45,Eastbound,Thru,36.7
03:50,Eastbound,Thru,68.6
03:55,Eastbound,Thru,838.1
04:00,Eastbound,Thru,13.4
04:05,Eastbound,Thru,30.4
04:10,Eastbound,Thru,
04:15,Eastbound,Thru,28.2
04:20,Eastbound,Thru,32.5
04:25,Eastbound,Thru,39.6
04:30,Eastbound,Thru,53.7
04:35,Eastbound,Thru,65.4
04:40,Eastbound,Thru,55.2
04:45,Eastbound,Thru,
04:50,Eastbound,Thru,28.2
04:55,Eastbound,Thru,62.2
05:00,Eastbound,Thru,73.6
05:05,Eastbound,Thru,94.1
