date,time_5min,approach,movement,total_vph
0507,00:00,Eastbound,Left,
0507,00:05,Eastbound,Left,54.4
0507,00:10,Eastbound,Left,63.5
0507,00:15,Eastbound,Left,
0507,00:20,Eastbound,Left,48.6
0507,00:25,Eastbound,Left,
0507,00:30,Eastbound,Left,42.2
0507,00:35,Eastbound,Left,95.4
0507,00:40,Eastbound,Left,81.6
0507,00:45,Eastbound,Left,
0507,00:50,Eastbound,Left,
0507,00:55,Eastbound,Left,
0507,01:00,Eastbound,Left,28.4
0507,01:05,Eastbound,Left,42.7
0507,01:10,Eastbound,Left,33.2
0507,01:15,Eastbound,Left,22.5
0507,01:20,Eastbound,Left,
0507,01:25,Eastbound,Left,48.1
0507,01:30,Eastbound,Left,55.5
0507,01:35,Eastbound,Left,30.0
0507,01:40,Eastbound,Left,18.3
0507,01:45,Eastbound,Left,18.3
0507,01:50,Eastbound,Left,33.2
0507,01:55,Eastbound,Left,
0507,02:00,Eastbound,Left,
0507,02:05,Eastbound,Left,
0507,02:10,Eastbound,Left,18.3
0507,02:15,Eastbound,Left,43.8
0507,02:20,Eastbound,Left,58.0
0507,02:25,Eastbound,Left,50.2
0507,02:30,Eastbound,Left,42.1
0507,02:35,Eastbound,Left,39.5
0507,02:40,Eastbound,Left,45.9
0507,02:45,Eastbound,Left,28.2
0507,02:50,Eastbound,Left,20.4
0507,02:55,Eastbound,Left,9.8
0507,03:00,Eastbound,Left,9.8
0507,03:05,Eastbound,Left,20.4
0507,03:10,Eastbound,Left,19.3
0507,03:15,Eastbound,Left,
0507,03:20,Eastbound,Left,9.8
0507,03:25,Eastbound,Left,7.6
0507,03:30,Eastbound,Left,
0507,03:35,Eastbound,Left,15.1
0507,03:40,Eastbound,Left,11.2
0507,03:45,Eastbound,Left,12.4
0507,03:50,Eastbound,Left,10.8
0507,03:55,Eastbound,Left,
0507,04:00,Eastbound,Left,
0507,04:05,Eastbound,Left,
0507,04:10,Eastbound,Left,9.8
0507,04:15,Eastbound,Left,
0507,04:20,Eastbound,Left,
0507,04:25,Eastbound,Left,
0507,04:30,Eastbound,Left,9.8
0507,04:35,Eastbound,Left,16.1
0507,04:40,Eastbound,Left,14.0
0507,04:45,Eastbound,Left,
0507,04:50,Eastbound,Left,12.6
0507,04:55,Eastbound,Left,
0507,05:00,Eastbound,Left,22.5
0507,05:05,Eastbound,Left,20.4
0507,05:10,Eastbound,Left,13.3
0507,05:15,Eastbound,Left,
0507,05:20,Eastbound,Left,18.8
0507,05:25,Eastbound,Left,37.4
0507,05:30,Eastbound,Left,22.5
0507,05:35,Eastbound,Left,11.9
0507,05:40,Eastbound,Left,26.8
0507,05:45,Eastbound,Left,
0507,05:50,Eastbound,Left,36.9
0507,05:55,Eastbound,Left,
0507,06:00,Eastbound,Left,49.5
0507,06:05,Eastbound,Left,47.0
0507,06:10,Eastbound,Left,
0507,06:15,Eastbound,Left,51.2
0507,06:20,Eastbound,Left,44.9
0507,06:25,Eastbound,Left,73.6
0507,06:30,Eastbound,Left,91.7
0507,06:35,Eastbound,Left,
0507,06:40,Eastbound,Left,59.4
0507,06:45,Eastbound,Left,
0507,06:50,Eastbound,Left,
0507,06:55,Eastbound,Left,85.3
0507,07:00,Eastbound,Left,109.0
0507,07:05,Eastbound,Left,124.1
0507,07:10,Eastbound,Left,125.3
0507,07:15,Eastbound,Left,
0507,07:20,Eastbound,Left,116.1
0507,07:25,Eastbound,Left,
0507,07:30,Eastbound,Left,100.8
0507,07:35,Eastbound,Left,107.6
0507,07:40,Eastbound,Left,
0507,07:45,Eastbound,Left,137.4
0507,07:50,Eastbound,Left,137.4
0507,07:55,Eastbound,Left,
0507,08:00,Eastbound,Left,162.9
0507,08:05,Eastbound,Left,189.5
0507,08:10,Eastbound,Left,121.4
0507,08:15,Eastbound,Left,75.7
0507,08:20,Eastbound,Left,139.5
0507,08:25,Eastbound,Left,
0507,08:30,Eastbound,Left,
0507,08:35,Eastbound,Left,171.4
0507,08:40,Eastbound,Left,167.2
0507,08:45,Eastbound,Left,
0507,08:50,Eastbound,Left,
0507,08:55,Eastbound,Left,143.8
0507,09:00,Eastbound,Left,143.8
0507,09:05,Eastbound,Left,192.7
0507,09:10,Eastbound,Left,172.5
0507,09:15,Eastbound,Left,92.7
0507,09:20,Eastbound,Left,69.3
0507,09:25,Eastbound,Left,111.9
0507,09:30,Eastbound,Left,120.4
0507,09:35,Eastbound,Left,109.7
0507,09:40,Eastbound,Left,140.9
0507,09:45,Eastbound,Left,140.6
0507,09:50,Eastbound,Left,145.9
0507,09:55,Eastbound,Left,151.2
0507,10:00,Eastbound,Left,159.2
0507,10:05,Eastbound,Left,171.9
0507,10:10,Eastbound,Left,128.9
0507,10:15,Eastbound,Left,97.5
0507,10:20,Eastbound,Left,106.6
0507,10:25,Eastbound,Left,148.0
0507,10:30,Eastbound,Left,134.6
0507,10:35,Eastbound,Left,207.6
0507,10:40,Eastbound,Left,186.9
0507,10:45,Eastbound,Left,163.5
0507,10:50,Eastbound,Left,147.0
0507,10:55,Eastbound,Left,90.6
0507,11:00,Eastbound,Left,190.1
0507,11:05,Eastbound,Left,232.6
0507,11:10,Eastbound,Left,118.3
0507,11:15,Eastbound,Left,85.8
0507,11:20,Eastbound,Left,127.8
0507,11:25,Eastbound,Left,75.7
0507,11:30,Eastbound,Left,123.2
0507,11:35,Eastbound,Left,153.0
0507,11:40,Eastbound,Left,133.1
0507,11:45,Eastbound,Left,
0507,11:50,Eastbound,Left,119.3
0507,11:55,Eastbound,Left,133.1
0507,12:00,Eastbound,Left,149.6
0507,12:05,Eastbound,Left,104.1
0507,12:10,Eastbound,Left,87.8
0507,12:15,Eastbound,Left,
0507,12:20,Eastbound,Left,97.0
0507,12:25,Eastbound,Left,109.7
0507,12:30,Eastbound,Left,133.7
0507,12:35,Eastbound,Left,125.3
0507,12:40,Eastbound,Left,
0507,12:45,Eastbound,Left,132.1
0507,12:50,Eastbound,Left,122.5
0507,12:55,Eastbound,Left,152.3
0507,13:00,Eastbound,Left,
0507,13:05,Eastbound,Left,161.9
0507,13:10,Eastbound,Left,182.1
0507,13:15,Eastbound,Left,
0507,13:20,Eastbound,Left,105.5
0507,13:25,Eastbound,Left,82.1
0507,13:30,Eastbound,Left,107.1
0507,13:35,Eastbound,Left,152.3
0507,13:40,Eastbound,Left,
0507,13:45,Eastbound,Left,148.6
0507,13:50,Eastbound,Left,109.7
0507,13:55,Eastbound,Left,97.0
0507,14:00,Eastbound,Left,94.9
0507,14:05,Eastbound,Left,
0507,14:10,Eastbound,Left,105.5
0507,14:15,Eastbound,Left,131.0
0507,14:20,Eastbound,Left,179.9
0507,14:25,Eastbound,Left,
0507,14:30,Eastbound,Left,203.3
0507,14:35,Eastbound,Left,183.7
0507,14:40,Eastbound,Left,154.4
0507,14:45,Eastbound,Left,
0507,14:50,Eastbound,Left,130.5
0507,14:55,Eastbound,Left,
0507,15:00,Eastbound,Left,148.6
0507,15:05,Eastbound,Left,168.9
0507,15:10,Eastbound,Left,151.2
0507,15:15,Eastbound,Left,172.5
0507,15:20,Eastbound,Left,164.0
0507,15:25,Eastbound,Left,152.3
0507,15:30,Eastbound,Left,110.8
0507,15:35,Eastbound,Left,149.6
0507,15:40,Eastbound,Left,146.4
0507,15:45,Eastbound,Left,41.7
0507,15:50,Eastbound,Left,77.3
0507,15:55,Eastbound,Left,126.8
0507,16:00,Eastbound,Left,99.1
0507,16:05,Eastbound,Left,211.9
0507,16:10,Eastbound,Left,199.1
0507,16:15,Eastbound,Left,118.3
0507,16:20,Eastbound,Left,89.5
0507,16:25,Eastbound,Left,
0507,16:30,Eastbound,Left,141.7
0507,16:35,Eastbound,Left,156.5
0507,16:40,Eastbound,Left,
0507,16:45,Eastbound,Left,
0507,16:50,Eastbound,Left,
0507,16:55,Eastbound,Left,126.8
0507,17:00,Eastbound,Left,175.0
0507,17:05,Eastbound,Left,222.5
0507,17:10,Eastbound,Left,269.3
0507,17:15,Eastbound,Left,316.9
0507,17:20,Eastbound,Left,431.0
0507,17:25,Eastbound,Left,462.3
0507,17:30,Eastbound,Left,266.1
0507,17:35,Eastbound,Left,267.7
0507,17:40,Eastbound,Left,249.1
0507,17:45,Eastbound,Left,141.7
0507,17:50,Eastbound,Left,141.7
0507,17:55,Eastbound,Left,141.7
0507,18:00,Eastbound,Left,
0507,18:05,Eastbound,Left,120.4
0507,18:10,Eastbound,Left,115.4
0507,18:15,Eastbound,Left,
0507,18:20,Eastbound,Left,
0507,18:25,Eastbound,Left,100.7
0507,18:30,Eastbound,Left,45.9
0507,18:35,Eastbound,Left,105.5
0507,18:40,Eastbound,Left,89.5
0507,18:45,Eastbound,Left,
0507,18:50,Eastbound,Left,
0507,18:55,Eastbound,Left,
0507,19:00,Eastbound,Left,118.8
0507,19:05,Eastbound,Left,133.1
0507,19:10,Eastbound,Left,115.6
0507,19:15,Eastbound,Left,107.6
0507,19:20,Eastbound,Left,135.3
0507,19:25,Eastbound,Left,135.3
0507,19:30,Eastbound,Left,99.8
0507,19:35,Eastbound,Left,94.9
0507,19:40,Eastbound,Left,
0507,19:45,Eastbound,Left,107.6
0507,19:50,Eastbound,Left,105.5
0507,19:55,Eastbound,Left,111.9
0507,20:00,Eastbound,Left,85.3
0507,20:05,Eastbound,Left,89.9
0507,20:10,Eastbound,Left,162.2
0507,20:15,Eastbound,Left,130.0
0507,20:20,Eastbound,Left,70.4
0507,20:25,Eastbound,Left,97.7
0507,20:30,Eastbound,Left,121.1
0507,20:35,Eastbound,Left,
0507,20:40,Eastbound,Left,69.3
0507,20:45,Eastbound,Left,
0507,20:50,Eastbound,Left,
0507,20:55,Eastbound,Left,101.2
0507,21:00,Eastbound,Left,75.7
0507,21:05,Eastbound,Left,67.2
0507,21:10,Eastbound,Left,
0507,21:15,Eastbound,Left,86.3
0507,21:20,Eastbound,Left,77.8
0507,21:25,Eastbound,Left,
0507,21:30,Eastbound,Left,
0507,21:35,Eastbound,Left,131.7
0507,21:40,Eastbound,Left,128.4
0507,21:45,Eastbound,Left,105.5
0507,21:50,Eastbound,Left,141.7
0507,21:55,Eastbound,Left,114.5
0507,22:00,Eastbound,Left,133.7
0507,22:05,Eastbound,Left,
0507,22:10,Eastbound,Left,203.3
0507,22:15,Eastbound,Left,209.7
0507,22:20,Eastbound,Left,225.2
0507,22:25,Eastbound,Left,243.8
0507,22:30,Eastbound,Left,
0507,22:35,Eastbound,Left,
0507,22:40,Eastbound,Left,279.5
0507,22:45,Eastbound,Left,247.5
0507,22:50,Eastbound,Left,
0507,22:55,Eastbound,Left,109.7
0507,23:00,Eastbound,Left,75.7
0507,23:05,Eastbound,Left,117.7
0507,23:10,Eastbound,Left,140.1
0507,23:15,Eastbound,Left,123.6
0507,23:20,Eastbound,Left,92.2
0507,23:25,Eastbound,Left,98.0
0507,23:30,Eastbound,Left,71.5
0507,23:35,Eastbound,Left,77.8
0507,23:40,Eastbound,Left,115.6
0507,23:45,Eastbound,Left,119.8
0507,23:50,Eastbound,Left,94.9
0507,23:55,Eastbound,Left,
0507,00:00,Eastbound,Thru,163.9
0507,00:05,Eastbound,Thru,139.9
0507,00:10,Eastbound,Thru,175.8
0507,00:15,Eastbound,Thru,201.8
0507,00:20,Eastbound,Thru,207.7
0507,00:25,Eastbound,Thru,206.4
0507,00:30,Eastbound,Thru,179.8
0507,00:35,Eastbound,Thru,375.2
0507,00:40,Eastbound,Thru,467.0
0507,00:45,Eastbound,Thru,439.1
0507,00:50,Eastbound,Thru,344.7
0507,00:55,Eastbound,Thru,153.2
0507,01:00,Eastbound,Thru,189.8
0507,01:05,Eastbound,Thru,171.8
0507,01:10,Eastbound,Thru,113.3
0507,01:15,Eastbound,Thru,161.9
0507,01:20,Eastbound,Thru,137.9
0507,01:25,Eastbound,Thru,135.9
0507,01:30,Eastbound,Thru,161.9
0507,01:35,Eastbound,Thru,150.6
0507,01:40,Eastbound,Thru,112.0
0507,01:45,Eastbound,Thru,108.0
0507,01:50,Eastbound,Thru,105.4
0507,01:55,Eastbound,Thru,120.0
0507,02:00,Eastbound,Thru,78.1
0507,02:05,Eastbound,Thru,80.1
0507,02:10,Eastbound,Thru,60.2
0507,02:15,Eastbound,Thru,126.0
0507,02:20,Eastbound,Thru,132.0
0507,02:25,Eastbound,Thru,94.7
0507,02:30,Eastbound,Thru,96.1
0507,02:35,Eastbound,Thru,76.1
0507,02:40,Eastbound,Thru,
0507,02:45,Eastbound,Thru,78.1
0507,02:50,Eastbound,Thru,64.1
0507,02:55,Eastbound,Thru,155.9
0507,03:00,Eastbound,Thru,
0507,03:05,Eastbound,Thru,60.2
0507,03:10,Eastbound,Thru,84.1
0507,03:15,Eastbound,Thru,60.2
0507,03:20,Eastbound,Thru,20.3
0507,03:25,Eastbound,Thru,
0507,03:30,Eastbound,Thru,36.2
0507,03:35,Eastbound,Thru,44.2
0507,03:40,Eastbound,Thru,44.2
0507,03:45,Eastbound,Thru,
0507,03:50,Eastbound,Thru,
0507,03:55,Eastbound,Thru,
0507,04:00,Eastbound,Thru,155.9
0507,04:05,Eastbound,Thru,64.1
0507,04:10,Eastbound,Thru,
0507,04:15,Eastbound,Thru,
0507,04:20,Eastbound,Thru,
0507,04:25,Eastbound,Thru,
0507,04:30,Eastbound,Thru,
0507,04:35,Eastbound,Thru,44.2
0507,04:40,Eastbound,Thru,
0507,04:45,Eastbound,Thru,
0507,04:50,Eastbound,Thru,57.5
0507,04:55,Eastbound,Thru,92.1
0507,05:00,Eastbound,Thru,227.7
0507,05:05,Eastbound,Thru,219.7
0507,05:10,Eastbound,Thru,68.1
0507,05:15,Eastbound,Thru,60.2
0507,05:20,Eastbound,Thru,60.2
0507,05:25,Eastbound,Thru,76.1
0507,05:30,Eastbound,Thru,76.1
0507,05:35,Eastbound,Thru,92.1
0507,05:40,Eastbound,Thru,104.0
0507,05:45,Eastbound,Thru,145.2
0507,05:50,Eastbound,Thru,139.9
0507,05:55,Eastbound,Thru,135.9
0507,06:00,Eastbound,Thru,108.0
0507,06:05,Eastbound,Thru,
0507,06:10,Eastbound,Thru,1559.8
0507,06:15,Eastbound,Thru,171.8
0507,06:20,Eastbound,Thru,227.7
0507,06:25,Eastbound,Thru,227.7
0507,06:30,Eastbound,Thru,
0507,06:35,Eastbound,Thru,227.7
0507,06:40,Eastbound,Thru,187.8
0507,06:45,Eastbound,Thru,257.6
0507,06:50,Eastbound,Thru,415.9
0507,06:55,Eastbound,Thru,443.1
0507,07:00,Eastbound,Thru,464.3
0507,07:05,Eastbound,Thru,447.0
0507,07:10,Eastbound,Thru,510.9
0507,07:15,Eastbound,Thru,381.9
0507,07:20,Eastbound,Thru,480.3
0507,07:25,Eastbound,Thru,613.8
0507,07:30,Eastbound,Thru,549.4
0507,07:35,Eastbound,Thru,642.5
0507,07:40,Eastbound,Thru,648.5
0507,07:45,Eastbound,Thru,770.1
0507,07:50,Eastbound,Thru,810.0
0507,07:55,Eastbound,Thru,
0507,08:00,Eastbound,Thru,746.2
0507,08:05,Eastbound,Thru,754.2
0507,08:10,Eastbound,Thru,698.3
0507,08:15,Eastbound,Thru,704.3
0507,08:20,Eastbound,Thru,885.8
0507,08:25,Eastbound,Thru,828.6
0507,08:30,Eastbound,Thru,608.6
0507,08:35,Eastbound,Thru,384.6
0507,08:40,Eastbound,Thru,750.2
0507,08:45,Eastbound,Thru,873.8
0507,08:50,Eastbound,Thru,867.8
0507,08:55,Eastbound,Thru,684.4
0507,09:00,Eastbound,Thru,812.6
0507,09:05,Eastbound,Thru,663.7
0507,09:10,Eastbound,Thru,724.2
0507,09:15,Eastbound,Thru,640.5
0507,09:20,Eastbound,Thru,674.4
0507,09:25,Eastbound,Thru,678.4
0507,09:30,Eastbound,Thru,629.2
0507,09:35,Eastbound,Thru,750.2
0507,09:40,Eastbound,Thru,766.9
0507,09:45,Eastbound,Thru,653.1
0507,09:50,Eastbound,Thru,608.6
0507,09:55,Eastbound,Thru,568.7
0507,10:00,Eastbound,Thru,574.7
0507,10:05,Eastbound,Thru,727.6
0507,10:10,Eastbound,Thru,514.8
0507,10:15,Eastbound,Thru,674.4
0507,10:20,Eastbound,Thru,778.1
0507,10:25,Eastbound,Thru,754.2
0507,10:30,Eastbound,Thru,542.8
0507,10:35,Eastbound,Thru,754.2
0507,10:40,Eastbound,Thru,796.0
0507,10:45,Eastbound,Thru,887.8
0507,10:50,Eastbound,Thru,776.5
0507,10:55,Eastbound,Thru,672.4
0507,11:00,Eastbound,Thru,810.0
0507,11:05,Eastbound,Thru,895.1
0507,11:10,Eastbound,Thru,800.0
0507,11:15,Eastbound,Thru,726.2
0507,11:20,Eastbound,Thru,786.1
0507,11:25,Eastbound,Thru,594.6
0507,11:30,Eastbound,Thru,467.0
0507,11:35,Eastbound,Thru,770.1
0507,11:40,Eastbound,Thru,917.7
0507,11:45,Eastbound,Thru,999.4
0507,11:50,Eastbound,Thru,852.5
0507,11:55,Eastbound,Thru,730.2
0507,12:00,Eastbound,Thru,588.2
0507,12:05,Eastbound,Thru,822.0
0507,12:10,Eastbound,Thru,720.2
0507,12:15,Eastbound,Thru,782.1
0507,12:20,Eastbound,Thru,909.7
0507,12:25,Eastbound,Thru,744.2
0507,12:30,Eastbound,Thru,351.3
0507,12:35,Eastbound,Thru,702.3
0507,12:40,Eastbound,Thru,770.1
0507,12:45,Eastbound,Thru,849.9
0507,12:50,Eastbound,Thru,816.0
0507,12:55,Eastbound,Thru,956.2
0507,13:00,Eastbound,Thru,913.7
0507,13:05,Eastbound,Thru,671.2
0507,13:10,Eastbound,Thru,307.4
0507,13:15,Eastbound,Thru,772.8
0507,13:20,Eastbound,Thru,
0507,13:25,Eastbound,Thru,574.7
0507,13:30,Eastbound,Thru,843.9
0507,13:35,Eastbound,Thru,933.6
0507,13:40,Eastbound,Thru,1027.0
0507,13:45,Eastbound,Thru,881.8
0507,13:50,Eastbound,Thru,849.9
0507,13:55,Eastbound,Thru,766.1
0507,14:00,Eastbound,Thru,766.1
0507,14:05,Eastbound,Thru,806.0
0507,14:10,Eastbound,Thru,837.9
0507,14:15,Eastbound,Thru,1004.6
0507,14:20,Eastbound,Thru,1109.1
0507,14:25,Eastbound,Thru,1228.8
0507,14:30,Eastbound,Thru,1208.8
0507,14:35,Eastbound,Thru,1125.1
0507,14:40,Eastbound,Thru,1021.4
0507,14:45,Eastbound,Thru,839.9
0507,14:50,Eastbound,Thru,819.6
0507,14:55,Eastbound,Thru,806.0
0507,15:00,Eastbound,Thru,979.5
0507,15:05,Eastbound,Thru,1127.1
0507,15:10,Eastbound,Thru,1145.0
0507,15:15,Eastbound,Thru,1091.2
0507,15:20,Eastbound,Thru,1003.4
0507,15:25,Eastbound,Thru,1036.5
0507,15:30,Eastbound,Thru,1085.2
0507,15:35,Eastbound,Thru,1248.7
0507,15:40,Eastbound,Thru,1137.0
0507,15:45,Eastbound,Thru,1097.2
0507,15:50,Eastbound,Thru,1222.8
0507,15:55,Eastbound,Thru,1155.0
0507,16:00,Eastbound,Thru,915.7
0507,16:05,Eastbound,Thru,1170.9
0507,16:10,Eastbound,Thru,1204.8
0507,16:15,Eastbound,Thru,975.5
0507,16:20,Eastbound,Thru,
0507,16:25,Eastbound,Thru,1109.1
0507,16:30,Eastbound,Thru,1169.0
0507,16:35,Eastbound,Thru,1256.7
0507,16:40,Eastbound,Thru,1272.7
0507,16:45,Eastbound,Thru,1288.6
0507,16:50,Eastbound,Thru,1276.6
0507,16:55,Eastbound,Thru,1224.8
0507,17:00,Eastbound,Thru,1517.3
0507,17:05,Eastbound,Thru,2169.3
0507,17:10,Eastbound,Thru,2102.2
0507,17:15,Eastbound,Thru,2002.5
0507,17:20,Eastbound,Thru,2321.6
0507,17:25,Eastbound,Thru,2455.2
0507,17:30,Eastbound,Thru,1946.7
0507,17:35,Eastbound,Thru,1845.0
0507,17:40,Eastbound,Thru,1966.6
0507,17:45,Eastbound,Thru,961.6
0507,17:50,Eastbound,Thru,1222.8
0507,17:55,Eastbound,Thru,1512.0
0507,18:00,Eastbound,Thru,937.6
0507,18:05,Eastbound,Thru,1176.9
0507,18:10,Eastbound,Thru,1036.0
0507,18:15,Eastbound,Thru,924.9
0507,18:20,Eastbound,Thru,1099.2
0507,18:25,Eastbound,Thru,1045.3
0507,18:30,Eastbound,Thru,1141.0
0507,18:35,Eastbound,Thru,1196.9
0507,18:40,Eastbound,Thru,916.3
0507,18:45,Eastbound,Thru,493.6
0507,18:50,Eastbound,Thru,797.2
0507,18:55,Eastbound,Thru,925.7
0507,19:00,Eastbound,Thru,823.9
0507,19:05,Eastbound,Thru,879.8
0507,19:10,Eastbound,Thru,820.0
0507,19:15,Eastbound,Thru,808.0
0507,19:20,Eastbound,Thru,881.8
0507,19:25,Eastbound,Thru,896.1
0507,19:30,Eastbound,Thru,746.2
0507,19:35,Eastbound,Thru,772.8
0507,19:40,Eastbound,Thru,730.2
0507,19:45,Eastbound,Thru,702.3
0507,19:50,Eastbound,Thru,674.4
0507,19:55,Eastbound,Thru,800.0
0507,20:00,Eastbound,Thru,716.3
0507,20:05,Eastbound,Thru,638.5
0507,20:10,Eastbound,Thru,728.2
0507,20:15,Eastbound,Thru,698.3
0507,20:20,Eastbound,Thru,331.4
0507,20:25,Eastbound,Thru,833.9
0507,20:30,Eastbound,Thru,688.7
0507,20:35,Eastbound,Thru,371.3
0507,20:40,Eastbound,Thru,259.6
0507,20:45,Eastbound,Thru,525.5
0507,20:50,Eastbound,Thru,526.8
0507,20:55,Eastbound,Thru,604.6
0507,21:00,Eastbound,Thru,512.8
0507,21:05,Eastbound,Thru,706.3
0507,21:10,Eastbound,Thru,720.2
0507,21:15,Eastbound,Thru,621.2
0507,21:20,Eastbound,Thru,586.6
0507,21:25,Eastbound,Thru,534.8
0507,21:30,Eastbound,Thru,427.1
0507,21:35,Eastbound,Thru,455.0
0507,21:40,Eastbound,Thru,616.9
0507,21:45,Eastbound,Thru,506.9
0507,21:50,Eastbound,Thru,478.9
0507,21:55,Eastbound,Thru,413.8
0507,22:00,Eastbound,Thru,488.9
0507,22:05,Eastbound,Thru,676.4
0507,22:10,Eastbound,Thru,738.2
0507,22:15,Eastbound,Thru,830.7
0507,22:20,Eastbound,Thru,792.0
0507,22:25,Eastbound,Thru,901.7
0507,22:30,Eastbound,Thru,993.5
0507,22:35,Eastbound,Thru,1153.0
0507,22:40,Eastbound,Thru,977.5
0507,22:45,Eastbound,Thru,975.5
0507,22:50,Eastbound,Thru,733.4
0507,22:55,Eastbound,Thru,510.9
0507,23:00,Eastbound,Thru,510.9
0507,23:05,Eastbound,Thru,550.7
0507,23:10,Eastbound,Thru,407.2
0507,23:15,Eastbound,Thru,423.1
0507,23:20,Eastbound,Thru,455.0
0507,23:25,Eastbound,Thru,428.7
0507,23:30,Eastbound,Thru,313.4
0507,23:35,Eastbound,Thru,305.5
0507,23:40,Eastbound,Thru,347.3
0507,23:45,Eastbound,Thru,393.2
0507,23:50,Eastbound,Thru,385.2
0507,23:55,Eastbound,Thru,331.4
0507,00:00,Northbound,Left,93.2
0507,00:05,Northbound,Left,94.5
0507,00:10,Northbound,Left,86.6
0507,00:15,Northbound,Left,76.3
0507,00:20,Northbound,Left,64.6
0507,00:25,Northbound,Left,65.0
0507,00:30,Northbound,Left,82.8
0507,00:35,Northbound,Left,79.7
0507,00:40,Northbound,Left,81.1
0507,00:45,Northbound,Left,89.0
0507,00:50,Northbound,Left,67.4
0507,00:55,Northbound,Left,32.8
0507,01:00,Northbound,Left,32.2
0507,01:05,Northbound,Left,40.1
0507,01:10,Northbound,Left,42.0
0507,01:15,Northbound,Left,49.9
0507,01:20,Northbound,Left,46.3
0507,01:25,Northbound,Left,28.7
0507,01:30,Northbound,Left,47.1
0507,01:35,Northbound,Left,57.4
0507,01:40,Northbound,Left,39.9
0507,01:45,Northbound,Left,
0507,01:50,Northbound,Left,
0507,01:55,Northbound,Left,
0507,02:00,Northbound,Left,43.7
0507,02:05,Northbound,Left,
0507,02:10,Northbound,Left,33.2
0507,02:15,Northbound,Left,26.2
0507,02:20,Northbound,Left,
0507,02:25,Northbound,Left,
0507,02:30,Northbound,Left,
0507,02:35,Northbound,Left,
0507,02:40,Northbound,Left,
0507,02:45,Northbound,Left,
0507,02:50,Northbound,Left,
0507,02:55,Northbound,Left,28.4
0507,03:00,Northbound,Left,
0507,03:05,Northbound,Left,
0507,03:10,Northbound,Left,25.8
0507,03:15,Northbound,Left,25.0
0507,03:20,Northbound,Left,
0507,03:25,Northbound,Left,
0507,03:30,Northbound,Left,
0507,03:35,Northbound,Left,
0507,03:40,Northbound,Left,
0507,03:45,Northbound,Left,
0507,03:50,Northbound,Left,
0507,03:55,Northbound,Left,23.6
0507,04:00,Northbound,Left,
0507,04:05,Northbound,Left,
0507,04:10,Northbound,Left,39.6
0507,04:15,Northbound,Left,40.4
0507,04:20,Northbound,Left,
0507,04:25,Northbound,Left,47.5
0507,04:30,Northbound,Left,52.1
0507,04:35,Northbound,Left,46.6
0507,04:40,Northbound,Left,39.2
0507,04:45,Northbound,Left,
0507,04:50,Northbound,Left,60.0
0507,04:55,Northbound,Left,376.4
0507,05:00,Northbound,Left,345.3
0507,05:05,Northbound,Left,292.1
0507,05:10,Northbound,Left,22.6
0507,05:15,Northbound,Left,
0507,05:20,Northbound,Left,52.3
0507,05:25,Northbound,Left,44.9
0507,05:30,Northbound,Left,37.5
0507,05:35,Northbound,Left,
0507,05:40,Northbound,Left,50.9
0507,05:45,Northbound,Left,68.2
0507,05:50,Northbound,Left,69.6
0507,05:55,Northbound,Left,60.0
0507,06:00,Northbound,Left,58.8
0507,06:05,Northbound,Left,79.2
0507,06:10,Northbound,Left,97.4
0507,06:15,Northbound,Left,105.8
0507,06:20,Northbound,Left,108.7
0507,06:25,Northbound,Left,73.0
0507,06:30,Northbound,Left,86.2
0507,06:35,Northbound,Left,55.2
0507,06:40,Northbound,Left,81.6
0507,06:45,Northbound,Left,101.5
0507,06:50,Northbound,Left,141.2
0507,06:55,Northbound,Left,149.2
0507,07:00,Northbound,Left,118.5
0507,07:05,Northbound,Left,110.4
0507,07:10,Northbound,Left,144.9
0507,07:15,Northbound,Left,177.7
0507,07:20,Northbound,Left,199.0
0507,07:25,Northbound,Left,156.9
0507,07:30,Northbound,Left,134.4
0507,07:35,Northbound,Left,168.1
0507,07:40,Northbound,Left,179.6
0507,07:45,Northbound,Left,173.9
0507,07:50,Northbound,Left,224.0
0507,07:55,Northbound,Left,230.7
0507,08:00,Northbound,Left,221.1
0507,08:05,Northbound,Left,209.1
0507,08:10,Northbound,Left,209.8
0507,08:15,Northbound,Left,174.4
0507,08:20,Northbound,Left,164.0
0507,08:25,Northbound,Left,123.9
0507,08:30,Northbound,Left,165.5
0507,08:35,Northbound,Left,189.5
0507,08:40,Northbound,Left,200.3
0507,08:45,Northbound,Left,201.4
0507,08:50,Northbound,Left,201.2
0507,08:55,Northbound,Left,155.2
0507,09:00,Northbound,Left,166.9
0507,09:05,Northbound,Left,131.0
0507,09:10,Northbound,Left,219.4
0507,09:15,Northbound,Left,253.3
0507,09:20,Northbound,Left,165.7
0507,09:25,Northbound,Left,207.9
0507,09:30,Northbound,Left,229.2
0507,09:35,Northbound,Left,201.4
0507,09:40,Northbound,Left,64.6
0507,09:45,Northbound,Left,91.9
0507,09:50,Northbound,Left,130.5
0507,09:55,Northbound,Left,136.1
0507,10:00,Northbound,Left,145.6
0507,10:05,Northbound,Left,171.6
0507,10:10,Northbound,Left,166.9
0507,10:15,Northbound,Left,130.5
0507,10:20,Northbound,Left,163.1
0507,10:25,Northbound,Left,104.1
0507,10:30,Northbound,Left,110.1
0507,10:35,Northbound,Left,113.7
0507,10:40,Northbound,Left,133.8
