time_5min,approach,movement,total_vph
00:00,Eastbound,Thru,163.9
00:05,Eastbound,Thru,139.9
00:10,Eastbound,Thru,175.8
00:15,Eastbound,Thru,201.8
00:20,Eastbound,Thru,207.7
00:25,Eastbound,Thru,206.4
00:30,Eastbound,Thru,179.8
00:35,Eastbound,Thru,375.2
00:40,Eastbound,Thru,467.0
00:45,Eastbound,Thru,439.1
00:50,Eastbound,Thru,344.7
00:55,Eastbound,Thru,153.2
01:00,Eastbound,Thru,189.8
01:05,Eastbound,Thru,171.8
01:10,Eastbound,Thru,113.3
01:15,Eastbound,Thru,161.9
01:20,Eastbound,Thru,137.9
01:25,Eastbound,Thru,135.9
01:30,Eastbound,Thru,161.9
01:35,Eastbound,Thru,150.6
01:40,Eastbound,Thru,112.0
01:45,Eastbound,Thru,108.0
01:50,Eastbound,Thru,105.4
01:55,Eastbound,Thru,120.0
02:00,Eastbound,Thru,78.1
02:05,Eastbound,Thru,80.1
02:10,Eastbound,Thru,60.2
02:15,Eastbound,Thru,126.0
02:20,Eastbound,Thru,132.0
02:25,Eastbound,Thru,94.7
02:30,Eastbound,Thru,96.1
02:35,Eastbound,Thru,76.1
02:40,Eastbound,Thru,
02:45,Eastbound,Thru,78.1
02:50,Eastbound,Thru,64.1
02:55,Eastbound,Thru,155.9
03:00,Eastbound,Thru,
03:05,Eastbound,Thru,60.2
03:10,Eastbound,Thru,84.1
03:15,Eastbound,Thru,60.2
03:20,Eastbound,Thru,20.3
03:25,Eastbound,Thru,
03:30,Eastbound,Thru,36.2
03:35,Eastbound,Thru,44.2
03:40,Eastbound,Thru,44.2
03:45,Eastbound,Thru,
03:50,Eastbound,Thru,
03:55,Eastbound,Thru,
04:00,Eastbound,Thru,155.9
04:05,Eastbound,Thru,64.1
04:10,Eastbound,Thru,
04:15,Eastbound,Thru,
04:20,Eastbound,Thru,
04:25,Eastbound,Thru,
04:30,Eastbound,Thru,
04:35,Eastbound,Thru,44.2
04:40,Eastbound,Thru,
04:45,Eastbound,Thru,
04:50,Eastbound,Thru,57.5
04:55,Eastbound,Thru,92.1
05:00,Eastbound,Thru,227.7
05:05,Eastbound,Thru,219.7
05:10,Eastbound,Thru,68.1
05:15,Eastbound,Thru,60.2
05:20,Eastbound,Thru,60.2
05:25,Eastbound,Thru,76.1
05:30,Eastbound,Thru,76.1
05:35,Eastbound,Thru,92.1
05:40,Eastbound,Thru,104.0
05:45,Eastbound,Thru,145.2
05:50,Eastbound,Thru,139.9
05:55,Eastbound,Thru,135.9
06:00,Eastbound,Thru,108.0
06:05,Eastbound,Thru,
06:10,Eastbound,Thru,1559.8
06:15,Eastbound,Thru,171.8
06:20,Eastbound,Thru,227.7
06:25,Eastbound,Thru,227.7
06:30,Eastbound,Thru,
06:35,Eastbound,Thru,227.7
06:40,Eastbound,Thru,187.8
06:45,Eastbound,Thru,257.6
06:50,Eastbound,Thru,415.9
06:55,Eastbound,Thru,443.1
07:00,Eastbound,Thru,464.3
07:05,Eastbound,Thru,447.0
07:10,Eastbound,Thru,510.9
07:15,Eastbound,Thru,381.9
07:20,Eastbound,Thru,480.3
07:25,Eastbound,Thru,613.8
07:30,Eastbound,Thru,549.4
07:35,Eastbound,Thru,642.5
07:40,Eastbound,Thru,648.5
07:45,Eastbound,Thru,770.1
07:50,Eastbound,Thru,810.0
07:55,Eastbound,Thru,
08:00,Eastbound,Thru,746.2
08:05,Eastbound,Thru,754.2
08:10,Eastbound,Thru,698.3
08:15,Eastbound,Thru,704.3
08:20,Eastbound,Thru,885.8
08:25,Eastbound,Thru,828.6
08:30,Eastbound,Thru,608.6
08:35,Eastbound,Thru,384.6
08:40,Eastbound,Thru,750.2
08:45,Eastbound,Thru,873.8
08:50,Eastbound,Thru,867.8
08:55,Eastbound,Thru,684.4
09:00,Eastbound,Thru,812.6
09:05,Eastbound,Thru,663.7
09:10,Eastbound,Thru,724.2
09:15,Eastbound,Thru,640.5
09:20,Eastbound,Thru,674.4
09:25,Eastbound,Thru,678.4
09:30,Eastbound,Thru,629.2
09:35,Eastbound,Thru,750.2
09:40,Eastbound,Thru,766.9
09:45,Eastbound,Thru,653.1
09:50,Eastbound,Thru,608.6
09:55,Eastbound,Thru,568.7
10:00,Eastbound,Thru,574.7
10:05,Eastbound,Thru,727.6
10:10,Eastbound,Thru,514.8
10:15,Eastbound,Thru,674.4
10:20,Eastbound,Thru,778.1
10:25,Eastbound,Thru,754.2
10:30,Eastbound,Thru,542.8
10:35,Eastbound,Thru,754.2
10:40,Eastbound,Thru,796.0
10:45,Eastbound,Thru,887.8
10:50,Eastbound,Thru,776.5
10:55,Eastbound,Thru,672.4
11:00,Eastbound,Thru,810.0
11:05,Eastbound,Thru,895.1
11:10,Eastbound,Thru,800.0
11:15,Eastbound,Thru,726.2
11:20,Eastbound,Thru,786.1
11:25,Eastbound,Thru,594.6
11:30,Eastbound,Thru,467.0
11:35,Eastbound,Thru,770.1
11:40,Eastbound,Thru,917.7
11:45,Eastbound,Thru,999.4
11:50,Eastbound,Thru,852.5
11:55,Eastbound,Thru,730.2
12:00,Eastbound,Thru,588.2
12:05,Eastbound,Thru,822.0
12:10,Eastbound,Thru,720.2
12:15,Eastbound,Thru,782.1
12:20,Eastbound,Thru,909.7
12:25,Eastbound,Thru,744.2
12:30,Eastbound,Thru,351.3
12:35,Eastbound,Thru,702.3
12:40,Eastbound,Thru,770.1
12:45,Eastbound,Thru,849.9
12:50,Eastbound,Thru,816.0
12:55,Eastbound,Thru,956.2
13:00,Eastbound,Thru,913.7
13:05,Eastbound,Thru,671.2
13:10,Eastbound,Thru,307.4
13:15,Eastbound,Thru,772.8
13:20,Eastbound,Thru,
13:25,Eastbound,Thru,574.7
13:30,Eastbound,Thru,843.9
13:35,Eastbound,Thru,933.6
13:40,Eastbound,Thru,1027.0
13:45,Eastbound,Thru,881.8
13:50,Eastbound,Thru,849.9
13:55,Eastbound,Thru,766.1
14:00,Eastbound,Thru,766.1
14:05,Eastbound,Thru,806.0
14:10,Eastbound,Thru,837.9
14:15,Eastbound,Thru,1004.6
14:20,Eastbound,Thru,1109.1
14:25,Eastbound,Thru,1228.8
14:30,Eastbound,Thru,1208.8
14:35,Eastbound,Thru,1125.1
14:40,Eastbound,Thru,1021.4
14:45,Eastbound,Thru,839.9
14:50,Eastbound,Thru,819.6
14:55,Eastbound,Thru,806.0
15:00,Eastbound,Thru,979.5
15:05,Eastbound,Thru,1127.1
15:10,Eastbound,Thru,1145.0
15:15,Eastbound,Thru,1091.2
15:20,Eastbound,Thru,1003.4
15:25,Eastbound,Thru,1036.5
15:30,Eastbound,Thru,1085.2
15:35,Eastbound,Thru,1248.7
15:40,Eastbound,Thru,1137.0
15:45,Eastbound,Thru,1097.2
15:50,Eastbound,Thru,1222.8
15:55,Eastbound,Thru,1155.0
16:00,Eastbound,Thru,915.7
16:05,Eastbound,Thru,1170.9
16:10,Eastbound,Thru,1204.8
16:15,Eastbound,Thru,975.5
16:20,Eastbound,Thru,
16:25,Eastbound,Thru,1109.1
16:30,Eastbound,Thru,1169.0
16:35,Eastbound,Thru,1256.7
16:40,Eastbound,Thru,1272.7
16:45,Eastbound,Thru,1288.6
16:50,Eastbound,Thru,1276.6
16:55,Eastbound,Thru,1224.8
17:00,Eastbound,Thru,1517.3
17:05,Eastbound,Thru,2169.3
17:10,Eastbound,Thru,2102.2
17:15,Eastbound,Thru,2002.5
17:20,Eastbound,Thru,2321.6
17:25,Eastbound,Thru,2455.2
