time_5min,approach,movement,total_vph
00:00,Westbound,Thru,187.8
00:05,Westbound,Thru,234.6
00:10,Westbound,Thru,237.8
00:15,Westbound,Thru,180.3
00:20,Westbound,Thru,177.1
00:25,Westbound,Thru,177.9
00:30,Westbound,Thru,212.2
00:35,Westbound,Thru,248.1
00:40,Westbound,Thru,279.2
00:45,Westbound,Thru,269.7
00:50,Westbound,Thru,250.5
00:55,Westbound,Thru,199.5
01:00,Westbound,Thru,89.9
01:05,Westbound,Thru,100.5
01:10,Westbound,Thru,65.4
01:15,Westbound,Thru,116.5
01:20,Westbound,Thru,110.1
01:25,Westbound,Thru,71.8
01:30,Westbound,Thru,71.8
01:35,Westbound,Thru,96.3
01:40,Westbound,Thru,108.5
01:45,Westbound,Thru,73.4
01:50,Westbound,Thru,71.8
01:55,Westbound,Thru,62.3
02:00,Westbound,Thru,49.5
02:05,Westbound,Thru,51.1
02:10,Westbound,Thru,48.4
02:15,Westbound,Thru,29.3
02:20,Westbound,Thru,
02:25,Westbound,Thru,
02:30,Westbound,Thru,
02:35,Westbound,Thru,43.1
02:40,Westbound,Thru,44.7
02:45,Westbound,Thru,27.2
02:50,Westbound,Thru,
02:55,Westbound,Thru,11.2
03:00,Westbound,Thru,
03:05,Westbound,Thru,
03:10,Westbound,Thru,
03:15,Westbound,Thru,24.0
03:20,Westbound,Thru,29.3
03:25,Westbound,Thru,
03:30,Westbound,Thru,
03:35,Westbound,Thru,
03:40,Westbound,Thru,
03:45,Westbound,Thru,
03:50,Westbound,Thru,
03:55,Westbound,Thru,
04:00,Westbound,Thru,4.8
04:05,Westbound,Thru,
04:10,Westbound,Thru,24.0
04:15,Westbound,Thru,28.7
04:20,Westbound,Thru,
04:25,Westbound,Thru,
04:30,Westbound,Thru,6.4
04:35,Westbound,Thru,
04:40,Westbound,Thru,
04:45,Westbound,Thru,
04:50,Westbound,Thru,
04:55,Westbound,Thru,411.1
05:00,Westbound,Thru,196.3
05:05,Westbound,Thru,196.3
05:10,Westbound,Thru,
05:15,Westbound,Thru,
05:20,Westbound,Thru,
05:25,Westbound,Thru,
05:30,Westbound,Thru,59.1
05:35,Westbound,Thru,71.8
05:40,Westbound,Thru,88.4
05:45,Westbound,Thru,103.7
05:50,Westbound,Thru,113.3
05:55,Westbound,Thru,104.8
06:00,Westbound,Thru,68.6
06:05,Westbound,Thru,89.4
06:10,Westbound,Thru,114.9
06:15,Westbound,Thru,114.6
06:20,Westbound,Thru,182.4
06:25,Westbound,Thru,177.1
06:30,Westbound,Thru,173.9
06:35,Westbound,Thru,202.7
06:40,Westbound,Thru,175.5
06:45,Westbound,Thru,114.1
06:50,Westbound,Thru,259.3
06:55,Westbound,Thru,217.8
07:00,Westbound,Thru,170.7
07:05,Westbound,Thru,250.5
07:10,Westbound,Thru,317.5
07:15,Westbound,Thru,169.2
07:20,Westbound,Thru,413.3
07:25,Westbound,Thru,379.4
07:30,Westbound,Thru,370.2
07:35,Westbound,Thru,498.6
07:40,Westbound,Thru,406.9
07:45,Westbound,Thru,214.6
07:50,Westbound,Thru,642.2
07:55,Westbound,Thru,699.4
08:00,Westbound,Thru,712.4
08:05,Westbound,Thru,644.1
08:10,Westbound,Thru,605.8
08:15,Westbound,Thru,668.5
08:20,Westbound,Thru,711.6
08:25,Westbound,Thru,603.9
08:30,Westbound,Thru,627.1
08:35,Westbound,Thru,661.1
08:40,Westbound,Thru,620.7
08:45,Westbound,Thru,266.5
08:50,Westbound,Thru,354.2
08:55,Westbound,Thru,672.8
