time_5min,approach,movement,total_vph
00:00,Southbound,Thru,159.9
00:05,Southbound,Thru,166.9
00:10,Southbound,Thru,147.0
00:15,Southbound,Thru,115.1
00:20,Southbound,Thru,112.4
00:25,Southbound,Thru,149.6
00:30,Southbound,Thru,184.0
00:35,Southbound,Thru,129.7
00:40,Southbound,Thru,68.5
00:45,Southbound,Thru,74.7
00:50,Southbound,Thru,57.8
00:55,Southbound,Thru,65.8
01:00,Southbound,Thru,52.5
01:05,Southbound,Thru,52.5
01:10,Southbound,Thru,94.2
01:15,Southbound,Thru,80.5
01:20,Southbound,Thru,67.6
01:25,Southbound,Thru,87.1
01:30,Southbound,Thru,87.1
01:35,Southbound,Thru,72.9
01:40,Southbound,Thru,76.5
01:45,Southbound,Thru,72.9
01:50,Southbound,Thru,60.5
01:55,Southbound,Thru,100.4
02:00,Southbound,Thru,95.1
02:05,Southbound,Thru,
02:10,Southbound,Thru,79.1
02:15,Southbound,Thru,51.2
02:20,Southbound,Thru,72.5
02:25,Southbound,Thru,60.5
02:30,Southbound,Thru,57.8
02:35,Southbound,Thru,47.2
02:40,Southbound,Thru,76.5
02:45,Southbound,Thru,
02:50,Southbound,Thru,55.2
02:55,Southbound,Thru,68.5
03:00,Southbound,Thru,88.9
03:05,Southbound,Thru,90.7
03:10,Southbound,Thru,55.2
03:15,Southbound,Thru,53.4
03:20,Southbound,Thru,57.8
03:25,Southbound,Thru,56.2
03:30,Southbound,Thru,65.8
03:35,Southbound,Thru,49.9
03:40,Southbound,Thru,33.9
03:45,Southbound,Thru,39.2
03:50,Southbound,Thru,44.5
03:55,Southbound,Thru,49.9
04:00,Southbound,Thru,39.2
04:05,Southbound,Thru,
04:10,Southbound,Thru,
04:15,Southbound,Thru,
04:20,Southbound,Thru,33.9
04:25,Southbound,Thru,49.9
04:30,Southbound,Thru,36.6
04:35,Southbound,Thru,44.5
04:40,Southbound,Thru,52.5
04:45,Southbound,Thru,
04:50,Southbound,Thru,90.7
04:55,Southbound,Thru,88.4
05:00,Southbound,Thru,
05:05,Southbound,Thru,47.2
05:10,Southbound,Thru,52.5
05:15,Southbound,Thru,
05:20,Southbound,Thru,85.3
05:25,Southbound,Thru,128.4
05:30,Southbound,Thru,112.4
05:35,Southbound,Thru,96.0
05:40,Southbound,Thru,116.9
05:45,Southbound,Thru,147.0
05:50,Southbound,Thru,147.0
05:55,Southbound,Thru,119.0
06:00,Southbound,Thru,129.7
06:05,Southbound,Thru,149.6
06:10,Southbound,Thru,202.9
06:15,Southbound,Thru,202.4
06:20,Southbound,Thru,276.9
06:25,Southbound,Thru,359.9
06:30,Southbound,Thru,401.1
06:35,Southbound,Thru,268.1
06:40,Southbound,Thru,326.6
06:45,Southbound,Thru,454.3
06:50,Southbound,Thru,431.7
06:55,Southbound,Thru,353.2
07:00,Southbound,Thru,397.1
07:05,Southbound,Thru,495.6
07:10,Southbound,Thru,512.9
07:15,Southbound,Thru,422.4
07:20,Southbound,Thru,411.8
07:25,Southbound,Thru,594.9
07:30,Southbound,Thru,707.1
07:35,Southbound,Thru,498.3
07:40,Southbound,Thru,415.3
07:45,Southbound,Thru,475.6
07:50,Southbound,Thru,554.1
07:55,Southbound,Thru,463.7
08:00,Southbound,Thru,534.2
08:05,Southbound,Thru,548.8
08:10,Southbound,Thru,477.0
08:15,Southbound,Thru,534.2
08:20,Southbound,Thru,461.0
08:25,Southbound,Thru,429.5
08:30,Southbound,Thru,402.2
08:35,Southbound,Thru,397.6
08:40,Southbound,Thru,479.6
08:45,Southbound,Thru,574.1
08:50,Southbound,Thru,603.4
08:55,Southbound,Thru,557.2
09:00,Southbound,Thru,508.9
09:05,Southbound,Thru,534.2
09:10,Southbound,Thru,454.3
09:15,Southbound,Thru,434.8
09:20,Southbound,Thru,515.6
09:25,Southbound,Thru,562.1
09:30,Southbound,Thru,522.2
09:35,Southbound,Thru,511.6
09:40,Southbound,Thru,417.1
09:45,Southbound,Thru,456.1
09:50,Southbound,Thru,455.7
09:55,Southbound,Thru,193.6
10:00,Southbound,Thru,430.4
10:05,Southbound,Thru,
10:10,Southbound,Thru,486.3
10:15,Southbound,Thru,538.4
10:20,Southbound,Thru,579.4
10:25,Southbound,Thru,512.9
10:30,Southbound,Thru,402.5
10:35,Southbound,Thru,322.6
10:40,Southbound,Thru,419.8
10:45,Southbound,Thru,576.8
10:50,Southbound,Thru,561.9
10:55,Southbound,Thru,520.9
11:00,Southbound,Thru,482.3
11:05,Southbound,Thru,447.2
11:10,Southbound,Thru,462.3
11:15,Southbound,Thru,443.7
11:20,Southbound,Thru,500.5
11:25,Southbound,Thru,411.8
11:30,Southbound,Thru,470.3
11:35,Southbound,Thru,523.5
11:40,Southbound,Thru,544.8
11:45,Southbound,Thru,
11:50,Southbound,Thru,523.5
11:55,Southbound,Thru,504.9
12:00,Southbound,Thru,486.3
12:05,Southbound,Thru,583.9
12:10,Southbound,Thru,547.5
12:15,Southbound,Thru,523.5
12:20,Southbound,Thru,470.3
12:25,Southbound,Thru,546.2
12:30,Southbound,Thru,340.5
12:35,Southbound,Thru,350.6
12:40,Southbound,Thru,449.0
12:45,Southbound,Thru,667.2
12:50,Southbound,Thru,672.6
12:55,Southbound,Thru,627.3
13:00,Southbound,Thru,630.0
13:05,Southbound,Thru,592.7
13:10,Southbound,Thru,507.6
13:15,Southbound,Thru,395.8
13:20,Southbound,Thru,508.9
13:25,Southbound,Thru,568.8
13:30,Southbound,Thru,592.7
13:35,Southbound,Thru,663.2
13:40,Southbound,Thru,597.0
13:45,Southbound,Thru,624.7
13:50,Southbound,Thru,624.7
13:55,Southbound,Thru,459.7
14:00,Southbound,Thru,516.9
14:05,Southbound,Thru,588.7
14:10,Southbound,Thru,664.6
14:15,Southbound,Thru,770.5
14:20,Southbound,Thru,636.6
14:25,Southbound,Thru,486.3
14:30,Southbound,Thru,419.8
14:35,Southbound,Thru,421.1
14:40,Southbound,Thru,483.6
14:45,Southbound,Thru,671.2
14:50,Southbound,Thru,624.7
14:55,Southbound,Thru,614.0
15:00,Southbound,Thru,665.9
15:05,Southbound,Thru,588.7
15:10,Southbound,Thru,753.7
15:15,Southbound,Thru,1148.9
15:20,Southbound,Thru,1079.7
15:25,Southbound,Thru,1304.8
15:30,Southbound,Thru,1321.9
15:35,Southbound,Thru,1293.9
15:40,Southbound,Thru,916.0
15:45,Southbound,Thru,624.7
15:50,Southbound,Thru,671.2
15:55,Southbound,Thru,675.2
16:00,Southbound,Thru,978.0
16:05,Southbound,Thru,1349.8
16:10,Southbound,Thru,707.1
16:15,Southbound,Thru,627.3
16:20,Southbound,Thru,759.0
16:25,Southbound,Thru,638.0
16:30,Southbound,Thru,705.8
16:35,Southbound,Thru,908.5
16:40,Southbound,Thru,821.6
16:45,Southbound,Thru,562.6
16:50,Southbound,Thru,679.7
16:55,Southbound,Thru,862.8
17:00,Southbound,Thru,1183.5
17:05,Southbound,Thru,890.8
17:10,Southbound,Thru,828.2
17:15,Southbound,Thru,555.5
17:20,Southbound,Thru,741.7
17:25,Southbound,Thru,784.3
17:30,Southbound,Thru,743.1
17:35,Southbound,Thru,672.6
17:40,Southbound,Thru,323.1
17:45,Southbound,Thru,749.7
17:50,Southbound,Thru,785.7
17:55,Southbound,Thru,626.4
18:00,Southbound,Thru,618.0
18:05,Southbound,Thru,574.1
18:10,Southbound,Thru,419.8
18:15,Southbound,Thru,644.9
18:20,Southbound,Thru,632.6
18:25,Southbound,Thru,530.6
18:30,Southbound,Thru,791.0
18:35,Southbound,Thru,1071.7
18:40,Southbound,Thru,1059.7
18:45,Southbound,Thru,845.5
18:50,Southbound,Thru,623.6
18:55,Southbound,Thru,594.1
19:00,Southbound,Thru,612.7
19:05,Southbound,Thru,560.8
19:10,Southbound,Thru,527.5
19:15,Southbound,Thru,496.9
19:20,Southbound,Thru,547.5
19:25,Southbound,Thru,556.5
19:30,Southbound,Thru,481.0
19:35,Southbound,Thru,554.1
19:40,Southbound,Thru,603.4
19:45,Southbound,Thru,610.0
19:50,Southbound,Thru,619.3
19:55,Southbound,Thru,507.6
20:00,Southbound,Thru,551.5
20:05,Southbound,Thru,566.1
20:10,Southbound,Thru,482.3
20:15,Southbound,Thru,542.2
20:20,Southbound,Thru,542.2
20:25,Southbound,Thru,419.8
20:30,Southbound,Thru,494.8
20:35,Southbound,Thru,555.5
20:40,Southbound,Thru,470.3
20:45,Southbound,Thru,504.9
20:50,Southbound,Thru,489.8
20:55,Southbound,Thru,410.4
21:00,Southbound,Thru,379.8
21:05,Southbound,Thru,421.1
21:10,Southbound,Thru,349.7
21:15,Southbound,Thru,353.2
21:20,Southbound,Thru,477.0
21:25,Southbound,Thru,467.7
21:30,Southbound,Thru,170.5
21:35,Southbound,Thru,387.8
21:40,Southbound,Thru,435.2
21:45,Southbound,Thru,343.9
21:50,Southbound,Thru,341.2
21:55,Southbound,Thru,369.2
22:00,Southbound,Thru,293.3
22:05,Southbound,Thru,361.2
22:10,Southbound,Thru,358.5
22:15,Southbound,Thru,278.7
22:20,Southbound,Thru,240.1
22:25,Southbound,Thru,294.7
22:30,Southbound,Thru,459.7
22:35,Southbound,Thru,398.5
22:40,Southbound,Thru,273.4
22:45,Southbound,Thru,274.7
22:50,Southbound,Thru,372.4
22:55,Southbound,Thru,435.7
23:00,Southbound,Thru,337.3
23:05,Southbound,Thru,350.6
23:10,Southbound,Thru,318.6
23:15,Southbound,Thru,216.2
23:20,Southbound,Thru,254.8
23:25,Southbound,Thru,312.8
23:30,Southbound,Thru,276.1
23:35,Southbound,Thru,320.0
23:40,Southbound,Thru,284.0
23:45,Southbound,Thru,216.2
23:50,Southbound,Thru,257.4
23:55,Southbound,Thru,268.1
