time_15min,direction,sensor,vph_raw
00:00,Northbound,advance-260ft,13.7
00:15,Northbound,advance-260ft,13.7
00:30,Northbound,advance-260ft,12.1
00:45,Northbound,advance-260ft,8.1
01:00,Northbound,advance-260ft,4.9
01:15,Northbound,advance-260ft,5.2
01:30,Northbound,advance-260ft,6.1
01:45,Northbound,advance-260ft,7.3
02:00,Northbound,advance-260ft,11.3
02:15,Northbound,advance-260ft,11.1
02:30,Northbound,advance-260ft,
02:45,Northbound,advance-260ft,5.5
03:00,Northbound,advance-260ft,10.1
03:15,Northbound,advance-260ft,15.5
03:30,Northbound,advance-260ft,14.6
03:45,Northbound,advance-260ft,11.3
04:00,Northbound,advance-260ft,
04:15,Northbound,advance-260ft,9.9
04:30,Northbound,advance-260ft,12.2
04:45,Northbound,advance-260ft,15.3
05:00,Northbound,advance-260ft,24.4
05:15,Northbound,advance-260ft,16.9
05:30,Northbound,advance-260ft,16.6
05:45,Northbound,advance-260ft,18.1
06:00,Northbound,advance-260ft,26.2
06:15,Northbound,advance-260ft,29.6
06:30,Northbound,advance-260ft,30.9
06:45,Northbound,advance-260ft,35.7
07:00,Northbound,advance-260ft,27.2
07:15,Northbound,advance-260ft,15.6
07:30,Northbound,advance-260ft,16.0
07:45,Northbound,advance-260ft,15.9
08:00,Northbound,advance-260ft,10.1
08:15,Northbound,advance-260ft,18.7
08:30,Northbound,advance-260ft,24.0
08:45,Northbound,advance-260ft,24.6
09:00,Northbound,advance-260ft,25.6
09:15,Northbound,advance-260ft,30.3
09:30,Northbound,advance-260ft,32.1
09:45,Northbound,advance-260ft,19.9
10:00,Northbound,advance-260ft,33.3
10:15,Northbound,advance-260ft,47.4
10:30,Northbound,advance-260ft,44.1
10:45,Northbound,advance-260ft,39.4
11:00,Northbound,advance-260ft,33.9
11:15,Northbound,advance-260ft,50.1
11:30,Northbound,advance-260ft,64.1
11:45,Northbound,advance-260ft,66.2
12:00,Northbound,advance-260ft,82.4
12:15,Northbound,advance-260ft,65.4
12:30,Northbound,advance-260ft,49.0
12:45,Northbound,advance-260ft,45.7
13:00,Northbound,advance-260ft,52.0
13:15,Northbound,advance-260ft,86.3
13:30,Northbound,advance-260ft,81.5
13:45,Northbound,advance-260ft,90.0
14:00,Northbound,advance-260ft,105.0
14:15,Northbound,advance-260ft,87.4
14:30,Northbound,advance-260ft,84.1
14:45,Northbound,advance-260ft,77.6
15:00,Northbound,advance-260ft,74.0
15:15,Northbound,advance-260ft,80.2
15:30,Northbound,advance-260ft,75.5
15:45,Northbound,advance-260ft,80.9
16:00,Northbound,advance-260ft,92.2
16:15,Northbound,advance-260ft,94.4
16:30,Northbound,advance-260ft,83.2
