time_15min,direction,sensor,vph_raw
00:00,Eastbound,matrix,
00:15,Eastbound,matrix,
00:30,Eastbound,matrix,
00:45,Eastbound,matrix,
01:00,Eastbound,matrix,
01:15,Eastbound,matrix,
01:30,Eastbound,matrix,
01:45,Eastbound,matrix,
02:00,Eastbound,matrix,
02:15,Eastbound,matrix,
02:30,Eastbound,matrix,
02:45,Eastbound,matrix,
03:00,Eastbound,matrix,
03:15,Eastbound,matrix,
03:30,Eastbound,matrix,
03:45,Eastbound,matrix,
04:00,Eastbound,matrix,
04:15,Eastbound,matrix,
04:30,Eastbound,matrix,82.2
04:45,Eastbound,matrix,119.8
05:00,Eastbound,matrix,113.6
05:15,Eastbound,matrix,110.9
05:30,Eastbound,matrix,133.6
05:45,Eastbound,matrix,159.4
06:00,Eastbound,matrix,198.1
06:15,Eastbound,matrix,229.4
06:30,Eastbound,matrix,401.1
06:45,Eastbound,matrix,564.2
07:00,Eastbound,matrix,634.6
07:15,Eastbound,matrix,706.7
07:30,Eastbound,matrix,954.9
07:45,Eastbound,matrix,1082.3
08:00,Eastbound,matrix,1022.4
08:15,Eastbound,matrix,1007.0
08:30,Eastbound,matrix,964.1
08:45,Eastbound,matrix,996.6
09:00,Eastbound,matrix,986.6
09:15,Eastbound,matrix,963.7
09:30,Eastbound,matrix,988.2
09:45,Eastbound,matrix,899.5
10:00,Eastbound,matrix,1223.4
10:15,Eastbound,matrix,1570.9
10:30,Eastbound,matrix,1581.4
10:45,Eastbound,matrix,1444.6
11:00,Eastbound,matrix,1562.2
11:15,Eastbound,matrix,1954.9
11:30,Eastbound,matrix,1758.3
11:45,Eastbound,matrix,1421.8
12:00,Eastbound,matrix,1472.9
12:15,Eastbound,matrix,1555.1
12:30,Eastbound,matrix,1297.9
12:45,Eastbound,matrix,1552.1
13:00,Eastbound,matrix,1550.6
13:15,Eastbound,matrix,1369.2
13:30,Eastbound,matrix,1375.2
13:45,Eastbound,matrix,1568.4
14:00,Eastbound,matrix,1747.5
14:15,Eastbound,matrix,1707.5
14:30,Eastbound,matrix,1560.8
14:45,Eastbound,matrix,1795.4
15:00,Eastbound,matrix,1802.7
15:15,Eastbound,matrix,1980.2
15:30,Eastbound,matrix,1921.8
15:45,Eastbound,matrix,1987.7
16:00,Eastbound,matrix,2106.5
16:15,Eastbound,matrix,1833.9
16:30,Eastbound,matrix,1970.3
16:45,Eastbound,matrix,2291.5
17:00,Eastbound,matrix,2048.6
17:15,Eastbound,matrix,1440.1
17:30,Eastbound,matrix,1196.5
17:45,Eastbound,matrix,1223.6
18:00,Eastbound,matrix,1173.6
18:15,Eastbound,matrix,1159.4
18:30,Eastbound,matrix,1206.8
18:45,Eastbound,matrix,1184.4
19:00,Eastbound,matrix,1055.3
19:15,Eastbound,matrix,889.1
19:30,Eastbound,matrix,803.3
19:45,Eastbound,matrix,805.8
20:00,Eastbound,matrix,805.4
20:15,Eastbound,matrix,765.8
20:30,Eastbound,matrix,631.8
20:45,Eastbound,matrix,502.2
21:00,Eastbound,matrix,489.3
21:15,Eastbound,matrix,474.2
21:30,Eastbound,matrix,476.0
21:45,Eastbound,matrix,476.4
22:00,Eastbound,matrix,456.0
22:15,Eastbound,matrix,435.1
22:30,Eastbound,matrix,412.6
22:45,Eastbound,matrix,377.2
23:00,Eastbound,matrix,351.8
23:15,Eastbound,matrix,308.1
23:30,Eastbound,matrix,311.0
23:45,Eastbound,matrix,
00:00,Westbound,matrix,
00:15,Westbound,matrix,
00:30,Westbound,matrix,
00:45,Westbound,matrix,
01:00,Westbound,matrix,
01:15,Westbound,matrix,
01:30,Westbound,matrix,
01:45,Westbound,matrix,
02:00,Westbound,matrix,
02:15,Westbound,matrix,
02:30,Westbound,matrix,
02:45,Westbound,matrix,
03:00,Westbound,matrix,
03:15,Westbound,matrix,
03:30,Westbound,matrix,
03:45,Westbound,matrix,
04:00,Westbound,matrix,28.5
04:15,Westbound,matrix,41.1
04:30,Westbound,matrix,41.1
04:45,Westbound,matrix,60.7
05:00,Westbound,matrix,71.5
05:15,Westbound,matrix,79.4
05:30,Westbound,matrix,100.3
05:45,Westbound,matrix,131.1
06:00,Westbound,matrix,165.7
06:15,Westbound,matrix,179.4
06:30,Westbound,matrix,218.1
06:45,Westbound,matrix,295.6
07:00,Westbound,matrix,424.7
07:15,Westbound,matrix,517.2
07:30,Westbound,matrix,597.2
07:45,Westbound,matrix,569.5
08:00,Westbound,matrix,614.2
08:15,Westbound,matrix,777.1
08:30,Westbound,matrix,697.5
08:45,Westbound,matrix,633.0
09:00,Westbound,matrix,628.8
09:15,Westbound,matrix,544.7
09:30,Westbound,matrix,545.1
09:45,Westbound,matrix,512.6
10:00,Westbound,matrix,672.1
10:15,Westbound,matrix,697.1
