time_15min,direction,sensor,vph_raw
00:00,Eastbound,matrix,240.0
00:15,Eastbound,matrix,193.4
00:30,Eastbound,matrix,180.1
00:45,Eastbound,matrix,173.4
01:00,Eastbound,matrix,140.2
01:15,Eastbound,matrix,137.3
01:30,Eastbound,matrix,117.3
01:45,Eastbound,matrix,104.2
02:00,Eastbound,matrix,107.3
02:15,Eastbound,matrix,114.4
02:30,Eastbound,matrix,
02:45,Eastbound,matrix,
03:00,Eastbound,matrix,57.0
03:15,Eastbound,matrix,54.9
03:30,Eastbound,matrix,57.3
03:45,Eastbound,matrix,55.2
04:00,Eastbound,matrix,50.2
04:15,Eastbound,matrix,59.0
04:30,Eastbound,matrix,72.5
04:45,Eastbound,matrix,97.5
05:00,Eastbound,matrix,112.1
05:15,Eastbound,matrix,107.3
05:30,Eastbound,matrix,112.5
05:45,Eastbound,matrix,139.9
06:00,Eastbound,matrix,210.1
06:15,Eastbound,matrix,280.8
06:30,Eastbound,matrix,379.8
06:45,Eastbound,matrix,505.0
07:00,Eastbound,matrix,566.7
07:15,Eastbound,matrix,627.1
07:30,Eastbound,matrix,870.6
07:45,Eastbound,matrix,1003.6
08:00,Eastbound,matrix,894.6
08:15,Eastbound,matrix,792.3
08:30,Eastbound,matrix,736.9
08:45,Eastbound,matrix,772.7
09:00,Eastbound,matrix,756.1
09:15,Eastbound,matrix,718.3
09:30,Eastbound,matrix,821.6
09:45,Eastbound,matrix,825.6
10:00,Eastbound,matrix,862.8
10:15,Eastbound,matrix,823.7
10:30,Eastbound,matrix,808.6
10:45,Eastbound,matrix,846.8
11:00,Eastbound,matrix,786.0
11:15,Eastbound,matrix,840.9
11:30,Eastbound,matrix,948.7
11:45,Eastbound,matrix,940.1
12:00,Eastbound,matrix,918.2
12:15,Eastbound,matrix,915.4
12:30,Eastbound,matrix,963.2
12:45,Eastbound,matrix,1023.0
13:00,Eastbound,matrix,1001.3
13:15,Eastbound,matrix,912.1
13:30,Eastbound,matrix,857.8
13:45,Eastbound,matrix,828.5
14:00,Eastbound,matrix,905.6
14:15,Eastbound,matrix,978.7
