time_15min,direction,sensor,vph_raw
00:00,Eastbound,matrix,496.2
00:15,Eastbound,matrix,435.1
00:30,Eastbound,matrix,387.9
00:45,Eastbound,matrix,387.6
01:00,Eastbound,matrix,395.8
01:15,Eastbound,matrix,381.9
01:30,Eastbound,matrix,330.8
01:45,Eastbound,matrix,330.4
02:00,Eastbound,matrix,288.2
02:15,Eastbound,matrix,273.6
02:30,Eastbound,matrix,298.1
02:45,Eastbound,matrix,255.9
03:00,Eastbound,matrix,142.5
03:15,Eastbound,matrix,61.5
03:30,Eastbound,matrix,
03:45,Eastbound,matrix,
04:00,Eastbound,matrix,
04:15,Eastbound,matrix,
04:30,Eastbound,matrix,
04:45,Eastbound,matrix,
05:00,Eastbound,matrix,
05:15,Eastbound,matrix,
05:30,Eastbound,matrix,
05:45,Eastbound,matrix,
06:00,Eastbound,matrix,
06:15,Eastbound,matrix,
06:30,Eastbound,matrix,
06:45,Eastbound,matrix,
07:00,Eastbound,matrix,
07:15,Eastbound,matrix,
07:30,Eastbound,matrix,
07:45,Eastbound,matrix,
08:00,Eastbound,matrix,
08:15,Eastbound,matrix,
08:30,Eastbound,matrix,
08:45,Eastbound,matrix,
09:00,Eastbound,matrix,
09:15,Eastbound,matrix,
09:30,Eastbound,matrix,
09:45,Eastbound,matrix,
10:00,Eastbound,matrix,
10:15,Eastbound,matrix,
10:30,Eastbound,matrix,
10:45,Eastbound,matrix,785.1
11:00,Eastbound,matrix,1008.7
11:15,Eastbound,matrix,1184.2
11:30,Eastbound,matrix,1336.5
11:45,Eastbound,matrix,1449.4
12:00,Eastbound,matrix,1409.8
12:15,Eastbound,matrix,1392.6
12:30,Eastbound,matrix,1363.6
12:45,Eastbound,matrix,1597.5
13:00,Eastbound,matrix,1471.6
13:15,Eastbound,matrix,1026.9
13:30,Eastbound,matrix,1029.2
13:45,Eastbound,matrix,943.2
14:00,Eastbound,matrix,934.4
14:15,Eastbound,matrix,1004.4
14:30,Eastbound,matrix,936.0
14:45,Eastbound,matrix,876.3
15:00,Eastbound,matrix,895.3
15:15,Eastbound,matrix,904.6
15:30,Eastbound,matrix,1027.5
15:45,Eastbound,matrix,1162.3
16:00,Eastbound,matrix,1057.6
16:15,Eastbound,matrix,919.9
16:30,Eastbound,matrix,965.7
16:45,Eastbound,matrix,971.0
17:00,Eastbound,matrix,1017.5
