time_15min,direction,sensor,vph_raw
00:00,Northbound,matrix,949.6
00:15,Northbound,matrix,941.5
00:30,Northbound,matrix,952.9
00:45,Northbound,matrix,928.2
01:00,Northbound,matrix,863.6
01:15,Northbound,matrix,747.7
01:30,Northbound,matrix,662.2
01:45,Northbound,matrix,602.0
02:00,Northbound,matrix,607.1
02:15,Northbound,matrix,654.6
02:30,Northbound,matrix,623.1
02:45,Northbound,matrix,540.1
03:00,Northbound,matrix,538.7
03:15,Northbound,matrix,550.1
03:30,Northbound,matrix,460.0
03:45,Northbound,matrix,
04:00,Northbound,matrix,324.3
04:15,Northbound,matrix,326.5
04:30,Northbound,matrix,285.4
04:45,Northbound,matrix,
05:00,Northbound,matrix,
05:15,Northbound,matrix,175.3
05:30,Northbound,matrix,183.4
05:45,Northbound,matrix,1987.4
06:00,Northbound,matrix,682.4
06:15,Northbound,matrix,
06:30,Northbound,matrix,
06:45,Northbound,matrix,352.8
07:00,Northbound,matrix,362.9
07:15,Northbound,matrix,394.3
07:30,Northbound,matrix,438.3
07:45,Northbound,matrix,529.2
08:00,Northbound,matrix,535.5
08:15,Northbound,matrix,620.4
08:30,Northbound,matrix,652.7
08:45,Northbound,matrix,690.7
09:00,Northbound,matrix,818.9
09:15,Northbound,matrix,914.9
09:30,Northbound,matrix,970.0
09:45,Northbound,matrix,1058.8
10:00,Northbound,matrix,1159.4
10:15,Northbound,matrix,1213.2
10:30,Northbound,matrix,1346.2
10:45,Northbound,matrix,
11:00,Northbound,matrix,1678.7
11:15,Northbound,matrix,1859.2
11:30,Northbound,matrix,
11:45,Northbound,matrix,2076.1
12:00,Northbound,matrix,2229.7
12:15,Northbound,matrix,2156.1
12:30,Northbound,matrix,2072.3
12:45,Northbound,matrix,1859.2
13:00,Northbound,matrix,
13:15,Northbound,matrix,3331.7
13:30,Northbound,matrix,2386.4
13:45,Northbound,matrix,1856.0
14:00,Northbound,matrix,
14:15,Northbound,matrix,2885.2
14:30,Northbound,matrix,2866.2
14:45,Northbound,matrix,4015.7
15:00,Northbound,matrix,3869.0
15:15,Northbound,matrix,2925.6
15:30,Northbound,matrix,1962.7
15:45,Northbound,matrix,1936.3
16:00,Northbound,matrix,1869.6
16:15,Northbound,matrix,1882.9
16:30,Northbound,matrix,1873.4
16:45,Northbound,matrix,1824.4
17:00,Northbound,matrix,1793.6
17:15,Northbound,matrix,1703.4
17:30,Northbound,matrix,1666.8
17:45,Northbound,matrix,1612.2
18:00,Northbound,matrix,1597.9
18:15,Northbound,matrix,1558.0
18:30,Northbound,matrix,1463.4
18:45,Northbound,matrix,1413.6
19:00,Northbound,matrix,1377.5
19:15,Northbound,matrix,1290.1
19:30,Northbound,matrix,1358.1
19:45,Northbound,matrix,1384.2
20:00,Northbound,matrix,1279.7
20:15,Northbound,matrix,1172.0
20:30,Northbound,matrix,1119.1
20:45,Northbound,matrix,1030.8
21:00,Northbound,matrix,1032.7
21:15,Northbound,matrix,
21:30,Northbound,matrix,835.6
21:45,Northbound,matrix,
22:00,Northbound,matrix,
22:15,Northbound,matrix,
22:30,Northbound,matrix,
22:45,Northbound,matrix,
23:00,Northbound,matrix,
23:15,Northbound,matrix,
23:30,Northbound,matrix,
23:45,Northbound,matrix,
00:00,Southbound,matrix,1195.4
00:15,Southbound,matrix,1065.9
00:30,Southbound,matrix,1064.0
00:45,Southbound,matrix,1111.9
01:00,Southbound,matrix,1012.7
01:15,Southbound,matrix,843.6
01:30,Southbound,matrix,742.0
01:45,Southbound,matrix,588.3
02:00,Southbound,matrix,527.3
02:15,Southbound,matrix,543.4
02:30,Southbound,matrix,512.3
02:45,Southbound,matrix,473.1
03:00,Southbound,matrix,436.1
03:15,Southbound,matrix,384.8
03:30,Southbound,matrix,354.0
03:45,Southbound,matrix,292.6
04:00,Southbound,matrix,245.1
04:15,Southbound,matrix,227.3
04:30,Southbound,matrix,217.6
04:45,Southbound,matrix,248.0
05:00,Southbound,matrix,228.0
05:15,Southbound,matrix,230.5
05:30,Southbound,matrix,273.6
05:45,Southbound,matrix,273.6
06:00,Southbound,matrix,304.4
06:15,Southbound,matrix,419.9
06:30,Southbound,matrix,466.5
06:45,Southbound,matrix,474.1
07:00,Southbound,matrix,533.4
07:15,Southbound,matrix,528.2
07:30,Southbound,matrix,591.9
07:45,Southbound,matrix,775.1
08:00,Southbound,matrix,829.4
08:15,Southbound,matrix,930.1
08:30,Southbound,matrix,1036.5
08:45,Southbound,matrix,1082.3
09:00,Southbound,matrix,1099.2
09:15,Southbound,matrix,1123.9
09:30,Southbound,matrix,1439.3
09:45,Southbound,matrix,1670.3
10:00,Southbound,matrix,1672.0
10:15,Southbound,matrix,1680.6
10:30,Southbound,matrix,1736.8
10:45,Southbound,matrix,1835.4
11:00,Southbound,matrix,1756.6
11:15,Southbound,matrix,1728.1
11:30,Southbound,matrix,1746.3
11:45,Southbound,matrix,1587.5
12:00,Southbound,matrix,1537.1
12:15,Southbound,matrix,1629.1
12:30,Southbound,matrix,1756.6
12:45,Southbound,matrix,1580.8
13:00,Southbound,matrix,1882.9
13:15,Southbound,matrix,2164.3
13:30,Southbound,matrix,2004.5
13:45,Southbound,matrix,2008.3
14:00,Southbound,matrix,2062.9
14:15,Southbound,matrix,2505.2
14:30,Southbound,matrix,2628.7
14:45,Southbound,matrix,2151.3
15:00,Southbound,matrix,2696.4
15:15,Southbound,matrix,2929.8
15:30,Southbound,matrix,2339.9
15:45,Southbound,matrix,2073.5
16:00,Southbound,matrix,1988.4
16:15,Southbound,matrix,2138.5
16:30,Southbound,matrix,2081.5
16:45,Southbound,matrix,1985.9
17:00,Southbound,matrix,1920.9
17:15,Southbound,matrix,1811.7
17:30,Southbound,matrix,1763.2
17:45,Southbound,matrix,1708.3
18:00,Southbound,matrix,1915.2
18:15,Southbound,matrix,1978.9
18:30,Southbound,matrix,1763.1
18:45,Southbound,matrix,1825.9
19:00,Southbound,matrix,1773.7
19:15,Southbound,matrix,1516.2
19:30,Southbound,matrix,1361.6
19:45,Southbound,matrix,1284.4
20:00,Southbound,matrix,1239.8
20:15,Southbound,matrix,1238.5
20:30,Southbound,matrix,1295.8
20:45,Southbound,matrix,1298.7
21:00,Southbound,matrix,1159.0
21:15,Southbound,matrix,1022.1
