time_15min,direction,sensor,vph_raw
00:00,Northbound,advance-260ft,95.7
00:15,Northbound,advance-260ft,85.9
00:30,Northbound,advance-260ft,86.3
00:45,Northbound,advance-260ft,75.2
01:00,Northbound,advance-260ft,71.0
01:15,Northbound,advance-260ft,75.5
01:30,Northbound,advance-260ft,72.2
01:45,Northbound,advance-260ft,63.6
02:00,Northbound,advance-260ft,62.1
02:15,Northbound,advance-260ft,77.0
02:30,Northbound,advance-260ft,85.9
02:45,Northbound,advance-260ft,49.8
03:00,Northbound,advance-260ft,18.4
03:15,Northbound,advance-260ft,9.5
03:30,Northbound,advance-260ft,
03:45,Northbound,advance-260ft,
04:00,Northbound,advance-260ft,
04:15,Northbound,advance-260ft,
04:30,Northbound,advance-260ft,
04:45,Northbound,advance-260ft,
05:00,Northbound,advance-260ft,
05:15,Northbound,advance-260ft,
05:30,Northbound,advance-260ft,
05:45,Northbound,advance-260ft,
06:00,Northbound,advance-260ft,
06:15,Northbound,advance-260ft,
06:30,Northbound,advance-260ft,
06:45,Northbound,advance-260ft,
07:00,Northbound,advance-260ft,
07:15,Northbound,advance-260ft,
07:30,Northbound,advance-260ft,
07:45,Northbound,advance-260ft,
08:00,Northbound,advance-260ft,
08:15,Northbound,advance-260ft,
08:30,Northbound,advance-260ft,
08:45,Northbound,advance-260ft,
09:00,Northbound,advance-260ft,
09:15,Northbound,advance-260ft,
09:30,Northbound,advance-260ft,
09:45,Northbound,advance-260ft,
10:00,Northbound,advance-260ft,
10:15,Northbound,advance-260ft,
10:30,Northbound,advance-260ft,
10:45,Northbound,advance-260ft,70.9
11:00,Northbound,advance-260ft,126.9
11:15,Northbound,advance-260ft,138.1
11:30,Northbound,advance-260ft,115.0
11:45,Northbound,advance-260ft,104.7
12:00,Northbound,advance-260ft,122.4
12:15,Northbound,advance-260ft,152.4
12:30,Northbound,advance-260ft,129.0
12:45,Northbound,advance-260ft,104.6
13:00,Northbound,advance-260ft,86.3
13:15,Northbound,advance-260ft,66.1
13:30,Northbound,advance-260ft,82.5
13:45,Northbound,advance-260ft,96.5
14:00,Northbound,advance-260ft,95.4
14:15,Northbound,advance-260ft,65.5
14:30,Northbound,advance-260ft,57.6
14:45,Northbound,advance-260ft,80.9
15:00,Northbound,advance-260ft,84.0
15:15,Northbound,advance-260ft,74.6
15:30,Northbound,advance-260ft,111.8
15:45,Northbound,advance-260ft,90.4
16:00,Northbound,advance-260ft,57.8
16:15,Northbound,advance-260ft,71.0
16:30,Northbound,advance-260ft,103.9
16:45,Northbound,advance-260ft,104.3
17:00,Northbound,advance-260ft,72.1
17:15,Northbound,advance-260ft,88.8
17:30,Northbound,advance-260ft,106.8
17:45,Northbound,advance-260ft,153.8
18:00,Northbound,advance-260ft,149.1
18:15,Northbound,advance-260ft,84.4
18:30,Northbound,advance-260ft,56.4
18:45,Northbound,advance-260ft,66.0
19:00,Northbound,advance-260ft,80.2
19:15,Northbound,advance-260ft,67.1
19:30,Northbound,advance-260ft,76.0
19:45,Northbound,advance-260ft,89.8
20:00,Northbound,advance-260ft,81.8
20:15,Northbound,advance-260ft,88.9
20:30,Northbound,advance-260ft,90.0
20:45,Northbound,advance-260ft,96.3
21:00,Northbound,advance-260ft,103.9
21:15,Northbound,advance-260ft,106.7
21:30,Northbound,advance-260ft,122.7
21:45,Northbound,advance-260ft,114.5
22:00,Northbound,advance-260ft,112.8
22:15,Northbound,advance-260ft,126.3
22:30,Northbound,advance-260ft,128.2
22:45,Northbound,advance-260ft,143.0
23:00,Northbound,advance-260ft,155.7
23:15,Northbound,advance-260ft,121.4
23:30,Northbound,advance-260ft,100.6
23:45,Northbound,advance-260ft,
00:00,Southbound,advance-260ft,258.9
00:15,Southbound,advance-260ft,209.0
00:30,Southbound,advance-260ft,175.4
00:45,Southbound,advance-260ft,185.1
01:00,Southbound,advance-260ft,152.1
01:15,Southbound,advance-260ft,145.3
01:30,Southbound,advance-260ft,108.2
01:45,Southbound,advance-260ft,92.8
02:00,Southbound,advance-260ft,107.6
02:15,Southbound,advance-260ft,88.0
02:30,Southbound,advance-260ft,62.7
02:45,Southbound,advance-260ft,79.1
03:00,Southbound,advance-260ft,66.5
03:15,Southbound,advance-260ft,22.2
03:30,Southbound,advance-260ft,
03:45,Southbound,advance-260ft,
04:00,Southbound,advance-260ft,
04:15,Southbound,advance-260ft,
04:30,Southbound,advance-260ft,
04:45,Southbound,advance-260ft,
05:00,Southbound,advance-260ft,
05:15,Southbound,advance-260ft,
05:30,Southbound,advance-260ft,
05:45,Southbound,advance-260ft,
06:00,Southbound,advance-260ft,
06:15,Southbound,advance-260ft,
06:30,Southbound,advance-260ft,
06:45,Southbound,advance-260ft,
07:00,Southbound,advance-260ft,
07:15,Southbound,advance-260ft,
07:30,Southbound,advance-260ft,
07:45,Southbound,advance-260ft,
08:00,Southbound,advance-260ft,
08:15,Southbound,advance-260ft,
08:30,Southbound,advance-260ft,
08:45,Southbound,advance-260ft,
09:00,Southbound,advance-260ft,
09:15,Southbound,advance-260ft,
09:30,Southbound,advance-260ft,
09:45,Southbound,advance-260ft,
10:00,Southbound,advance-260ft,
10:15,Southbound,advance-260ft,
10:30,Southbound,advance-260ft,
10:45,Southbound,advance-260ft,361.2
11:00,Southbound,advance-260ft,511.8
11:15,Southbound,advance-260ft,506.0
11:30,Southbound,advance-260ft,475.3
11:45,Southbound,advance-260ft,536.8
12:00,Southbound,advance-260ft,556.4
12:15,Southbound,advance-260ft,536.6
12:30,Southbound,advance-260ft,585.9
12:45,Southbound,advance-260ft,659.4
13:00,Southbound,advance-260ft,557.0
13:15,Southbound,advance-260ft,397.2
13:30,Southbound,advance-260ft,404.3
13:45,Southbound,advance-260ft,395.1
14:00,Southbound,advance-260ft,419.6
14:15,Southbound,advance-260ft,416.7
14:30,Southbound,advance-260ft,424.6
14:45,Southbound,advance-260ft,440.6
15:00,Southbound,advance-260ft,409.9
15:15,Southbound,advance-260ft,371.8
15:30,Southbound,advance-260ft,366.0
15:45,Southbound,advance-260ft,376.1
16:00,Southbound,advance-260ft,409.1
16:15,Southbound,advance-260ft,383.7
16:30,Southbound,advance-260ft,333.6
16:45,Southbound,advance-260ft,330.5
17:00,Southbound,advance-260ft,393.0
17:15,Southbound,advance-260ft,468.3
