time_15min,direction,sensor,vph_raw
00:00,Eastbound,advance-stopbar,69.8
00:15,Eastbound,advance-stopbar,77.2
00:30,Eastbound,advance-stopbar,55.5
00:45,Eastbound,advance-stopbar,39.5
01:00,Eastbound,advance-stopbar,44.5
01:15,Eastbound,advance-stopbar,39.2
01:30,Eastbound,advance-stopbar,29.3
01:45,Eastbound,advance-stopbar,21.0
02:00,Eastbound,advance-stopbar,20.1
02:15,Eastbound,advance-stopbar,35.6
02:30,Eastbound,advance-stopbar,40.2
02:45,Eastbound,advance-stopbar,27.6
03:00,Eastbound,advance-stopbar,15.4
03:15,Eastbound,advance-stopbar,15.4
03:30,Eastbound,advance-stopbar,13.0
03:45,Eastbound,advance-stopbar,11.5
04:00,Eastbound,advance-stopbar,23.7
04:15,Eastbound,advance-stopbar,16.6
04:30,Eastbound,advance-stopbar,12.8
04:45,Eastbound,advance-stopbar,48.0
05:00,Eastbound,advance-stopbar,61.2
05:15,Eastbound,advance-stopbar,79.9
05:30,Eastbound,advance-stopbar,99.3
05:45,Eastbound,advance-stopbar,127.0
06:00,Eastbound,advance-stopbar,127.8
06:15,Eastbound,advance-stopbar,149.2
06:30,Eastbound,advance-stopbar,202.8
06:45,Eastbound,advance-stopbar,224.5
07:00,Eastbound,advance-stopbar,248.3
07:15,Eastbound,advance-stopbar,268.5
07:30,Eastbound,advance-stopbar,321.8
07:45,Eastbound,advance-stopbar,330.1
08:00,Eastbound,advance-stopbar,315.5
08:15,Eastbound,advance-stopbar,307.8
08:30,Eastbound,advance-stopbar,290.2
08:45,Eastbound,advance-stopbar,314.0
09:00,Eastbound,advance-stopbar,312.6
09:15,Eastbound,advance-stopbar,300.1
09:30,Eastbound,advance-stopbar,340.8
09:45,Eastbound,advance-stopbar,336.7
10:00,Eastbound,advance-stopbar,420.0
10:15,Eastbound,advance-stopbar,405.4
10:30,Eastbound,advance-stopbar,307.0
10:45,Eastbound,advance-stopbar,288.2
11:00,Eastbound,advance-stopbar,275.7
11:15,Eastbound,advance-stopbar,249.5
11:30,Eastbound,advance-stopbar,252.8
11:45,Eastbound,advance-stopbar,321.5
12:00,Eastbound,advance-stopbar,331.3
12:15,Eastbound,advance-stopbar,328.0
12:30,Eastbound,advance-stopbar,311.7
12:45,Eastbound,advance-stopbar,310.5
13:00,Eastbound,advance-stopbar,304.2
13:15,Eastbound,advance-stopbar,269.0
13:30,Eastbound,advance-stopbar,271.5
13:45,Eastbound,advance-stopbar,253.4
14:00,Eastbound,advance-stopbar,240.3
14:15,Eastbound,advance-stopbar,239.1
14:30,Eastbound,advance-stopbar,248.9
14:45,Eastbound,advance-stopbar,282.5
15:00,Eastbound,advance-stopbar,243.8
15:15,Eastbound,advance-stopbar,245.6
15:30,Eastbound,advance-stopbar,216.8
15:45,Eastbound,advance-stopbar,176.1
16:00,Eastbound,advance-stopbar,211.1
16:15,Eastbound,advance-stopbar,204.3
16:30,Eastbound,advance-stopbar,162.0
16:45,Eastbound,advance-stopbar,257.4
17:00,Eastbound,advance-stopbar,266.2
17:15,Eastbound,advance-stopbar,176.9
17:30,Eastbound,advance-stopbar,163.8
17:45,Eastbound,advance-stopbar,222.4
18:00,Eastbound,advance-stopbar,208.4
18:15,Eastbound,advance-stopbar,162.6
18:30,Eastbound,advance-stopbar,172.1
18:45,Eastbound,advance-stopbar,215.0
19:00,Eastbound,advance-stopbar,270.0
19:15,Eastbound,advance-stopbar,273.6
19:30,Eastbound,advance-stopbar,270.0
19:45,Eastbound,advance-stopbar,278.1
20:00,Eastbound,advance-stopbar,298.6
20:15,Eastbound,advance-stopbar,287.6
20:30,Eastbound,advance-stopbar,285.5
20:45,Eastbound,advance-stopbar,252.8
21:00,Eastbound,advance-stopbar,263.2
21:15,Eastbound,advance-stopbar,242.2
21:30,Eastbound,advance-stopbar,195.6
21:45,Eastbound,advance-stopbar,229.6
22:00,Eastbound,advance-stopbar,237.0
22:15,Eastbound,advance-stopbar,213.8
22:30,Eastbound,advance-stopbar,200.1
22:45,Eastbound,advance-stopbar,133.8
23:00,Eastbound,advance-stopbar,
23:15,Eastbound,advance-stopbar,
23:30,Eastbound,advance-stopbar,
23:45,Eastbound,advance-stopbar,
00:00,Westbound,advance-stopbar,182.9
00:15,Westbound,advance-stopbar,156.4
00:30,Westbound,advance-stopbar,115.9
00:45,Westbound,advance-stopbar,99.0
01:00,Westbound,advance-stopbar,181.4
01:15,Westbound,advance-stopbar,164.7
01:30,Westbound,advance-stopbar,72.5
01:45,Westbound,advance-stopbar,104.6
02:00,Westbound,advance-stopbar,130.2
02:15,Westbound,advance-stopbar,98.7
02:30,Westbound,advance-stopbar,64.0
02:45,Westbound,advance-stopbar,51.1
03:00,Westbound,advance-stopbar,68.6
03:15,Westbound,advance-stopbar,114.1
03:30,Westbound,advance-stopbar,78.1
03:45,Westbound,advance-stopbar,31.1
04:00,Westbound,advance-stopbar,41.8
04:15,Westbound,advance-stopbar,40.4
04:30,Westbound,advance-stopbar,39.8
04:45,Westbound,advance-stopbar,63.9
05:00,Westbound,advance-stopbar,141.5
05:15,Westbound,advance-stopbar,142.4
05:30,Westbound,advance-stopbar,183.7
05:45,Westbound,advance-stopbar,209.5
06:00,Westbound,advance-stopbar,176.5
06:15,Westbound,advance-stopbar,225.7
06:30,Westbound,advance-stopbar,362.2
06:45,Westbound,advance-stopbar,462.2
07:00,Westbound,advance-stopbar,555.3
07:15,Westbound,advance-stopbar,859.6
07:30,Westbound,advance-stopbar,978.1
07:45,Westbound,advance-stopbar,963.8
08:00,Westbound,advance-stopbar,948.3
08:15,Westbound,advance-stopbar,829.0
08:30,Westbound,advance-stopbar,900.1
08:45,Westbound,advance-stopbar,1015.2
09:00,Westbound,advance-stopbar,853.1
09:15,Westbound,advance-stopbar,740.7
09:30,Westbound,advance-stopbar,758.2
09:45,Westbound,advance-stopbar,741.0
10:00,Westbound,advance-stopbar,1231.9
10:15,Westbound,advance-stopbar,1187.4
10:30,Westbound,advance-stopbar,690.7
10:45,Westbound,advance-stopbar,857.0
11:00,Westbound,advance-stopbar,861.0
11:15,Westbound,advance-stopbar,747.5
11:30,Westbound,advance-stopbar,758.8
11:45,Westbound,advance-stopbar,815.9
12:00,Westbound,advance-stopbar,854.9
12:15,Westbound,advance-stopbar,804.0
12:30,Westbound,advance-stopbar,846.6
12:45,Westbound,advance-stopbar,1012.6
13:00,Westbound,advance-stopbar,1103.3
13:15,Westbound,advance-stopbar,1138.3
13:30,Westbound,advance-stopbar,1223.8
13:45,Westbound,advance-stopbar,1238.1
14:00,Westbound,advance-stopbar,1208.9
14:15,Westbound,advance-stopbar,1038.1
14:30,Westbound,advance-stopbar,800.4
14:45,Westbound,advance-stopbar,760.3
15:00,Westbound,advance-stopbar,790.9
15:15,Westbound,advance-stopbar,869.5
15:30,Westbound,advance-stopbar,926.9
15:45,Westbound,advance-stopbar,996.5
16:00,Westbound,advance-stopbar,1161.9
16:15,Westbound,advance-stopbar,1369.7
