date,time_15min,direction,sensor,vph_raw
0503,16:00,Northbound,advance-260ft,101.1
0503,16:15,Northbound,advance-260ft,107.6
0503,16:30,Northbound,advance-260ft,104.2
0503,16:45,Northbound,advance-260ft,97.6
0503,17:00,Northbound,advance-260ft,88.1
0503,17:15,Northbound,advance-260ft,103.0
0503,17:30,Northbound,advance-260ft,122.2
0503,17:45,Northbound,advance-260ft,115.7
0503,18:00,Northbound,advance-260ft,129.2
0503,18:15,Northbound,advance-260ft,133.5
0503,18:30,Northbound,advance-260ft,114.0
0503,18:45,Northbound,advance-260ft,109.3
0503,19:00,Northbound,advance-260ft,81.1
0503,19:15,Northbound,advance-260ft,80.7
0503,19:30,Northbound,advance-260ft,116.4
0503,19:45,Northbound,advance-260ft,118.1
0503,20:00,Northbound,advance-260ft,112.0
0503,20:15,Northbound,advance-260ft,124.4
0503,20:30,Northbound,advance-260ft,130.1
0503,20:45,Northbound,advance-260ft,114.0
0503,21:00,Northbound,advance-260ft,113.9
0503,21:15,Northbound,advance-260ft,98.1
0503,21:30,Northbound,advance-260ft,77.9
0503,21:45,Northbound,advance-260ft,49.9
0503,22:00,Northbound,advance-260ft,9.1
0503,22:15,Northbound,advance-260ft,
0503,22:30,Northbound,advance-260ft,
0503,22:45,Northbound,advance-260ft,
0503,23:00,Northbound,advance-260ft,
0503,23:15,Northbound,advance-260ft,
0503,23:30,Northbound,advance-260ft,
0503,23:45,Northbound,advance-260ft,
0503,00:00,Southbound,advance-260ft,361.2
0503,00:15,Southbound,advance-260ft,296.5
0503,00:30,Southbound,advance-260ft,227.9
0503,00:45,Southbound,advance-260ft,263.6
0503,01:00,Southbound,advance-260ft,232.6
0503,01:15,Southbound,advance-260ft,188.5
0503,01:30,Southbound,advance-260ft,170.4
0503,01:45,Southbound,advance-260ft,145.7
0503,02:00,Southbound,advance-260ft,135.8
0503,02:15,Southbound,advance-260ft,147.1
0503,02:30,Southbound,advance-260ft,129.7
0503,02:45,Southbound,advance-260ft,95.8
0503,03:00,Southbound,advance-260ft,75.5
0503,03:15,Southbound,advance-260ft,64.6
0503,03:30,Southbound,advance-260ft,74.8
0503,03:45,Southbound,advance-260ft,79.9
0503,04:00,Southbound,advance-260ft,60.6
0503,04:15,Southbound,advance-260ft,42.0
0503,04:30,Southbound,advance-260ft,47.3
0503,04:45,Southbound,advance-260ft,46.2
0503,05:00,Southbound,advance-260ft,67.0
0503,05:15,Southbound,advance-260ft,71.5
0503,05:30,Southbound,advance-260ft,62.5
0503,05:45,Southbound,advance-260ft,68.2
0503,06:00,Southbound,advance-260ft,84.4
0503,06:15,Southbound,advance-260ft,110.3
0503,06:30,Southbound,advance-260ft,107.6
0503,06:45,Southbound,advance-260ft,102.2
0503,07:00,Southbound,advance-260ft,138.0
0503,07:15,Southbound,advance-260ft,160.5
0503,07:30,Southbound,advance-260ft,176.2
0503,07:45,Southbound,advance-260ft,170.6
0503,08:00,Southbound,advance-260ft,180.4
0503,08:15,Southbound,advance-260ft,255.9
0503,08:30,Southbound,advance-260ft,311.5
0503,08:45,Southbound,advance-260ft,277.3
0503,09:00,Southbound,advance-260ft,230.5
0503,09:15,Southbound,advance-260ft,263.7
0503,09:30,Southbound,advance-260ft,282.7
0503,09:45,Southbound,advance-260ft,261.0
0503,10:00,Southbound,advance-260ft,255.6
0503,10:15,Southbound,advance-260ft,270.3
0503,10:30,Southbound,advance-260ft,271.8
0503,10:45,Southbound,advance-260ft,253.2
0503,11:00,Southbound,advance-260ft,251.0
0503,11:15,Southbound,advance-260ft,240.6
0503,11:30,Southbound,advance-260ft,231.7
0503,11:45,Southbound,advance-260ft,300.5
0503,12:00,Southbound,advance-260ft,315.8
0503,12:15,Southbound,advance-260ft,303.8
0503,12:30,Southbound,advance-260ft,326.4
0503,12:45,Southbound,advance-260ft,285.0
0503,13:00,Southbound,advance-260ft,387.7
0503,13:15,Southbound,advance-260ft,481.6
0503,13:30,Southbound,advance-260ft,425.7
0503,13:45,Southbound,advance-260ft,392.2
0503,14:00,Southbound,advance-260ft,357.6
0503,14:15,Southbound,advance-260ft,391.3
0503,14:30,Southbound,advance-260ft,363.2
0503,14:45,Southbound,advance-260ft,319.7
0503,15:00,Southbound,advance-260ft,474.6
0503,15:15,Southbound,advance-260ft,436.5
0503,15:30,Southbound,advance-260ft,350.3
0503,15:45,Southbound,advance-260ft,357.1
0503,16:00,Southbound,advance-260ft,354.5
0503,16:15,Southbound,advance-260ft,295.2
0503,16:30,Southbound,advance-260ft,231.4
0503,16:45,Southbound,advance-260ft,279.4
0503,17:00,Southbound,advance-260ft,301.8
0503,17:15,Southbound,advance-260ft,276.0
0503,17:30,Southbound,advance-260ft,274.3
0503,17:45,Southbound,advance-260ft,323.8
0503,18:00,Southbound,advance-260ft,331.4
0503,18:15,Southbound,advance-260ft,321.0
0503,18:30,Southbound,advance-260ft,310.2
0503,18:45,Southbound,advance-260ft,377.3
0503,19:00,Southbound,advance-260ft,365.6
0503,19:15,Southbound,advance-260ft,277.0
0503,19:30,Southbound,advance-260ft,305.0
0503,19:45,Southbound,advance-260ft,345.7
0503,20:00,Southbound,advance-260ft,300.8
0503,20:15,Southbound,advance-260ft,285.2
0503,20:30,Southbound,advance-260ft,278.7
0503,20:45,Southbound,advance-260ft,264.9
0503,21:00,Southbound,advance-260ft,296.1
0503,21:15,Southbound,advance-260ft,314.2
0503,21:30,Southbound,advance-260ft,285.3
0503,21:45,Southbound,advance-260ft,151.0
0503,22:00,Southbound,advance-260ft,23.8
0503,22:15,Southbound,advance-260ft,
0503,22:30,Southbound,advance-260ft,
0503,22:45,Southbound,advance-260ft,
0503,23:00,Southbound,advance-260ft,
0503,23:15,Southbound,advance-260ft,
0503,23:30,Southbound,advance-260ft,
0503,23:45,Southbound,advance-260ft,
0503,00:00,Northbound,matrix,949.6
0503,00:15,Northbound,matrix,941.5
0503,00:30,Northbound,matrix,952.9
0503,00:45,Northbound,matrix,928.2
0503,01:00,Northbound,matrix,863.6
0503,01:15,Northbound,matrix,747.7
0503,01:30,Northbound,matrix,662.2
0503,01:45,Northbound,matrix,602.0
0503,02:00,Northbound,matrix,607.1
0503,02:15,Northbound,matrix,654.6
0503,02:30,Northbound,matrix,623.1
0503,02:45,Northbound,matrix,540.1
0503,03:00,Northbound,matrix,538.7
0503,03:15,Northbound,matrix,550.1
0503,03:30,Northbound,matrix,460.0
0503,03:45,Northbound,matrix,
0503,04:00,Northbound,matrix,324.3
0503,04:15,Northbound,matrix,326.5
0503,04:30,Northbound,matrix,285.4
0503,04:45,Northbound,matrix,
0503,05:00,Northbound,matrix,
0503,05:15,Northbound,matrix,175.3
0503,05:30,Northbound,matrix,183.4
0503,05:45,Northbound,matrix,1987.4
0503,06:00,Northbound,matrix,682.4
0503,06:15,Northbound,matrix,
0503,06:30,Northbound,matrix,
0503,06:45,Northbound,matrix,352.8
0503,07:00,Northbound,matrix,362.9
0503,07:15,Northbound,matrix,394.3
0503,07:30,Northbound,matrix,438.3
0503,07:45,Northbound,matrix,529.2
0503,08:00,Northbound,matrix,535.5
0503,08:15,Northbound,matrix,620.4
0503,08:30,Northbound,matrix,652.7
0503,08:45,Northbound,matrix,690.7
0503,09:00,Northbound,matrix,818.9
0503,09:15,Northbound,matrix,914.9
0503,09:30,Northbound,matrix,970.0
0503,09:45,Northbound,matrix,1058.8
0503,10:00,Northbound,matrix,1159.4
0503,10:15,Northbound,matrix,1213.2
0503,10:30,Northbound,matrix,1346.2
0503,10:45,Northbound,matrix,
0503,11:00,Northbound,matrix,1678.7
0503,11:15,Northbound,matrix,1859.2
0503,11:30,Northbound,matrix,
0503,11:45,Northbound,matrix,2076.1
0503,12:00,Northbound,matrix,2229.7
0503,12:15,Northbound,matrix,2156.1
0503,12:30,Northbound,matrix,2072.3
0503,12:45,Northbound,matrix,1859.2
0503,13:00,Northbound,matrix,
0503,13:15,Northbound,matrix,3331.7
0503,13:30,Northbound,matrix,2386.4
0503,13:45,Northbound,matrix,1856.0
0503,14:00,Northbound,matrix,
0503,14:15,Northbound,matrix,2885.2
0503,14:30,Northbound,matrix,2866.2
0503,14:45,Northbound,matrix,4015.7
0503,15:00,Northbound,matrix,3869.0
0503,15:15,Northbound,matrix,2925.6
0503,15:30,Northbound,matrix,1962.7
0503,15:45,Northbound,matrix,1936.3
0503,16:00,Northbound,matrix,1869.6
0503,16:15,Northbound,matrix,1882.9
0503,16:30,Northbound,matrix,1873.4
0503,16:45,Northbound,matrix,1824.4
0503,17:00,Northbound,matrix,1793.6
0503,17:15,Northbound,matrix,1703.4
0503,17:30,Northbound,matrix,1666.8
0503,17:45,Northbound,matrix,1612.2
0503,18:00,Northbound,matrix,1597.9
0503,18:15,Northbound,matrix,1558.0
0503,18:30,Northbound,matrix,1463.4
0503,18:45,Northbound,matrix,1413.6
0503,19:00,Northbound,matrix,1377.5
0503,19:15,Northbound,matrix,1290.1
0503,19:30,Northbound,matrix,1358.1
0503,19:45,Northbound,matrix,1384.2
0503,20:00,Northbound,matrix,1279.7
0503,20:15,Northbound,matrix,1172.0
0503,20:30,Northbound,matrix,1119.1
0503,20:45,Northbound,matrix,1030.8
0503,21:00,Northbound,matrix,1032.7
0503,21:15,Northbound,matrix,
0503,21:30,Northbound,matrix,835.6
0503,21:45,Northbound,matrix,
0503,22:00,Northbound,matrix,
0503,22:15,Northbound,matrix,
0503,22:30,Northbound,matrix,
0503,22:45,Northbound,matrix,
0503,23:00,Northbound,matrix,
0503,23:15,Northbound,matrix,
0503,23:30,Northbound,matrix,
0503,23:45,Northbound,matrix,
0503,00:00,Southbound,matrix,1195.4
0503,00:15,Southbound,matrix,1065.9
0503,00:30,Southbound,matrix,1064.0
0503,00:45,Southbound,matrix,1111.9
0503,01:00,Southbound,matrix,1012.7
0503,01:15,Southbound,matrix,843.6
0503,01:30,Southbound,matrix,742.0
0503,01:45,Southbound,matrix,588.3
0503,02:00,Southbound,matrix,527.3
0503,02:15,Southbound,matrix,543.4
0503,02:30,Southbound,matrix,512.3
0503,02:45,Southbound,matrix,473.1
0503,03:00,Southbound,matrix,436.1
0503,03:15,Southbound,matrix,384.8
0503,03:30,Southbound,matrix,354.0
0503,03:45,Southbound,matrix,292.6
0503,04:00,Southbound,matrix,245.1
0503,04:15,Southbound,matrix,227.3
0503,04:30,Southbound,matrix,217.6
0503,04:45,Southbound,matrix,248.0
0503,05:00,Southbound,matrix,228.0
0503,05:15,Southbound,matrix,230.5
0503,05:30,Southbound,matrix,273.6
0503,05:45,Southbound,matrix,273.6
0503,06:00,Southbound,matrix,304.4
0503,06:15,Southbound,matrix,419.9
0503,06:30,Southbound,matrix,466.5
0503,06:45,Southbound,matrix,474.1
0503,07:00,Southbound,matrix,533.4
0503,07:15,Southbound,matrix,528.2
0503,07:30,Southbound,matrix,591.9
0503,07:45,Southbound,matrix,775.1
0503,08:00,Southbound,matrix,829.4
0503,08:15,Southbound,matrix,930.1
0503,08:30,Southbound,matrix,1036.5
0503,08:45,Southbound,matrix,1082.3
0503,09:00,Southbound,matrix,1099.2
0503,09:15,Southbound,matrix,1123.9
0503,09:30,Southbound,matrix,1439.3
0503,09:45,Southbound,matrix,1670.3
0503,10:00,Southbound,matrix,1672.0
0503,10:15,Southbound,matrix,1680.6
0503,10:30,Southbound,matrix,1736.8
0503,10:45,Southbound,matrix,1835.4
0503,11:00,Southbound,matrix,1756.6
0503,11:15,Southbound,matrix,1728.1
0503,11:30,Southbound,matrix,1746.3
0503,11:45,Southbound,matrix,1587.5
0503,12:00,Southbound,matrix,1537.1
0503,12:15,Southbound,matrix,1629.1
0503,12:30,Southbound,matrix,1756.6
0503,12:45,Southbound,matrix,1580.8
0503,13:00,Southbound,matrix,1882.9
0503,13:15,Southbound,matrix,2164.3
0503,13:30,Southbound,matrix,2004.5
0503,13:45,Southbound,matrix,2008.3
0503,14:00,Southbound,matrix,2062.9
0503,14:15,Southbound,matrix,2505.2
0503,14:30,Southbound,matrix,2628.7
0503,14:45,Southbound,matrix,2151.3
0503,15:00,Southbound,matrix,2696.4
0503,15:15,Southbound,matrix,2929.8
0503,15:30,Southbound,matrix,2339.9
0503,15:45,Southbound,matrix,2073.5
0503,16:00,Southbound,matrix,1988.4
0503,16:15,Southbound,matrix,2138.5
0503,16:30,Southbound,matrix,2081.5
0503,16:45,Southbound,matrix,1985.9
0503,17:00,Southbound,matrix,1920.9
0503,17:15,Southbound,matrix,1811.7
0503,17:30,Southbound,matrix,1763.2
0503,17:45,Southbound,matrix,1708.3
0503,18:00,Southbound,matrix,1915.2
0503,18:15,Southbound,matrix,1978.9
0503,18:30,Southbound,matrix,1763.1
0503,18:45,Southbound,matrix,1825.9
0503,19:00,Southbound,matrix,1773.7
0503,19:15,Southbound,matrix,1516.2
0503,19:30,Southbound,matrix,1361.6
0503,19:45,Southbound,matrix,1284.4
0503,20:00,Southbound,matrix,1239.8
0503,20:15,Southbound,matrix,1238.5
0503,20:30,Southbound,matrix,1295.8
0503,20:45,Southbound,matrix,1298.7
0503,21:00,Southbound,matrix,1159.0
0503,21:15,Southbound,matrix,1022.1
0503,21:30,Southbound,matrix,920.8
0503,21:45,Southbound,matrix,521.6
0503,22:00,Southbound,matrix,81.1
0503,22:15,Southbound,matrix,
0503,22:30,Southbound,matrix,
0503,22:45,Southbound,matrix,
0503,23:00,Southbound,matrix,
0503,23:15,Southbound,matrix,
0503,23:30,Southbound,matrix,
0503,23:45,Southbound,matrix,
0504,00:00,Eastbound,advance-stopbar,75.8
0504,00:15,Eastbound,advance-stopbar,73.8
0504,00:30,Eastbound,advance-stopbar,71.3
0504,00:45,Eastbound,advance-stopbar,43.3
0504,01:00,Eastbound,advance-stopbar,27.9
0504,01:15,Eastbound,advance-stopbar,29.8
0504,01:30,Eastbound,advance-stopbar,25.8
0504,01:45,Eastbound,advance-stopbar,28.1
0504,02:00,Eastbound,advance-stopbar,27.5
0504,02:15,Eastbound,advance-stopbar,30.7
0504,02:30,Eastbound,advance-stopbar,29.5
0504,02:45,Eastbound,advance-stopbar,24.3
0504,03:00,Eastbound,advance-stopbar,19.7
0504,03:15,Eastbound,advance-stopbar,19.9
0504,03:30,Eastbound,advance-stopbar,26.0
0504,03:45,Eastbound,advance-stopbar,19.5
0504,04:00,Eastbound,advance-stopbar,15.7
0504,04:15,Eastbound,advance-stopbar,30.6
0504,04:30,Eastbound,advance-stopbar,46.7
0504,04:45,Eastbound,advance-stopbar,70.9
0504,05:00,Eastbound,advance-stopbar,81.9
0504,05:15,Eastbound,advance-stopbar,73.1
0504,05:30,Eastbound,advance-stopbar,95.5
0504,05:45,Eastbound,advance-stopbar,127.9
0504,06:00,Eastbound,advance-stopbar,134.9
0504,06:15,Eastbound,advance-stopbar,160.9
0504,06:30,Eastbound,advance-stopbar,206.6
0504,06:45,Eastbound,advance-stopbar,230.4
0504,07:00,Eastbound,advance-stopbar,264.3
0504,07:15,Eastbound,advance-stopbar,279.1
0504,07:30,Eastbound,advance-stopbar,315.3
0504,07:45,Eastbound,advance-stopbar,339.4
0504,08:00,Eastbound,advance-stopbar,339.7
0504,08:15,Eastbound,advance-stopbar,365.5
0504,08:30,Eastbound,advance-stopbar,345.6
0504,08:45,Eastbound,advance-stopbar,295.1
0504,09:00,Eastbound,advance-stopbar,275.1
0504,09:15,Eastbound,advance-stopbar,272.1
0504,09:30,Eastbound,advance-stopbar,297.6
0504,09:45,Eastbound,advance-stopbar,286.9
0504,10:00,Eastbound,advance-stopbar,288.8
0504,10:15,Eastbound,advance-stopbar,321.0
0504,10:30,Eastbound,advance-stopbar,308.3
0504,10:45,Eastbound,advance-stopbar,286.0
0504,11:00,Eastbound,advance-stopbar,275.5
0504,11:15,Eastbound,advance-stopbar,265.6
0504,11:30,Eastbound,advance-stopbar,290.7
0504,11:45,Eastbound,advance-stopbar,319.7
0504,12:00,Eastbound,advance-stopbar,274.2
0504,12:15,Eastbound,advance-stopbar,264.1
0504,12:30,Eastbound,advance-stopbar,304.6
0504,12:45,Eastbound,advance-stopbar,291.5
0504,13:00,Eastbound,advance-stopbar,273.6
0504,13:15,Eastbound,advance-stopbar,252.2
0504,13:30,Eastbound,advance-stopbar,257.6
0504,13:45,Eastbound,advance-stopbar,271.9
0504,14:00,Eastbound,advance-stopbar,281.6
0504,14:15,Eastbound,advance-stopbar,272.7
0504,14:30,Eastbound,advance-stopbar,235.2
0504,14:45,Eastbound,advance-stopbar,228.1
0504,15:00,Eastbound,advance-stopbar,241.1
0504,15:15,Eastbound,advance-stopbar,256.3
0504,15:30,Eastbound,advance-stopbar,266.6
0504,15:45,Eastbound,advance-stopbar,246.7
0504,16:00,Eastbound,advance-stopbar,219.7
0504,16:15,Eastbound,advance-stopbar,187.6
0504,16:30,Eastbound,advance-stopbar,174.4
0504,16:45,Eastbound,advance-stopbar,228.5
0504,17:00,Eastbound,advance-stopbar,234.4
0504,17:15,Eastbound,advance-stopbar,229.3
0504,17:30,Eastbound,advance-stopbar,252.9
0504,17:45,Eastbound,advance-stopbar,253.8
0504,18:00,Eastbound,advance-stopbar,239.9
0504,18:15,Eastbound,advance-stopbar,228.3
0504,18:30,Eastbound,advance-stopbar,242.7
0504,18:45,Eastbound,advance-stopbar,265.6
0504,19:00,Eastbound,advance-stopbar,269.4
0504,19:15,Eastbound,advance-stopbar,249.6
0504,19:30,Eastbound,advance-stopbar,244.1
0504,19:45,Eastbound,advance-stopbar,287.3
0504,20:00,Eastbound,advance-stopbar,317.4
0504,20:15,Eastbound,advance-stopbar,291.9
0504,20:30,Eastbound,advance-stopbar,247.3
0504,20:45,Eastbound,advance-stopbar,194.2
0504,21:00,Eastbound,advance-stopbar,165.5
0504,21:15,Eastbound,advance-stopbar,155.2
0504,21:30,Eastbound,advance-stopbar,171.8
0504,21:45,Eastbound,advance-stopbar,205.5
0504,22:00,Eastbound,advance-stopbar,195.8
0504,22:15,Eastbound,advance-stopbar,163.0
0504,22:30,Eastbound,advance-stopbar,144.9
0504,22:45,Eastbound,advance-stopbar,129.1
0504,23:00,Eastbound,advance-stopbar,106.5
0504,23:15,Eastbound,advance-stopbar,98.1
0504,23:30,Eastbound,advance-stopbar,77.4
0504,23:45,Eastbound,advance-stopbar,
0504,00:00,Westbound,advance-stopbar,208.6
0504,00:15,Westbound,advance-stopbar,203.4
0504,00:30,Westbound,advance-stopbar,167.6
0504,00:45,Westbound,advance-stopbar,138.8
0504,01:00,Westbound,advance-stopbar,89.4
0504,01:15,Westbound,advance-stopbar,88.8
0504,01:30,Westbound,advance-stopbar,117.0
0504,01:45,Westbound,advance-stopbar,107.8
0504,02:00,Westbound,advance-stopbar,62.9
0504,02:15,Westbound,advance-stopbar,92.1
0504,02:30,Westbound,advance-stopbar,121.7
0504,02:45,Westbound,advance-stopbar,117.9
0504,03:00,Westbound,advance-stopbar,105.3
0504,03:15,Westbound,advance-stopbar,70.9
0504,03:30,Westbound,advance-stopbar,52.1
0504,03:45,Westbound,advance-stopbar,47.1
0504,04:00,Westbound,advance-stopbar,28.8
0504,04:15,Westbound,advance-stopbar,35.3
0504,04:30,Westbound,advance-stopbar,63.5
0504,04:45,Westbound,advance-stopbar,93.9
0504,05:00,Westbound,advance-stopbar,99.1
0504,05:15,Westbound,advance-stopbar,104.6
0504,05:30,Westbound,advance-stopbar,134.1
0504,05:45,Westbound,advance-stopbar,133.7
0504,06:00,Westbound,advance-stopbar,171.2
0504,06:15,Westbound,advance-stopbar,257.1
0504,06:30,Westbound,advance-stopbar,337.4
0504,06:45,Westbound,advance-stopbar,442.1
0504,07:00,Westbound,advance-stopbar,588.1
0504,07:15,Westbound,advance-stopbar,746.6
0504,07:30,Westbound,advance-stopbar,954.7
0504,07:45,Westbound,advance-stopbar,1034.1
0504,08:00,Westbound,advance-stopbar,997.9
0504,08:15,Westbound,advance-stopbar,946.5
0504,08:30,Westbound,advance-stopbar,964.2
0504,08:45,Westbound,advance-stopbar,947.6
0504,09:00,Westbound,advance-stopbar,823.3
0504,09:15,Westbound,advance-stopbar,765.5
0504,09:30,Westbound,advance-stopbar,780.5
0504,09:45,Westbound,advance-stopbar,668.2
0504,10:00,Westbound,advance-stopbar,568.4
0504,10:15,Westbound,advance-stopbar,749.8
0504,10:30,Westbound,advance-stopbar,753.7
0504,10:45,Westbound,advance-stopbar,684.6
0504,11:00,Westbound,advance-stopbar,865.8
0504,11:15,Westbound,advance-stopbar,843.5
0504,11:30,Westbound,advance-stopbar,738.8
0504,11:45,Westbound,advance-stopbar,844.1
0504,12:00,Westbound,advance-stopbar,978.8
0504,12:15,Westbound,advance-stopbar,1066.2
0504,12:30,Westbound,advance-stopbar,980.7
0504,12:45,Westbound,advance-stopbar,973.1
0504,13:00,Westbound,advance-stopbar,956.7
0504,13:15,Westbound,advance-stopbar,955.0
0504,13:30,Westbound,advance-stopbar,933.0
0504,13:45,Westbound,advance-stopbar,784.1
0504,14:00,Westbound,advance-stopbar,697.7
0504,14:15,Westbound,advance-stopbar,748.5
0504,14:30,Westbound,advance-stopbar,824.1
0504,14:45,Westbound,advance-stopbar,782.6
0504,15:00,Westbound,advance-stopbar,907.2
0504,15:15,Westbound,advance-stopbar,915.8
0504,15:30,Westbound,advance-stopbar,852.2
0504,15:45,Westbound,advance-stopbar,785.4
0504,16:00,Westbound,advance-stopbar,683.0
0504,16:15,Westbound,advance-stopbar,683.6
0504,16:30,Westbound,advance-stopbar,729.9
0504,16:45,Westbound,advance-stopbar,778.4
0504,17:00,Westbound,advance-stopbar,797.2
0504,17:15,Westbound,advance-stopbar,881.7
0504,17:30,Westbound,advance-stopbar,899.6
0504,17:45,Westbound,advance-stopbar,752.1
0504,18:00,Westbound,advance-stopbar,682.1
0504,18:15,Westbound,advance-stopbar,633.0
0504,18:30,Westbound,advance-stopbar,629.9
0504,18:45,Westbound,advance-stopbar,684.7
0504,19:00,Westbound,advance-stopbar,623.5
0504,19:15,Westbound,advance-stopbar,483.6
0504,19:30,Westbound,advance-stopbar,487.9
0504,19:45,Westbound,advance-stopbar,598.1
0504,20:00,Westbound,advance-stopbar,547.9
0504,20:15,Westbound,advance-stopbar,470.2
0504,20:30,Westbound,advance-stopbar,470.6
0504,20:45,Westbound,advance-stopbar,464.7
0504,21:00,Westbound,advance-stopbar,515.0
0504,21:15,Westbound,advance-stopbar,538.4
0504,21:30,Westbound,advance-stopbar,499.7
0504,21:45,Westbound,advance-stopbar,503.4
0504,22:00,Westbound,advance-stopbar,463.5
0504,22:15,Westbound,advance-stopbar,408.2
0504,22:30,Westbound,advance-stopbar,383.4
0504,22:45,Westbound,advance-stopbar,345.2
0504,23:00,Westbound,advance-stopbar,326.9
0504,23:15,Westbound,advance-stopbar,317.4
0504,23:30,Westbound,advance-stopbar,470.2
0504,23:45,Westbound,advance-stopbar,
0504,00:00,Eastbound,matrix,240.0
0504,00:15,Eastbound,matrix,193.4
0504,00:30,Eastbound,matrix,180.1
0504,00:45,Eastbound,matrix,173.4
0504,01:00,Eastbound,matrix,140.2
0504,01:15,Eastbound,matrix,137.3
0504,01:30,Eastbound,matrix,117.3
0504,01:45,Eastbound,matrix,104.2
0504,02:00,Eastbound,matrix,107.3
0504,02:15,Eastbound,matrix,114.4
0504,02:30,Eastbound,matrix,
0504,02:45,Eastbound,matrix,
0504,03:00,Eastbound,matrix,57.0
0504,03:15,Eastbound,matrix,54.9
0504,03:30,Eastbound,matrix,57.3
0504,03:45,Eastbound,matrix,55.2
0504,04:00,Eastbound,matrix,50.2
0504,04:15,Eastbound,matrix,59.0
0504,04:30,Eastbound,matrix,72.5
0504,04:45,Eastbound,matrix,97.5
0504,05:00,Eastbound,matrix,112.1
0504,05:15,Eastbound,matrix,107.3
0504,05:30,Eastbound,matrix,112.5
0504,05:45,Eastbound,matrix,139.9
0504,06:00,Eastbound,matrix,210.1
0504,06:15,Eastbound,matrix,280.8
0504,06:30,Eastbound,matrix,379.8
0504,06:45,Eastbound,matrix,505.0
0504,07:00,Eastbound,matrix,566.7
0504,07:15,Eastbound,matrix,627.1
0504,07:30,Eastbound,matrix,870.6
0504,07:45,Eastbound,matrix,1003.6
0504,08:00,Eastbound,matrix,894.6
0504,08:15,Eastbound,matrix,792.3
0504,08:30,Eastbound,matrix,736.9
0504,08:45,Eastbound,matrix,772.7
0504,09:00,Eastbound,matrix,756.1
0504,09:15,Eastbound,matrix,718.3
0504,09:30,Eastbound,matrix,821.6
0504,09:45,Eastbound,matrix,825.6
0504,10:00,Eastbound,matrix,862.8
0504,10:15,Eastbound,matrix,823.7
0504,10:30,Eastbound,matrix,808.6
0504,10:45,Eastbound,matrix,846.8
0504,11:00,Eastbound,matrix,786.0
0504,11:15,Eastbound,matrix,840.9
0504,11:30,Eastbound,matrix,948.7
0504,11:45,Eastbound,matrix,940.1
0504,12:00,Eastbound,matrix,918.2
0504,12:15,Eastbound,matrix,915.4
0504,12:30,Eastbound,matrix,963.2
0504,12:45,Eastbound,matrix,1023.0
0504,13:00,Eastbound,matrix,1001.3
0504,13:15,Eastbound,matrix,912.1
0504,13:30,Eastbound,matrix,857.8
0504,13:45,Eastbound,matrix,828.5
0504,14:00,Eastbound,matrix,905.6
0504,14:15,Eastbound,matrix,978.7
0504,14:30,Eastbound,matrix,936.3
0504,14:45,Eastbound,matrix,912.8
0504,15:00,Eastbound,matrix,940.4
0504,15:15,Eastbound,matrix,993.9
0504,15:30,Eastbound,matrix,1027.3
0504,15:45,Eastbound,matrix,1077.9
0504,16:00,Eastbound,matrix,1153.9
0504,16:15,Eastbound,matrix,1126.0
0504,16:30,Eastbound,matrix,1052.5
0504,16:45,Eastbound,matrix,1149.3
0504,17:00,Eastbound,matrix,1353.3
0504,17:15,Eastbound,matrix,1312.9
0504,17:30,Eastbound,matrix,1104.9
0504,17:45,Eastbound,matrix,1088.2
0504,18:00,Eastbound,matrix,1291.7
0504,18:15,Eastbound,matrix,1196.4
0504,18:30,Eastbound,matrix,950.4
0504,18:45,Eastbound,matrix,878.0
0504,19:00,Eastbound,matrix,865.4
0504,19:15,Eastbound,matrix,863.7
0504,19:30,Eastbound,matrix,827.6
0504,19:45,Eastbound,matrix,765.4
0504,20:00,Eastbound,matrix,777.3
0504,20:15,Eastbound,matrix,704.7
0504,20:30,Eastbound,matrix,559.5
0504,20:45,Eastbound,matrix,493.8
0504,21:00,Eastbound,matrix,501.7
0504,21:15,Eastbound,matrix,541.3
0504,21:30,Eastbound,matrix,552.4
0504,21:45,Eastbound,matrix,457.2
0504,22:00,Eastbound,matrix,442.0
0504,22:15,Eastbound,matrix,389.8
0504,22:30,Eastbound,matrix,352.2
0504,22:45,Eastbound,matrix,322.0
0504,23:00,Eastbound,matrix,294.7
0504,23:15,Eastbound,matrix,236.3
0504,23:30,Eastbound,matrix,229.0
0504,23:45,Eastbound,matrix,
0504,00:00,Westbound,matrix,169.2
0504,00:15,Westbound,matrix,171.6
0504,00:30,Westbound,matrix,146.6
0504,00:45,Westbound,matrix,135.4
0504,01:00,Westbound,matrix,128.5
0504,01:15,Westbound,matrix,85.9
0504,01:30,Westbound,matrix,67.5
0504,01:45,Westbound,matrix,75.9
0504,02:00,Westbound,matrix,66.4
0504,02:15,Westbound,matrix,90.6
0504,02:30,Westbound,matrix,105.7
0504,02:45,Westbound,matrix,71.8
0504,03:00,Westbound,matrix,42.6
0504,03:15,Westbound,matrix,52.3
0504,03:30,Westbound,matrix,40.2
0504,03:45,Westbound,matrix,23.8
0504,04:00,Westbound,matrix,20.9
0504,04:15,Westbound,matrix,11.1
0504,04:30,Westbound,matrix,32.3
0504,04:45,Westbound,matrix,54.0
0504,05:00,Westbound,matrix,64.7
0504,05:15,Westbound,matrix,94.2
0504,05:30,Westbound,matrix,99.7
0504,05:45,Westbound,matrix,103.7
