time_15min,direction,sensor,vph_raw
00:00,Eastbound,advance-stopbar,156.8
00:15,Eastbound,advance-stopbar,122.2
00:30,Eastbound,advance-stopbar,107.6
00:45,Eastbound,advance-stopbar,97.5
01:00,Eastbound,advance-stopbar,80.8
01:15,Eastbound,advance-stopbar,63.0
01:30,Eastbound,advance-stopbar,62.1
01:45,Eastbound,advance-stopbar,56.7
02:00,Eastbound,advance-stopbar,60.6
02:15,Eastbound,advance-stopbar,51.7
02:30,Eastbound,advance-stopbar,24.7
02:45,Eastbound,advance-stopbar,19.8
03:00,Eastbound,advance-stopbar,36.2
03:15,Eastbound,advance-stopbar,33.8
03:30,Eastbound,advance-stopbar,25.8
03:45,Eastbound,advance-stopbar,38.3
04:00,Eastbound,advance-stopbar,29.6
04:15,Eastbound,advance-stopbar,15.1
04:30,Eastbound,advance-stopbar,31.4
04:45,Eastbound,advance-stopbar,52.0
05:00,Eastbound,advance-stopbar,70.0
05:15,Eastbound,advance-stopbar,
05:30,Eastbound,advance-stopbar,102.2
05:45,Eastbound,advance-stopbar,111.2
06:00,Eastbound,advance-stopbar,122.2
06:15,Eastbound,advance-stopbar,157.3
06:30,Eastbound,advance-stopbar,196.5
06:45,Eastbound,advance-stopbar,214.7
07:00,Eastbound,advance-stopbar,241.8
07:15,Eastbound,advance-stopbar,266.2
07:30,Eastbound,advance-stopbar,290.2
07:45,Eastbound,advance-stopbar,316.2
08:00,Eastbound,advance-stopbar,324.5
08:15,Eastbound,advance-stopbar,343.5
08:30,Eastbound,advance-stopbar,311.1
08:45,Eastbound,advance-stopbar,262.3
09:00,Eastbound,advance-stopbar,284.3
09:15,Eastbound,advance-stopbar,316.7
09:30,Eastbound,advance-stopbar,277.8
09:45,Eastbound,advance-stopbar,268.2
10:00,Eastbound,advance-stopbar,248.9
10:15,Eastbound,advance-stopbar,248.9
10:30,Eastbound,advance-stopbar,284.2
10:45,Eastbound,advance-stopbar,293.8
11:00,Eastbound,advance-stopbar,320.3
11:15,Eastbound,advance-stopbar,287.0
11:30,Eastbound,advance-stopbar,306.3
11:45,Eastbound,advance-stopbar,352.4
12:00,Eastbound,advance-stopbar,316.4
12:15,Eastbound,advance-stopbar,331.9
12:30,Eastbound,advance-stopbar,311.4
12:45,Eastbound,advance-stopbar,306.0
