time_15min,direction,sensor,vph_raw
19:15,Southbound,advance-260ft,277.0
19:30,Southbound,advance-260ft,305.0
19:45,Southbound,advance-260ft,345.7
20:00,Southbound,advance-260ft,300.8
20:15,Southbound,advance-260ft,285.2
20:30,Southbound,advance-260ft,278.7
20:45,Southbound,advance-260ft,264.9
21:00,Southbound,advance-260ft,296.1
21:15,Southbound,advance-260ft,314.2
21:30,Southbound,advance-260ft,285.3
21:45,Southbound,advance-260ft,151.0
22:00,Southbound,advance-260ft,23.8
22:15,Southbound,advance-260ft,
22:30,Southbound,advance-260ft,
22:45,Southbound,advance-260ft,
23:00,Southbound,advance-260ft,
23:15,Southbound,advance-260ft,
23:30,Southbound,advance-260ft,
23:45,Southbound,advance-260ft,
