time_15min,direction,sensor,vph_raw
00:00,Northbound,matrix,
00:15,Northbound,matrix,
00:30,Northbound,matrix,
00:45,Northbound,matrix,
01:00,Northbound,matrix,
01:15,Northbound,matrix,
01:30,Northbound,matrix,
01:45,Northbound,matrix,
02:00,Northbound,matrix,
02:15,Northbound,matrix,
02:30,Northbound,matrix,
02:45,Northbound,matrix,
03:00,Northbound,matrix,
03:15,Northbound,matrix,
03:30,Northbound,matrix,
03:45,Northbound,matrix,
04:00,Northbound,matrix,
04:15,Northbound,matrix,
04:30,Northbound,matrix,180.1
04:45,Northbound,matrix,228.4
05:00,Northbound,matrix,248.2
05:15,Northbound,matrix,303.8
05:30,Northbound,matrix,373.9
05:45,Northbound,matrix,552.0
06:00,Northbound,matrix,596.3
06:15,Northbound,matrix,652.7
06:30,Northbound,matrix,825.0
06:45,Northbound,matrix,1021.8
07:00,Northbound,matrix,1178.2
07:15,Northbound,matrix,1347.4
07:30,Northbound,matrix,1676.5
07:45,Northbound,matrix,2113.8
08:00,Northbound,matrix,2215.1
08:15,Northbound,matrix,2290.4
08:30,Northbound,matrix,2359.2
08:45,Northbound,matrix,2145.2
09:00,Northbound,matrix,2134.0
09:15,Northbound,matrix,1974.3
09:30,Northbound,matrix,1812.6
09:45,Northbound,matrix,1813.9
10:00,Northbound,matrix,2604.6
10:15,Northbound,matrix,2749.9
10:30,Northbound,matrix,2711.4
10:45,Northbound,matrix,2482.3
11:00,Northbound,matrix,2731.9
11:15,Northbound,matrix,3311.5
11:30,Northbound,matrix,3081.5
11:45,Northbound,matrix,2793.2
12:00,Northbound,matrix,2757.6
12:15,Northbound,matrix,2802.8
12:30,Northbound,matrix,2919.5
12:45,Northbound,matrix,2945.1
13:00,Northbound,matrix,2964.9
13:15,Northbound,matrix,3013.6
13:30,Northbound,matrix,2963.0
13:45,Northbound,matrix,3163.4
14:00,Northbound,matrix,2959.8
14:15,Northbound,matrix,2847.3
14:30,Northbound,matrix,2721.7
14:45,Northbound,matrix,2647.0
15:00,Northbound,matrix,2635.1
15:15,Northbound,matrix,2777.8
15:30,Northbound,matrix,2894.3
15:45,Northbound,matrix,3065.5
16:00,Northbound,matrix,3098.2
16:15,Northbound,matrix,2787.5
16:30,Northbound,matrix,2974.0
16:45,Northbound,matrix,3167.7
17:00,Northbound,matrix,2791.9
17:15,Northbound,matrix,2310.4
17:30,Northbound,matrix,2148.0
17:45,Northbound,matrix,2071.6
18:00,Northbound,matrix,1968.6
18:15,Northbound,matrix,2029.3
18:30,Northbound,matrix,1963.2
18:45,Northbound,matrix,2282.1
19:00,Northbound,matrix,2666.4
19:15,Northbound,matrix,2277.6
19:30,Northbound,matrix,1806.2
19:45,Northbound,matrix,1694.5
20:00,Northbound,matrix,1866.0
20:15,Northbound,matrix,1799.8
20:30,Northbound,matrix,1652.4
20:45,Northbound,matrix,1503.8
21:00,Northbound,matrix,1447.4
21:15,Northbound,matrix,1306.4
21:30,Northbound,matrix,1267.9
21:45,Northbound,matrix,1242.3
22:00,Northbound,matrix,1160.3
22:15,Northbound,matrix,1161.1
22:30,Northbound,matrix,1077.1
22:45,Northbound,matrix,1273.0
23:00,Northbound,matrix,1602.6
23:15,Northbound,matrix,1415.3
23:30,Northbound,matrix,1119.8
23:45,Northbound,matrix,1024.4
00:00,Southbound,matrix,
00:15,Southbound,matrix,
00:30,Southbound,matrix,
00:45,Southbound,matrix,
01:00,Southbound,matrix,
01:15,Southbound,matrix,
01:30,Southbound,matrix,
01:45,Southbound,matrix,
02:00,Southbound,matrix,
02:15,Southbound,matrix,
02:30,Southbound,matrix,
02:45,Southbound,matrix,
03:00,Southbound,matrix,
03:15,Southbound,matrix,
03:30,Southbound,matrix,
03:45,Southbound,matrix,
04:00,Southbound,matrix,136.8
04:15,Southbound,matrix,197.7
04:30,Southbound,matrix,266.8
04:45,Southbound,matrix,322.0
05:00,Southbound,matrix,393.5
05:15,Southbound,matrix,437.7
05:30,Southbound,matrix,524.5
05:45,Southbound,matrix,662.7
06:00,Southbound,matrix,857.8
06:15,Southbound,matrix,960.3
06:30,Southbound,matrix,1242.3
06:45,Southbound,matrix,1561.4
07:00,Southbound,matrix,1666.7
07:15,Southbound,matrix,1922.9
07:30,Southbound,matrix,2032.7
07:45,Southbound,matrix,2072.5
08:00,Southbound,matrix,2083.1
08:15,Southbound,matrix,1896.0
08:30,Southbound,matrix,2070.3
08:45,Southbound,matrix,2323.2
09:00,Southbound,matrix,2021.6
09:15,Southbound,matrix,1717.9
09:30,Southbound,matrix,1750.7
09:45,Southbound,matrix,1914.5
10:00,Southbound,matrix,3053.8
10:15,Southbound,matrix,3172.5
10:30,Southbound,matrix,2977.4
10:45,Southbound,matrix,2968.3
11:00,Southbound,matrix,3169.1
11:15,Southbound,matrix,3674.7
11:30,Southbound,matrix,3634.0
11:45,Southbound,matrix,3267.4
12:00,Southbound,matrix,3152.0
12:15,Southbound,matrix,3027.7
12:30,Southbound,matrix,2773.2
12:45,Southbound,matrix,2895.7
13:00,Southbound,matrix,3099.3
13:15,Southbound,matrix,2922.8
13:30,Southbound,matrix,2926.5
13:45,Southbound,matrix,3310.1
14:00,Southbound,matrix,3272.5
14:15,Southbound,matrix,3134.9
14:30,Southbound,matrix,3257.4
14:45,Southbound,matrix,3481.4
15:00,Southbound,matrix,3318.7
15:15,Southbound,matrix,4115.5
15:30,Southbound,matrix,4298.3
15:45,Southbound,matrix,4225.5
16:00,Southbound,matrix,4197.3
16:15,Southbound,matrix,3747.3
16:30,Southbound,matrix,4495.0
16:45,Southbound,matrix,4947.9
17:00,Southbound,matrix,4029.3
17:15,Southbound,matrix,3281.6
17:30,Southbound,matrix,3119.3
17:45,Southbound,matrix,2674.0
18:00,Southbound,matrix,2341.7
18:15,Southbound,matrix,2654.7
18:30,Southbound,matrix,2750.4
18:45,Southbound,matrix,2524.0
19:00,Southbound,matrix,2204.8
19:15,Southbound,matrix,1931.6
19:30,Southbound,matrix,1933.1
19:45,Southbound,matrix,1866.0
20:00,Southbound,matrix,1703.7
20:15,Southbound,matrix,1610.1
20:30,Southbound,matrix,1595.5
20:45,Southbound,matrix,1608.9
21:00,Southbound,matrix,1510.0
21:15,Southbound,matrix,1413.2
21:30,Southbound,matrix,1347.4
21:45,Southbound,matrix,1211.0
22:00,Southbound,matrix,1012.9
22:15,Southbound,matrix,880.6
22:30,Southbound,matrix,860.6
22:45,Southbound,matrix,870.6
23:00,Southbound,matrix,984.5
23:15,Southbound,matrix,1000.0
23:30,Southbound,matrix,877.7
23:45,Southbound,matrix,819.3
