time_15min,direction,sensor,vph_raw
00:00,Northbound,matrix,485.1
00:15,Northbound,matrix,465.7
00:30,Northbound,matrix,
00:45,Northbound,matrix,
01:00,Northbound,matrix,300.8
01:15,Northbound,matrix,256.9
01:30,Northbound,matrix,209.4
01:45,Northbound,matrix,206.7
02:00,Northbound,matrix,221.3
02:15,Northbound,matrix,238.4
02:30,Northbound,matrix,252.2
02:45,Northbound,matrix,180.8
03:00,Northbound,matrix,147.5
03:15,Northbound,matrix,128.5
03:30,Northbound,matrix,130.9
03:45,Northbound,matrix,136.5
04:00,Northbound,matrix,127.6
04:15,Northbound,matrix,144.0
04:30,Northbound,matrix,182.0
04:45,Northbound,matrix,194.5
05:00,Northbound,matrix,224.8
05:15,Northbound,matrix,279.5
05:30,Northbound,matrix,388.9
05:45,Northbound,matrix,427.0
06:00,Northbound,matrix,556.0
06:15,Northbound,matrix,705.9
06:30,Northbound,matrix,823.6
06:45,Northbound,matrix,982.4
07:00,Northbound,matrix,1230.9
07:15,Northbound,matrix,1559.1
07:30,Northbound,matrix,1770.6
07:45,Northbound,matrix,1951.6
08:00,Northbound,matrix,2163.9
08:15,Northbound,matrix,2196.0
08:30,Northbound,matrix,2231.0
08:45,Northbound,matrix,2175.0
09:00,Northbound,matrix,2028.9
09:15,Northbound,matrix,1870.7
09:30,Northbound,matrix,1601.9
09:45,Northbound,matrix,1534.2
10:00,Northbound,matrix,1553.2
10:15,Northbound,matrix,1420.0
10:30,Northbound,matrix,1509.2
10:45,Northbound,matrix,1627.5
11:00,Northbound,matrix,1577.6
11:15,Northbound,matrix,1626.3
11:30,Northbound,matrix,1651.9
11:45,Northbound,matrix,1671.5
12:00,Northbound,matrix,1675.7
12:15,Northbound,matrix,1702.4
12:30,Northbound,matrix,1801.2
12:45,Northbound,matrix,1785.7
13:00,Northbound,matrix,1779.1
13:15,Northbound,matrix,1736.0
13:30,Northbound,matrix,1682.8
13:45,Northbound,matrix,1687.6
14:00,Northbound,matrix,1695.9
14:15,Northbound,matrix,1839.8
14:30,Northbound,matrix,1763.1
14:45,Northbound,matrix,1721.0
15:00,Northbound,matrix,1849.9
15:15,Northbound,matrix,1830.9
15:30,Northbound,matrix,1760.1
15:45,Northbound,matrix,1933.1
16:00,Northbound,matrix,2034.8
16:15,Northbound,matrix,1744.8
16:30,Northbound,matrix,1836.0
16:45,Northbound,matrix,1830.3
17:00,Northbound,matrix,1758.3
17:15,Northbound,matrix,1862.4
17:30,Northbound,matrix,1934.9
17:45,Northbound,matrix,1977.0
18:00,Northbound,matrix,1854.7
18:15,Northbound,matrix,1662.9
18:30,Northbound,matrix,1674.5
18:45,Northbound,matrix,1600.8
19:00,Northbound,matrix,1516.9
19:15,Northbound,matrix,1431.9
19:30,Northbound,matrix,1381.3
19:45,Northbound,matrix,1387.9
20:00,Northbound,matrix,1405.1
20:15,Northbound,matrix,1349.0
20:30,Northbound,matrix,1208.9
20:45,Northbound,matrix,1121.5
21:00,Northbound,matrix,1104.3
21:15,Northbound,matrix,1080.5
21:30,Northbound,matrix,997.8
21:45,Northbound,matrix,913.4
22:00,Northbound,matrix,872.7
22:15,Northbound,matrix,800.0
22:30,Northbound,matrix,711.1
22:45,Northbound,matrix,716.3
23:00,Northbound,matrix,709.7
23:15,Northbound,matrix,553.1
23:30,Northbound,matrix,491.2
23:45,Northbound,matrix,
00:00,Southbound,matrix,395.2
00:15,Southbound,matrix,384.2
00:30,Southbound,matrix,372.3
00:45,Southbound,matrix,325.3
01:00,Southbound,matrix,237.9
01:15,Southbound,matrix,193.3
01:30,Southbound,matrix,157.6
01:45,Southbound,matrix,159.8
02:00,Southbound,matrix,177.9
02:15,Southbound,matrix,153.5
02:30,Southbound,matrix,114.2
02:45,Southbound,matrix,105.9
03:00,Southbound,matrix,111.9
03:15,Southbound,matrix,89.9
03:30,Southbound,matrix,102.3
03:45,Southbound,matrix,110.1
04:00,Southbound,matrix,102.3
04:15,Southbound,matrix,155.3
04:30,Southbound,matrix,228.4
04:45,Southbound,matrix,246.2
05:00,Southbound,matrix,275.4
05:15,Southbound,matrix,317.6
05:30,Southbound,matrix,457.8
05:45,Southbound,matrix,587.5
06:00,Southbound,matrix,743.9
06:15,Southbound,matrix,913.4
06:30,Southbound,matrix,1115.6
06:45,Southbound,matrix,1447.9
07:00,Southbound,matrix,1643.6
07:15,Southbound,matrix,1956.9
07:30,Southbound,matrix,2026.9
07:45,Southbound,matrix,1883.8
08:00,Southbound,matrix,1986.1
08:15,Southbound,matrix,1890.1
08:30,Southbound,matrix,1926.0
08:45,Southbound,matrix,2042.8
09:00,Southbound,matrix,1830.4
09:15,Southbound,matrix,1750.2
09:30,Southbound,matrix,1781.5
09:45,Southbound,matrix,1764.9
10:00,Southbound,matrix,1889.7
10:15,Southbound,matrix,1739.9
10:30,Southbound,matrix,1670.9
10:45,Southbound,matrix,1800.5
11:00,Southbound,matrix,1772.5
11:15,Southbound,matrix,1813.6
11:30,Southbound,matrix,2073.8
11:45,Southbound,matrix,2185.3
12:00,Southbound,matrix,2220.9
12:15,Southbound,matrix,2032.2
12:30,Southbound,matrix,1868.9
12:45,Southbound,matrix,1941.0
13:00,Southbound,matrix,1901.6
13:15,Southbound,matrix,1975.4
13:30,Southbound,matrix,2069.6
13:45,Southbound,matrix,1965.3
14:00,Southbound,matrix,2131.3
14:15,Southbound,matrix,2101.4
14:30,Southbound,matrix,2042.6
14:45,Southbound,matrix,2259.3
15:00,Southbound,matrix,2179.3
15:15,Southbound,matrix,2239.6
15:30,Southbound,matrix,2511.1
15:45,Southbound,matrix,2678.8
16:00,Southbound,matrix,2836.4
16:15,Southbound,matrix,2652.6
16:30,Southbound,matrix,2546.2
16:45,Southbound,matrix,2659.8
17:00,Southbound,matrix,2898.2
17:15,Southbound,matrix,2910.7
17:30,Southbound,matrix,2864.3
17:45,Southbound,matrix,2839.9
18:00,Southbound,matrix,2642.5
18:15,Southbound,matrix,2431.2
18:30,Southbound,matrix,2338.7
18:45,Southbound,matrix,2251.9
19:00,Southbound,matrix,1980.7
19:15,Southbound,matrix,1938.5
19:30,Southbound,matrix,1880.2
19:45,Southbound,matrix,1809.5
20:00,Southbound,matrix,1645.4
20:15,Southbound,matrix,1569.0
20:30,Southbound,matrix,1502.1
20:45,Southbound,matrix,1261.8
21:00,Southbound,matrix,1142.9
21:15,Southbound,matrix,1120.9
21:30,Southbound,matrix,1082.3
21:45,Southbound,matrix,988.9
22:00,Southbound,matrix,916.3
22:15,Southbound,matrix,804.0
22:30,Southbound,matrix,707.1
22:45,Southbound,matrix,716.0
23:00,Southbound,matrix,691.0
23:15,Southbound,matrix,620.3
23:30,Southbound,matrix,550.7
23:45,Southbound,matrix,530.5
