time_15min,direction,sensor,vph_raw
00:00,Northbound,advance-260ft,67.2
00:15,Northbound,advance-260ft,63.5
00:30,Northbound,advance-260ft,52.4
00:45,Northbound,advance-260ft,43.9
01:00,Northbound,advance-260ft,38.5
01:15,Northbound,advance-260ft,35.6
01:30,Northbound,advance-260ft,33.0
01:45,Northbound,advance-260ft,33.1
02:00,Northbound,advance-260ft,37.1
02:15,Northbound,advance-260ft,34.2
02:30,Northbound,advance-260ft,21.8
02:45,Northbound,advance-260ft,17.6
03:00,Northbound,advance-260ft,21.0
03:15,Northbound,advance-260ft,18.5
03:30,Northbound,advance-260ft,
03:45,Northbound,advance-260ft,26.7
04:00,Northbound,advance-260ft,21.9
04:15,Northbound,advance-260ft,22.9
04:30,Northbound,advance-260ft,34.7
04:45,Northbound,advance-260ft,40.7
05:00,Northbound,advance-260ft,49.0
05:15,Northbound,advance-260ft,70.5
05:30,Northbound,advance-260ft,63.9
05:45,Northbound,advance-260ft,54.9
06:00,Northbound,advance-260ft,72.8
06:15,Northbound,advance-260ft,84.6
06:30,Northbound,advance-260ft,96.7
06:45,Northbound,advance-260ft,94.5
07:00,Northbound,advance-260ft,78.7
07:15,Northbound,advance-260ft,96.7
07:30,Northbound,advance-260ft,108.6
07:45,Northbound,advance-260ft,126.4
08:00,Northbound,advance-260ft,132.7
08:15,Northbound,advance-260ft,108.7
08:30,Northbound,advance-260ft,116.4
08:45,Northbound,advance-260ft,128.4
09:00,Northbound,advance-260ft,115.2
09:15,Northbound,advance-260ft,104.5
09:30,Northbound,advance-260ft,145.5
09:45,Northbound,advance-260ft,145.5
10:00,Northbound,advance-260ft,91.5
10:15,Northbound,advance-260ft,85.9
10:30,Northbound,advance-260ft,95.0
10:45,Northbound,advance-260ft,82.8
11:00,Northbound,advance-260ft,86.4
11:15,Northbound,advance-260ft,95.0
11:30,Northbound,advance-260ft,85.2
11:45,Northbound,advance-260ft,78.4
12:00,Northbound,advance-260ft,76.3
12:15,Northbound,advance-260ft,66.1
12:30,Northbound,advance-260ft,67.2
12:45,Northbound,advance-260ft,85.8
13:00,Northbound,advance-260ft,74.1
13:15,Northbound,advance-260ft,67.9
13:30,Northbound,advance-260ft,85.2
13:45,Northbound,advance-260ft,97.5
14:00,Northbound,advance-260ft,113.3
14:15,Northbound,advance-260ft,87.6
14:30,Northbound,advance-260ft,54.2
14:45,Northbound,advance-260ft,74.5
15:00,Northbound,advance-260ft,75.2
15:15,Northbound,advance-260ft,82.1
15:30,Northbound,advance-260ft,91.7
15:45,Northbound,advance-260ft,84.7
16:00,Northbound,advance-260ft,82.5
16:15,Northbound,advance-260ft,93.5
16:30,Northbound,advance-260ft,102.2
16:45,Northbound,advance-260ft,73.4
17:00,Northbound,advance-260ft,65.5
17:15,Northbound,advance-260ft,76.5
17:30,Northbound,advance-260ft,66.2
17:45,Northbound,advance-260ft,77.2
18:00,Northbound,advance-260ft,90.4
18:15,Northbound,advance-260ft,84.5
18:30,Northbound,advance-260ft,78.5
18:45,Northbound,advance-260ft,78.8
19:00,Northbound,advance-260ft,86.7
19:15,Northbound,advance-260ft,78.2
19:30,Northbound,advance-260ft,83.0
19:45,Northbound,advance-260ft,100.5
20:00,Northbound,advance-260ft,98.5
20:15,Northbound,advance-260ft,98.7
20:30,Northbound,advance-260ft,98.4
20:45,Northbound,advance-260ft,80.3
21:00,Northbound,advance-260ft,88.7
21:15,Northbound,advance-260ft,88.7
21:30,Northbound,advance-260ft,70.5
21:45,Northbound,advance-260ft,78.4
22:00,Northbound,advance-260ft,74.6
22:15,Northbound,advance-260ft,68.6
22:30,Northbound,advance-260ft,72.5
22:45,Northbound,advance-260ft,66.8
23:00,Northbound,advance-260ft,60.5
23:15,Northbound,advance-260ft,60.7
23:30,Northbound,advance-260ft,60.5
23:45,Northbound,advance-260ft,62.9
00:00,Southbound,advance-260ft,87.8
00:15,Southbound,advance-260ft,76.9
00:30,Southbound,advance-260ft,67.6
00:45,Southbound,advance-260ft,60.6
01:00,Southbound,advance-260ft,47.5
01:15,Southbound,advance-260ft,45.5
01:30,Southbound,advance-260ft,41.9
01:45,Southbound,advance-260ft,28.4
02:00,Southbound,advance-260ft,44.8
02:15,Southbound,advance-260ft,46.0
02:30,Southbound,advance-260ft,30.0
02:45,Southbound,advance-260ft,22.5
03:00,Southbound,advance-260ft,26.9
03:15,Southbound,advance-260ft,24.5
03:30,Southbound,advance-260ft,21.2
03:45,Southbound,advance-260ft,18.2
04:00,Southbound,advance-260ft,25.3
04:15,Southbound,advance-260ft,47.2
04:30,Southbound,advance-260ft,67.0
04:45,Southbound,advance-260ft,66.4
05:00,Southbound,advance-260ft,64.7
05:15,Southbound,advance-260ft,81.8
05:30,Southbound,advance-260ft,105.3
05:45,Southbound,advance-260ft,163.7
06:00,Southbound,advance-260ft,208.9
06:15,Southbound,advance-260ft,200.4
06:30,Southbound,advance-260ft,212.0
06:45,Southbound,advance-260ft,248.8
07:00,Southbound,advance-260ft,254.6
07:15,Southbound,advance-260ft,257.1
07:30,Southbound,advance-260ft,294.7
07:45,Southbound,advance-260ft,336.5
08:00,Southbound,advance-260ft,315.0
08:15,Southbound,advance-260ft,296.3
08:30,Southbound,advance-260ft,308.7
08:45,Southbound,advance-260ft,261.8
09:00,Southbound,advance-260ft,222.9
09:15,Southbound,advance-260ft,273.4
09:30,Southbound,advance-260ft,337.7
09:45,Southbound,advance-260ft,292.8
10:00,Southbound,advance-260ft,271.4
10:15,Southbound,advance-260ft,304.8
10:30,Southbound,advance-260ft,250.4
10:45,Southbound,advance-260ft,216.8
11:00,Southbound,advance-260ft,287.6
11:15,Southbound,advance-260ft,331.6
11:30,Southbound,advance-260ft,257.6
11:45,Southbound,advance-260ft,205.4
12:00,Southbound,advance-260ft,251.9
12:15,Southbound,advance-260ft,254.9
12:30,Southbound,advance-260ft,282.6
12:45,Southbound,advance-260ft,319.2
13:00,Southbound,advance-260ft,291.1
13:15,Southbound,advance-260ft,307.7
13:30,Southbound,advance-260ft,312.6
13:45,Southbound,advance-260ft,306.2
14:00,Southbound,advance-260ft,262.6
14:15,Southbound,advance-260ft,273.6
14:30,Southbound,advance-260ft,270.0
14:45,Southbound,advance-260ft,238.8
15:00,Southbound,advance-260ft,306.6
15:15,Southbound,advance-260ft,324.8
15:30,Southbound,advance-260ft,313.6
15:45,Southbound,advance-260ft,332.9
16:00,Southbound,advance-260ft,274.5
16:15,Southbound,advance-260ft,280.8
16:30,Southbound,advance-260ft,313.3
16:45,Southbound,advance-260ft,326.5
17:00,Southbound,advance-260ft,295.6
17:15,Southbound,advance-260ft,287.3
17:30,Southbound,advance-260ft,341.3
17:45,Southbound,advance-260ft,384.0
18:00,Southbound,advance-260ft,373.0
18:15,Southbound,advance-260ft,353.4
18:30,Southbound,advance-260ft,379.1
18:45,Southbound,advance-260ft,413.3
19:00,Southbound,advance-260ft,370.9
19:15,Southbound,advance-260ft,300.6
19:30,Southbound,advance-260ft,254.0
19:45,Southbound,advance-260ft,255.4
20:00,Southbound,advance-260ft,284.1
20:15,Southbound,advance-260ft,240.1
20:30,Southbound,advance-260ft,244.9
20:45,Southbound,advance-260ft,258.6
21:00,Southbound,advance-260ft,252.8
21:15,Southbound,advance-260ft,246.6
