time_15min,direction,sensor,vph_raw
00:00,Eastbound,advance-stopbar,224.9
00:15,Eastbound,advance-stopbar,204.3
00:30,Eastbound,advance-stopbar,192.4
00:45,Eastbound,advance-stopbar,209.3
01:00,Eastbound,advance-stopbar,200.4
01:15,Eastbound,advance-stopbar,172.4
01:30,Eastbound,advance-stopbar,157.6
01:45,Eastbound,advance-stopbar,129.0
02:00,Eastbound,advance-stopbar,94.2
02:15,Eastbound,advance-stopbar,88.3
02:30,Eastbound,advance-stopbar,101.0
02:45,Eastbound,advance-stopbar,100.4
03:00,Eastbound,advance-stopbar,85.3
03:15,Eastbound,advance-stopbar,69.5
03:30,Eastbound,advance-stopbar,45.1
03:45,Eastbound,advance-stopbar,44.2
04:00,Eastbound,advance-stopbar,36.5
04:15,Eastbound,advance-stopbar,28.5
04:30,Eastbound,advance-stopbar,20.4
04:45,Eastbound,advance-stopbar,12.7
05:00,Eastbound,advance-stopbar,27.9
05:15,Eastbound,advance-stopbar,42.2
05:30,Eastbound,advance-stopbar,53.7
05:45,Eastbound,advance-stopbar,57.6
06:00,Eastbound,advance-stopbar,66.2
06:15,Eastbound,advance-stopbar,94.8
06:30,Eastbound,advance-stopbar,92.4
06:45,Eastbound,advance-stopbar,96.9
07:00,Eastbound,advance-stopbar,102.2
07:15,Eastbound,advance-stopbar,104.6
07:30,Eastbound,advance-stopbar,136.1
07:45,Eastbound,advance-stopbar,154.6
08:00,Eastbound,advance-stopbar,143.6
08:15,Eastbound,advance-stopbar,166.8
08:30,Eastbound,advance-stopbar,209.3
08:45,Eastbound,advance-stopbar,240.0
09:00,Eastbound,advance-stopbar,237.0
09:15,Eastbound,advance-stopbar,217.7
09:30,Eastbound,advance-stopbar,295.9
09:45,Eastbound,advance-stopbar,309.6
10:00,Eastbound,advance-stopbar,326.5
10:15,Eastbound,advance-stopbar,350.3
10:30,Eastbound,advance-stopbar,325.2
10:45,Eastbound,advance-stopbar,288.8
11:00,Eastbound,advance-stopbar,278.1
11:15,Eastbound,advance-stopbar,325.7
11:30,Eastbound,advance-stopbar,347.4
11:45,Eastbound,advance-stopbar,333.4
12:00,Eastbound,advance-stopbar,317.6
12:15,Eastbound,advance-stopbar,328.9
12:30,Eastbound,advance-stopbar,334.0
12:45,Eastbound,advance-stopbar,295.6
13:00,Eastbound,advance-stopbar,354.5
13:15,Eastbound,advance-stopbar,345.0
13:30,Eastbound,advance-stopbar,297.7
13:45,Eastbound,advance-stopbar,304.5
14:00,Eastbound,advance-stopbar,326.5
14:15,Eastbound,advance-stopbar,418.8
14:30,Eastbound,advance-stopbar,396.5
14:45,Eastbound,advance-stopbar,335.5
15:00,Eastbound,advance-stopbar,459.2
15:15,Eastbound,advance-stopbar,409.2
15:30,Eastbound,advance-stopbar,285.5
15:45,Eastbound,advance-stopbar,273.3
16:00,Eastbound,advance-stopbar,264.1
16:15,Eastbound,advance-stopbar,299.2
16:30,Eastbound,advance-stopbar,284.9
16:45,Eastbound,advance-stopbar,250.7
17:00,Eastbound,advance-stopbar,295.3
17:15,Eastbound,advance-stopbar,298.0
17:30,Eastbound,advance-stopbar,269.4
17:45,Eastbound,advance-stopbar,247.7
18:00,Eastbound,advance-stopbar,213.8
18:15,Eastbound,advance-stopbar,238.5
18:30,Eastbound,advance-stopbar,273.9
18:45,Eastbound,advance-stopbar,264.4
19:00,Eastbound,advance-stopbar,257.5
19:15,Eastbound,advance-stopbar,255.1
19:30,Eastbound,advance-stopbar,256.3
19:45,Eastbound,advance-stopbar,285.8
20:00,Eastbound,advance-stopbar,267.3
20:15,Eastbound,advance-stopbar,234.9
20:30,Eastbound,advance-stopbar,217.7
20:45,Eastbound,advance-stopbar,212.6
21:00,Eastbound,advance-stopbar,205.8
21:15,Eastbound,advance-stopbar,212.1
21:30,Eastbound,advance-stopbar,213.2
21:45,Eastbound,advance-stopbar,112.6
22:00,Eastbound,advance-stopbar,20.1
22:15,Eastbound,advance-stopbar,
22:30,Eastbound,advance-stopbar,
22:45,Eastbound,advance-stopbar,
23:00,Eastbound,advance-stopbar,
23:15,Eastbound,advance-stopbar,
23:30,Eastbound,advance-stopbar,
23:45,Eastbound,advance-stopbar,
00:00,Westbound,advance-stopbar,869.3
00:15,Westbound,advance-stopbar,824.2
00:30,Westbound,advance-stopbar,801.6
00:45,Westbound,advance-stopbar,775.8
01:00,Westbound,advance-stopbar,635.9
01:15,Westbound,advance-stopbar,560.9
01:30,Westbound,advance-stopbar,
01:45,Westbound,advance-stopbar,
02:00,Westbound,advance-stopbar,481.2
02:15,Westbound,advance-stopbar,479.8
02:30,Westbound,advance-stopbar,473.8
02:45,Westbound,advance-stopbar,459.7
03:00,Westbound,advance-stopbar,430.3
03:15,Westbound,advance-stopbar,342.3
03:30,Westbound,advance-stopbar,223.6
03:45,Westbound,advance-stopbar,182.3
