time_15min,direction,sensor,vph_raw
00:00,Northbound,advance-260ft,
00:15,Northbound,advance-260ft,
00:30,Northbound,advance-260ft,
00:45,Northbound,advance-260ft,
01:00,Northbound,advance-260ft,
01:15,Northbound,advance-260ft,
01:30,Northbound,advance-260ft,
01:45,Northbound,advance-260ft,
02:00,Northbound,advance-260ft,
02:15,Northbound,advance-260ft,
02:30,Northbound,advance-260ft,
02:45,Northbound,advance-260ft,
03:00,Northbound,advance-260ft,
03:15,Northbound,advance-260ft,
03:30,Northbound,advance-260ft,
03:45,Northbound,advance-260ft,
04:00,Northbound,advance-260ft,7.3
04:15,Northbound,advance-260ft,15.4
04:30,Northbound,advance-260ft,37.4
04:45,Northbound,advance-260ft,38.0
05:00,Northbound,advance-260ft,36.1
05:15,Northbound,advance-260ft,31.8
05:30,Northbound,advance-260ft,48.7
05:45,Northbound,advance-260ft,54.0
06:00,Northbound,advance-260ft,66.5
06:15,Northbound,advance-260ft,75.9
06:30,Northbound,advance-260ft,78.3
06:45,Northbound,advance-260ft,99.9
07:00,Northbound,advance-260ft,96.0
07:15,Northbound,advance-260ft,102.0
07:30,Northbound,advance-260ft,110.1
07:45,Northbound,advance-260ft,112.0
08:00,Northbound,advance-260ft,100.4
08:15,Northbound,advance-260ft,101.9
08:30,Northbound,advance-260ft,106.3
08:45,Northbound,advance-260ft,100.0
09:00,Northbound,advance-260ft,92.4
09:15,Northbound,advance-260ft,74.4
09:30,Northbound,advance-260ft,74.3
09:45,Northbound,advance-260ft,83.9
10:00,Northbound,advance-260ft,133.6
10:15,Northbound,advance-260ft,183.2
10:30,Northbound,advance-260ft,157.2
10:45,Northbound,advance-260ft,140.8
11:00,Northbound,advance-260ft,172.5
11:15,Northbound,advance-260ft,196.0
11:30,Northbound,advance-260ft,92.4
11:45,Northbound,advance-260ft,122.0
12:00,Northbound,advance-260ft,149.3
12:15,Northbound,advance-260ft,133.5
12:30,Northbound,advance-260ft,121.4
12:45,Northbound,advance-260ft,131.9
13:00,Northbound,advance-260ft,154.4
13:15,Northbound,advance-260ft,111.1
13:30,Northbound,advance-260ft,59.2
13:45,Northbound,advance-260ft,130.9
14:00,Northbound,advance-260ft,131.4
14:15,Northbound,advance-260ft,117.1
