time_15min,direction,sensor,vph_raw
00:00,Eastbound,matrix,239.1
00:15,Eastbound,matrix,241.3
00:30,Eastbound,matrix,248.9
00:45,Eastbound,matrix,190.0
01:00,Eastbound,matrix,124.0
01:15,Eastbound,matrix,142.0
01:30,Eastbound,matrix,123.0
01:45,Eastbound,matrix,98.0
02:00,Eastbound,matrix,93.5
02:15,Eastbound,matrix,114.4
02:30,Eastbound,matrix,124.5
02:45,Eastbound,matrix,89.1
03:00,Eastbound,matrix,74.0
03:15,Eastbound,matrix,47.8
03:30,Eastbound,matrix,121.0
03:45,Eastbound,matrix,125.8
04:00,Eastbound,matrix,65.4
04:15,Eastbound,matrix,50.5
04:30,Eastbound,matrix,
04:45,Eastbound,matrix,102.0
05:00,Eastbound,matrix,136.3
05:15,Eastbound,matrix,163.1
05:30,Eastbound,matrix,156.1
05:45,Eastbound,matrix,153.7
06:00,Eastbound,matrix,190.4
06:15,Eastbound,matrix,259.4
06:30,Eastbound,matrix,397.9
06:45,Eastbound,matrix,592.3
07:00,Eastbound,matrix,711.9
07:15,Eastbound,matrix,795.7
07:30,Eastbound,matrix,985.8
07:45,Eastbound,matrix,1021.0
08:00,Eastbound,matrix,948.0
08:15,Eastbound,matrix,899.4
08:30,Eastbound,matrix,889.9
08:45,Eastbound,matrix,976.3
09:00,Eastbound,matrix,894.6
09:15,Eastbound,matrix,768.2
09:30,Eastbound,matrix,817.1
09:45,Eastbound,matrix,799.0
10:00,Eastbound,matrix,806.8
10:15,Eastbound,matrix,806.6
10:30,Eastbound,matrix,852.3
10:45,Eastbound,matrix,937.3
11:00,Eastbound,matrix,1007.7
11:15,Eastbound,matrix,973.7
11:30,Eastbound,matrix,998.0
11:45,Eastbound,matrix,1017.3
12:00,Eastbound,matrix,946.3
12:15,Eastbound,matrix,1000.4
12:30,Eastbound,matrix,948.5
12:45,Eastbound,matrix,1023.9
13:00,Eastbound,matrix,997.0
13:15,Eastbound,matrix,921.6
13:30,Eastbound,matrix,980.8
13:45,Eastbound,matrix,1103.8
14:00,Eastbound,matrix,1140.3
14:15,Eastbound,matrix,1063.9
14:30,Eastbound,matrix,1053.2
14:45,Eastbound,matrix,1112.7
15:00,Eastbound,matrix,1234.5
15:15,Eastbound,matrix,1395.3
15:30,Eastbound,matrix,1308.0
15:45,Eastbound,matrix,1151.7
16:00,Eastbound,matrix,1291.6
16:15,Eastbound,matrix,1349.5
16:30,Eastbound,matrix,1188.4
16:45,Eastbound,matrix,1141.5
17:00,Eastbound,matrix,1193.9
17:15,Eastbound,matrix,1253.4
17:30,Eastbound,matrix,1261.9
17:45,Eastbound,matrix,1173.4
18:00,Eastbound,matrix,1221.0
18:15,Eastbound,matrix,1341.2
18:30,Eastbound,matrix,1396.1
18:45,Eastbound,matrix,1208.3
19:00,Eastbound,matrix,977.7
19:15,Eastbound,matrix,955.1
19:30,Eastbound,matrix,900.4
19:45,Eastbound,matrix,869.2
20:00,Eastbound,matrix,822.8
20:15,Eastbound,matrix,763.5
20:30,Eastbound,matrix,686.9
20:45,Eastbound,matrix,628.8
21:00,Eastbound,matrix,591.0
21:15,Eastbound,matrix,801.4
21:30,Eastbound,matrix,1209.6
21:45,Eastbound,matrix,1116.5
22:00,Eastbound,matrix,756.6
22:15,Eastbound,matrix,738.8
22:30,Eastbound,matrix,698.4
22:45,Eastbound,matrix,581.3
23:00,Eastbound,matrix,536.3
23:15,Eastbound,matrix,383.2
23:30,Eastbound,matrix,337.2
23:45,Eastbound,matrix,
00:00,Westbound,matrix,101.9
00:15,Westbound,matrix,95.4
00:30,Westbound,matrix,125.4
00:45,Westbound,matrix,133.8
01:00,Westbound,matrix,81.1
01:15,Westbound,matrix,63.7
01:30,Westbound,matrix,60.4
01:45,Westbound,matrix,68.3
02:00,Westbound,matrix,74.5
02:15,Westbound,matrix,68.3
02:30,Westbound,matrix,50.2
02:45,Westbound,matrix,46.7
03:00,Westbound,matrix,54.5
03:15,Westbound,matrix,48.7
03:30,Westbound,matrix,33.5
03:45,Westbound,matrix,19.0
04:00,Westbound,matrix,13.0
04:15,Westbound,matrix,22.7
04:30,Westbound,matrix,53.3
04:45,Westbound,matrix,48.3
05:00,Westbound,matrix,50.4
05:15,Westbound,matrix,65.8
05:30,Westbound,matrix,96.6
05:45,Westbound,matrix,134.0
06:00,Westbound,matrix,153.7
06:15,Westbound,matrix,183.2
06:30,Westbound,matrix,267.2
06:45,Westbound,matrix,330.3
07:00,Westbound,matrix,386.0
07:15,Westbound,matrix,479.3
07:30,Westbound,matrix,583.6
07:45,Westbound,matrix,671.4
08:00,Westbound,matrix,709.5
08:15,Westbound,matrix,774.7
08:30,Westbound,matrix,748.3
08:45,Westbound,matrix,582.9
09:00,Westbound,matrix,502.7
09:15,Westbound,matrix,448.6
09:30,Westbound,matrix,398.4
09:45,Westbound,matrix,413.2
10:00,Westbound,matrix,400.3
10:15,Westbound,matrix,440.1
10:30,Westbound,matrix,470.1
10:45,Westbound,matrix,461.5
11:00,Westbound,matrix,446.7
11:15,Westbound,matrix,424.1
11:30,Westbound,matrix,466.9
11:45,Westbound,matrix,494.8
12:00,Westbound,matrix,442.7
12:15,Westbound,matrix,465.8
12:30,Westbound,matrix,504.3
12:45,Westbound,matrix,515.5
13:00,Westbound,matrix,515.0
13:15,Westbound,matrix,481.8
13:30,Westbound,matrix,435.8
13:45,Westbound,matrix,410.8
14:00,Westbound,matrix,380.5
14:15,Westbound,matrix,472.3
14:30,Westbound,matrix,502.2
14:45,Westbound,matrix,468.9
15:00,Westbound,matrix,506.0
15:15,Westbound,matrix,477.6
15:30,Westbound,matrix,441.5
15:45,Westbound,matrix,467.5
16:00,Westbound,matrix,492.7
16:15,Westbound,matrix,462.0
16:30,Westbound,matrix,344.6
16:45,Westbound,matrix,334.4
17:00,Westbound,matrix,352.9
17:15,Westbound,matrix,395.1
17:30,Westbound,matrix,387.0
17:45,Westbound,matrix,407.0
18:00,Westbound,matrix,389.6
18:15,Westbound,matrix,327.7
18:30,Westbound,matrix,334.7
18:45,Westbound,matrix,417.0
19:00,Westbound,matrix,483.1
19:15,Westbound,matrix,478.9
19:30,Westbound,matrix,420.8
19:45,Westbound,matrix,385.5
20:00,Westbound,matrix,404.3
20:15,Westbound,matrix,377.9
20:30,Westbound,matrix,369.6
20:45,Westbound,matrix,404.8
21:00,Westbound,matrix,387.0
21:15,Westbound,matrix,358.8
21:30,Westbound,matrix,291.8
21:45,Westbound,matrix,291.8
22:00,Westbound,matrix,308.9
22:15,Westbound,matrix,317.2
22:30,Westbound,matrix,314.1
22:45,Westbound,matrix,235.8
23:00,Westbound,matrix,216.1
23:15,Westbound,matrix,223.2
23:30,Westbound,matrix,178.7
23:45,Westbound,matrix,145.4
