time_15min,direction,sensor,vph_raw
00:00,Northbound,matrix,
00:15,Northbound,matrix,
00:30,Northbound,matrix,
00:45,Northbound,matrix,
01:00,Northbound,matrix,
01:15,Northbound,matrix,
01:30,Northbound,matrix,
01:45,Northbound,matrix,
02:00,Northbound,matrix,
02:15,Northbound,matrix,
02:30,Northbound,matrix,
02:45,Northbound,matrix,
03:00,Northbound,matrix,
03:15,Northbound,matrix,
03:30,Northbound,matrix,
03:45,Northbound,matrix,
04:00,Northbound,matrix,
04:15,Northbound,matrix,
04:30,Northbound,matrix,183.6
04:45,Northbound,matrix,200.4
05:00,Northbound,matrix,226.1
05:15,Northbound,matrix,289.5
05:30,Northbound,matrix,468.1
05:45,Northbound,matrix,517.4
06:00,Northbound,matrix,533.5
06:15,Northbound,matrix,621.4
06:30,Northbound,matrix,866.3
06:45,Northbound,matrix,1085.9
07:00,Northbound,matrix,1280.7
07:15,Northbound,matrix,1635.8
07:30,Northbound,matrix,1829.7
07:45,Northbound,matrix,2071.1
08:00,Northbound,matrix,2286.9
08:15,Northbound,matrix,2358.8
08:30,Northbound,matrix,2404.8
08:45,Northbound,matrix,2331.7
09:00,Northbound,matrix,2160.0
09:15,Northbound,matrix,2083.9
09:30,Northbound,matrix,1960.0
09:45,Northbound,matrix,
10:00,Northbound,matrix,
10:15,Northbound,matrix,2090.8
10:30,Northbound,matrix,1676.2
10:45,Northbound,matrix,1831.9
11:00,Northbound,matrix,1758.2
11:15,Northbound,matrix,1716.5
11:30,Northbound,matrix,1687.0
11:45,Northbound,matrix,1733.6
12:00,Northbound,matrix,1804.8
12:15,Northbound,matrix,1804.1
12:30,Northbound,matrix,
12:45,Northbound,matrix,1806.2
13:00,Northbound,matrix,1804.1
13:15,Northbound,matrix,1901.1
13:30,Northbound,matrix,1954.9
13:45,Northbound,matrix,1984.3
14:00,Northbound,matrix,1939.5
14:15,Northbound,matrix,1849.0
14:30,Northbound,matrix,1849.0
14:45,Northbound,matrix,1890.8
15:00,Northbound,matrix,1972.9
15:15,Northbound,matrix,1863.9
15:30,Northbound,matrix,1699.4
15:45,Northbound,matrix,1784.9
16:00,Northbound,matrix,2116.4
16:15,Northbound,matrix,2518.3
16:30,Northbound,matrix,2329.6
16:45,Northbound,matrix,2867.5
17:00,Northbound,matrix,2338.1
17:15,Northbound,matrix,1955.8
17:30,Northbound,matrix,2076.8
17:45,Northbound,matrix,2062.6
18:00,Northbound,matrix,1955.8
18:15,Northbound,matrix,1799.8
18:30,Northbound,matrix,1648.2
18:45,Northbound,matrix,1700.9
19:00,Northbound,matrix,1696.0
19:15,Northbound,matrix,1579.8
19:30,Northbound,matrix,1553.7
19:45,Northbound,matrix,1460.2
20:00,Northbound,matrix,1396.1
20:15,Northbound,matrix,1374.3
20:30,Northbound,matrix,1306.4
20:45,Northbound,matrix,1306.4
21:00,Northbound,matrix,1334.9
21:15,Northbound,matrix,1243.7
21:30,Northbound,matrix,1130.8
21:45,Northbound,matrix,1107.0
22:00,Northbound,matrix,993.6
22:15,Northbound,matrix,900.5
22:30,Northbound,matrix,894.8
22:45,Northbound,matrix,721.1
23:00,Northbound,matrix,
23:15,Northbound,matrix,
23:30,Northbound,matrix,
23:45,Northbound,matrix,
00:00,Southbound,matrix,385.1
00:15,Southbound,matrix,292.4
00:30,Southbound,matrix,237.4
00:45,Southbound,matrix,232.6
01:00,Southbound,matrix,207.9
01:15,Southbound,matrix,261.8
01:30,Southbound,matrix,271.4
01:45,Southbound,matrix,244.1
02:00,Southbound,matrix,242.5
02:15,Southbound,matrix,192.6
02:30,Southbound,matrix,152.8
02:45,Southbound,matrix,121.5
03:00,Southbound,matrix,146.4
03:15,Southbound,matrix,171.3
03:30,Southbound,matrix,152.8
03:45,Southbound,matrix,138.6
04:00,Southbound,matrix,140.0
04:15,Southbound,matrix,161.4
04:30,Southbound,matrix,239.7
04:45,Southbound,matrix,272.0
05:00,Southbound,matrix,335.9
05:15,Southbound,matrix,443.3
05:30,Southbound,matrix,625.8
05:45,Southbound,matrix,751.0
06:00,Southbound,matrix,864.2
06:15,Southbound,matrix,1085.6
06:30,Southbound,matrix,1320.6
06:45,Southbound,matrix,1637.0
07:00,Southbound,matrix,1735.0
07:15,Southbound,matrix,1942.1
07:30,Southbound,matrix,2035.3
07:45,Southbound,matrix,1920.0
08:00,Southbound,matrix,2093.3
08:15,Southbound,matrix,2058.3
08:30,Southbound,matrix,1994.6
08:45,Southbound,matrix,2074.0
09:00,Southbound,matrix,1853.7
09:15,Southbound,matrix,1764.9
09:30,Southbound,matrix,1813.9
09:45,Southbound,matrix,1646.9
10:00,Southbound,matrix,2817.2
10:15,Southbound,matrix,2901.2
10:30,Southbound,matrix,1831.9
10:45,Southbound,matrix,1756.4
11:00,Southbound,matrix,1624.2
11:15,Southbound,matrix,1800.5
11:30,Southbound,matrix,2062.6
11:45,Southbound,matrix,2202.1
12:00,Southbound,matrix,2163.7
12:15,Southbound,matrix,1920.3
12:30,Southbound,matrix,1837.6
12:45,Southbound,matrix,2079.2
13:00,Southbound,matrix,2036.9
13:15,Southbound,matrix,2062.6
13:30,Southbound,matrix,2225.4
13:45,Southbound,matrix,2169.4
14:00,Southbound,matrix,2098.5
14:15,Southbound,matrix,2121.0
14:30,Southbound,matrix,2240.6
14:45,Southbound,matrix,2326.6
15:00,Southbound,matrix,2247.7
15:15,Southbound,matrix,2349.7
15:30,Southbound,matrix,2652.2
15:45,Southbound,matrix,2834.5
16:00,Southbound,matrix,3221.2
16:15,Southbound,matrix,3573.6
16:30,Southbound,matrix,3422.6
16:45,Southbound,matrix,4243.3
17:00,Southbound,matrix,3846.0
17:15,Southbound,matrix,2798.0
17:30,Southbound,matrix,2449.9
17:45,Southbound,matrix,2693.5
18:00,Southbound,matrix,2900.0
18:15,Southbound,matrix,2770.1
18:30,Southbound,matrix,2637.9
18:45,Southbound,matrix,2515.5
19:00,Southbound,matrix,2281.8
19:15,Southbound,matrix,2146.6
19:30,Southbound,matrix,2085.6
19:45,Southbound,matrix,1844.7
20:00,Southbound,matrix,1829.0
20:15,Southbound,matrix,1916.5
20:30,Southbound,matrix,1740.7
20:45,Southbound,matrix,1511.4
21:00,Southbound,matrix,1480.1
21:15,Southbound,matrix,1451.6
21:30,Southbound,matrix,1273.0
21:45,Southbound,matrix,1219.5
22:00,Southbound,matrix,1264.1
22:15,Southbound,matrix,1109.8
22:30,Southbound,matrix,1068.5
22:45,Southbound,matrix,695.4
23:00,Southbound,matrix,96.1
23:15,Southbound,matrix,
23:30,Southbound,matrix,
23:45,Southbound,matrix,
