time_15min,direction,sensor,vph_raw
00:00,Eastbound,advance-stopbar,75.8
00:15,Eastbound,advance-stopbar,73.8
00:30,Eastbound,advance-stopbar,71.3
00:45,Eastbound,advance-stopbar,43.3
01:00,Eastbound,advance-stopbar,27.9
01:15,Eastbound,advance-stopbar,29.8
01:30,Eastbound,advance-stopbar,25.8
01:45,Eastbound,advance-stopbar,28.1
02:00,Eastbound,advance-stopbar,27.5
02:15,Eastbound,advance-stopbar,30.7
02:30,Eastbound,advance-stopbar,29.5
02:45,Eastbound,advance-stopbar,24.3
03:00,Eastbound,advance-stopbar,19.7
03:15,Eastbound,advance-stopbar,19.9
03:30,Eastbound,advance-stopbar,26.0
03:45,Eastbound,advance-stopbar,19.5
04:00,Eastbound,advance-stopbar,15.7
04:15,Eastbound,advance-stopbar,30.6
04:30,Eastbound,advance-stopbar,46.7
04:45,Eastbound,advance-stopbar,70.9
05:00,Eastbound,advance-stopbar,81.9
05:15,Eastbound,advance-stopbar,73.1
05:30,Eastbound,advance-stopbar,95.5
05:45,Eastbound,advance-stopbar,127.9
06:00,Eastbound,advance-stopbar,134.9
06:15,Eastbound,advance-stopbar,160.9
06:30,Eastbound,advance-stopbar,206.6
06:45,Eastbound,advance-stopbar,230.4
07:00,Eastbound,advance-stopbar,264.3
07:15,Eastbound,advance-stopbar,279.1
07:30,Eastbound,advance-stopbar,315.3
07:45,Eastbound,advance-stopbar,339.4
08:00,Eastbound,advance-stopbar,339.7
08:15,Eastbound,advance-stopbar,365.5
08:30,Eastbound,advance-stopbar,345.6
08:45,Eastbound,advance-stopbar,295.1
09:00,Eastbound,advance-stopbar,275.1
09:15,Eastbound,advance-stopbar,272.1
09:30,Eastbound,advance-stopbar,297.6
09:45,Eastbound,advance-stopbar,286.9
10:00,Eastbound,advance-stopbar,288.8
10:15,Eastbound,advance-stopbar,321.0
10:30,Eastbound,advance-stopbar,308.3
10:45,Eastbound,advance-stopbar,286.0
11:00,Eastbound,advance-stopbar,275.5
11:15,Eastbound,advance-stopbar,265.6
11:30,Eastbound,advance-stopbar,290.7
11:45,Eastbound,advance-stopbar,319.7
12:00,Eastbound,advance-stopbar,274.2
12:15,Eastbound,advance-stopbar,264.1
12:30,Eastbound,advance-stopbar,304.6
12:45,Eastbound,advance-stopbar,291.5
